reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Switzerland,Germany,23869003,24520478,29666086
Switzerland,Italy,8803594,8858328,11289607
Switzerland,France,9792967,9895627,11976357
Switzerland,United States of America,9813661,7790469,8671442
Switzerland,Russian Federation,2350142,5362494,5825308
Switzerland,United Kingdom,7231611,5155847,4763865
Switzerland,Austria,3738321,4128961,4939352
Switzerland,Netherlands,3510068,3663042,4311739
Switzerland,Kazakhstan,378243,773596,1679931
Switzerland,Ireland,2423598,2931685,2944668
Switzerland,Belgium,2769759,2725353,3014568
Switzerland,Japan,1966990,1605898,1961160
Switzerland,"Hong Kong, China",1287318,1307350,2104442
Switzerland,Spain,1132436,1553670,1693738
Switzerland,China,652969,638150,841755
Switzerland,Sweden,992645,1103363,1139011
Switzerland,South Africa,480649,240489,762869
Switzerland,Czech Republic,466878,733596,705839
Switzerland,Mexico,80432,162133,103512
Switzerland,Israel,343383,384581,504668
Switzerland,Denmark,594470,672635,689371
Switzerland,Thailand,670595,576395,909766
Switzerland,Hungary,382378,385524,556047
Switzerland,Finland,642630,602343,509735
Switzerland,Singapore,623020,406921,473777
Switzerland,"Korea, Republic of",431865,448967,434125
Switzerland,Poland,275600,317456,387153
Switzerland,Canada,229659,330236,351153
Switzerland,India,423040,363004,484824
Switzerland,Ukraine,93570,153822,442650
Switzerland,Türkiye,242608,291156,356877
Switzerland,Lithuania,27307,96053,833335
Switzerland,Saudi Arabia,53133,66563,282458
Switzerland,Brazil,412592,444620,326798
Switzerland,Portugal,246285,278695,334969
Switzerland,"Taipei, Chinese",293392,261517,291391
Switzerland,Peru,305617,563413,672023
Switzerland,Zambia,59696,57436,77358
Switzerland,Norway,217681,241195,250252
Switzerland,Slovakia,198426,183645,244305
Switzerland,Mali,213590,495924,586457
Switzerland,Chile,161098,81785,88500
Switzerland,Lebanon,63225,132143,379114
Switzerland,Zimbabwe,1805,165783,120310
Switzerland,Slovenia,102061,173785,173742
Switzerland,Malaysia,179502,134742,185475
Switzerland,Luxembourg,113870,105608,133938
Switzerland,Australia,141608,171043,180101
Switzerland,Colombia,50580,165455,128879
Switzerland,Indonesia,93773,55261,117422
Switzerland,Romania,54665,71390,106477
Switzerland,Viet Nam,94902,66670,74667
Switzerland,Algeria,10483,1661,57838
Switzerland,Greece,112456,87198,119853
Switzerland,Ghana,426479,,587889
Switzerland,Morocco,41017,61173,74257
Switzerland,Uganda,69820,68786,70905
Switzerland,Kyrgyzstan,124189,96373,117869
Switzerland,Croatia,42979,32453,39938
Switzerland,Bulgaria,58848,96349,52819
Switzerland,"Venezuela, Bolivarian Republic of",36269,49576,40975
Switzerland,Paraguay,34373,33441,101908
Switzerland,Bosnia and Herzegovina,,,124623
Switzerland,Latvia,6700,8896,12763
Switzerland,Ethiopia,8421,10230,16090
Switzerland,New Zealand,34503,32465,49601
Switzerland,Gabon,95967,39798,3
Switzerland,"Bolivia, Plurinational State of",176547,214966,165914
Switzerland,Côte d'Ivoire,3920,6072,4728
Switzerland,Jordan,11785,48739,201371
Switzerland,Burundi,10228,6225,43086
Switzerland,Iceland,65733,33351,46362
Switzerland,Armenia,23009,7807,32688
Switzerland,Tunisia,35338,87305,169317
Switzerland,Burkina Faso,52502,17491,12756
Switzerland,Estonia,23019,29396,32142
Switzerland,Pakistan,,,26403
Switzerland,Sri Lanka,27442,24949,17531
Switzerland,"Tanzania, United Republic of",4247,5671,12705
Switzerland,Guatemala,11693,26818,16135
Switzerland,"Iran, Islamic Republic of",25160,27504,46530
Switzerland,Syrian Arab Republic,98832,130856,89973
Switzerland,Philippines,41074,33001,28076
Switzerland,Egypt,16327,47280,76756
Switzerland,Cuba,30261,15109,25578
Switzerland,Serbia and Montenegro,161020,170905,
Switzerland,Yemen,,,
Switzerland,Mauritius,16111,16513,17690
Switzerland,Bangladesh,17835,27132,29722
Switzerland,Argentina,30371,19106,22036
Switzerland,Malawi,23321,13888,10795
Switzerland,Georgia,16334,24286,33253
Switzerland,Papua New Guinea,4571,15246,7563
Switzerland,Niger,247,117,141
Switzerland,Kenya,15657,11877,29017
Switzerland,Dominican Republic,1412,9945,13538
Switzerland,Qatar,0,11070,686
Switzerland,Cambodia,2781,4346,8927
Switzerland,Ecuador,3579,4626,5439
Switzerland,"Macedonia, North",38929,27619,19309
Switzerland,Senegal,6793,5077,8602
Switzerland,Namibia,380,4101,6439
Switzerland,Kuwait,541,1069,6933
Switzerland,Malta,131643,3567,3982
Switzerland,Cyprus,3290,3432,3500
Switzerland,Nicaragua,1903,2388,3371
Switzerland,Belarus,6356,4790,3075
Switzerland,Costa Rica,3249,6007,5959
Switzerland,Uruguay,1451,1819,3420
Switzerland,Rwanda,4473,7405,850
Switzerland,Oman,2482,2981,3114
Switzerland,Azerbaijan,7720,20368,297
Switzerland,"Macao, China",3658,2487,2384
Switzerland,Honduras,795,1432,2467
Switzerland,Mongolia,511,,523
Switzerland,Benin,1513,2366,3278
Switzerland,Mauritania,0,10,10
Switzerland,Mozambique,271,228,613
Switzerland,Togo,757,1004,2010
Switzerland,Madagascar,907,1202,5360
Switzerland,Bahrain,5335,5753,3344
Switzerland,"Moldova, Republic of",857,1714,1983
Switzerland,French Polynesia,1305,891,987
Switzerland,Jamaica,70,511,350
Switzerland,Albania,4478,538,1326
Switzerland,Andorra,740,252,139
Switzerland,Gambia,2,0,8
Switzerland,Trinidad and Tobago,107168,72,781
Switzerland,El Salvador,46,464,134
Switzerland,Suriname,48,,
Switzerland,Maldives,0,0,160
Switzerland,Sudan (before 2012),14,1820,1084
Switzerland,Botswana,142,233,195
Switzerland,Bahamas,194,339,113
Switzerland,Barbados,1219,1188,873
Switzerland,Fiji,,30,30
Switzerland,Angola,,,
Switzerland,Guinea,5515,30903,
Switzerland,Brunei Darussalam,41,299,298
Switzerland,Timor-Leste,,,
Switzerland,Cameroon,170,213,237
Switzerland,Panama,364,196,0
Switzerland,Guyana,97,0,41
Switzerland,Belize,0,0,0
Switzerland,Solomon Islands,0,0,1
Switzerland,Grenada,7,0,0
Switzerland,Montserrat,0,0,8
Switzerland,New Caledonia,32,2,7
Switzerland,Saint Lucia,6,16,4
Switzerland,Saint Vincent and the Grenadines,8,0,0
Switzerland,Seychelles,53,110,180
Switzerland,Eswatini,0,721,118
Switzerland,Samoa,3,7,0
Switzerland,Nepal,,,3103
Switzerland,Eritrea,,,1
Switzerland,Central African Republic,900,1081,864
Switzerland,Lesotho,9,0,0
Switzerland,Nigeria,640,0,27334
Switzerland,Anguilla,0,0,12
