reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Syria,Türkiye,247551,142585,187250,259282,323697,221454,452493,336646,67448,106239,143826,51506,65389,70561,69389,117716,245610,184312,234137,362996
Syria,Italy,927098,1139476,900062,1270994,1203583,587654,1502254,1335850,78200,36495,22230,24916,8347,8165,9112,5032,5066,6556,14420,51865
Syria,Spain,276452,263179,191685,92421,305498,266735,240032,260496,9385,14289,4733,11391,25098,53854,63144,18060,8732,13931,18943,44390
Syria,Serbia,,,5909,8845,23698,7650,8277,85754,11403,8572,8711,3835,8,1747,21596,11485,17961,15932,23102,31010
Syria,Netherlands,27930,126207,169618,234623,205513,270195,389270,506788,6887,5374,5126,5305,6051,7065,7034,7979,10065,8451,6422,16350
Syria,Germany,1103113,1195221,1634684,1539955,1824337,1134208,1540704,1394991,102967,21875,11610,13912,17296,18618,17990,16862,18183,20710,10375,14462
Syria,United States of America,296954,351367,229538,119268,373993,320596,445241,407714,20449,19806,12740,6910,7156,7460,6220,6265,10341,10105,9709,11753
Syria,France,413944,556476,522491,779185,1035610,483906,537302,532532,24539,9889,7397,5764,3890,4135,3981,4876,6585,6100,4912,5134
Syria,Romania,7018,14618,14765,21496,14337,6524,5016,4827,2494,1609,8890,8479,757,708,485,700,2875,1054,1586,3871
Syria,Belgium,48529,25897,22081,70301,65309,25575,32119,37057,10400,5234,2678,1864,1720,2423,2428,3692,5486,8139,6037,3796
Syria,Canada,18835,17971,21913,75110,52977,5199,16251,39353,2873,1720,556,719,1055,909,1507,2132,2623,2372,2311,3329
Syria,Brazil,5481,59895,43626,9841,34622,4256,48732,45923,2553,1354,1194,1468,1153,1379,1796,2464,486,59,3113,3002
Syria,Greece,21839,24403,23803,35062,123933,84941,55619,79981,16527,11960,13916,9310,2062,2423,5946,1783,3223,4419,3089,2996
Syria,United Kingdom,90693,234592,500820,109660,217910,109647,26366,30608,14241,4771,5020,5394,4332,5109,5016,3784,2233,1888,1466,2884
Syria,Sweden,1666,2835,4998,4837,3150,3167,4515,9269,3187,1792,1449,1534,3638,3913,4898,4210,5773,7002,3964,2757
Syria,Ukraine,12617,27699,31920,36373,103994,15609,44569,49343,41325,10115,8221,4757,584,765,3529,2312,10259,20748,3887,2032
Syria,China,28014,17739,50664,8272,9865,10017,40288,26155,10915,4705,2128,3479,3255,1315,869,1409,1331,1283,2241,1553
Syria,Australia,1456,1664,2062,2019,1360,991,2176,1544,1499,1245,773,1166,1120,713,472,1067,1438,1762,1040,1377
Syria,Bulgaria,10604,16700,18623,19812,109632,47986,39656,51495,45250,25556,23811,8322,987,323,338,260,489,2340,5651,974
Syria,Cyprus,71922,13717,16702,11944,14668,12806,11166,7346,3700,2353,1308,1225,1060,1156,1012,871,1168,1002,873,973
Syria,Norway,7342,2296,708,690,776,838,799,903,706,201,101,72,151,291,625,566,1171,1231,738,846
Syria,Ecuador,1557,2121,2396,2643,874,732,1242,1242,574,781,489,399,456,819,574,441,358,758,280,689
Syria,Bosnia and Herzegovina,1041,2076,2712,3263,3857,2609,2260,2544,1284,589,183,259,210,17,69,72,177,185,129,636
Syria,Poland,5623,9146,16091,22568,45486,26143,40172,49155,20352,19247,10005,1089,1177,1427,1320,961,1380,1782,1030,623
Syria,Austria,47193,62427,279666,338942,153937,132783,329264,161780,7923,1748,2449,855,1066,1011,1157,954,1286,1261,724,506
Syria,Japan,16813,16690,9903,23005,14881,36201,128651,224148,2660,1865,1322,789,936,548,531,459,467,481,605,441
Syria,Colombia,753,1537,1234,1438,790,891,1022,1179,187,139,88,156,272,279,83,5,129,46,88,344
Syria,Peru,515,493,716,640,98,87,193,267,26,9,1,7,0,2516,1,70,0,3,12,278
Syria,Hungary,2829,5581,2822,87345,2620,1944,1656,1446,977,1064,461,637,25,350,165,80,91,110,203,271
Syria,"Korea, Republic of",11639,11632,30260,6526,83107,90491,151357,63397,1519,1130,873,102,6155,25,282,434,65,91,257,244
Syria,Croatia,143765,100719,3408,2548,2114,1097,792,3360,7073,55,0,0,4,6,0,0,0,135,1149,236
Syria,Malaysia,459,1460,1681,1739,1065,1383,1186,2334,1452,416,416,247,347,380,547,346,518,704,193,207
Syria,South Africa,575,678,591,749,564,393,1087,1434,983,249,123,501,228,122,166,70,486,112,118,204
Syria,Denmark,3477,2938,1445,2251,1624,676,1989,2266,1690,140,51,233,288,173,494,577,670,345,178,179
