reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Suriname,United States of America,155306,124757,192655
Suriname,Netherlands,75043,88659,112335
Suriname,Trinidad and Tobago,76442,55517,86247
Suriname,Japan,21611,32205,39079
Suriname,China,12643,15150,19767
Suriname,Brazil,9317,10652,16343
Suriname,United Kingdom,11549,13736,16528
Suriname,Belgium,10390,10282,14490
Suriname,Germany,6464,10982,18980
Suriname,Canada,3934,2624,5088
Suriname,India,1166,1914,2806
Suriname,Thailand,3005,4118,5230
Suriname,France,4318,5722,5681
Suriname,Colombia,3005,3699,5219
Suriname,Mexico,5490,2806,2762
Suriname,"Taipei, Chinese",2909,2815,3508
Suriname,Italy,2727,3559,8598
Suriname,"Korea, Republic of",2667,1991,2864
Suriname,Sweden,402,498,2010
Suriname,Guyana,6274,7161,6835
Suriname,Barbados,4673,5309,3238
Suriname,Argentina,819,1044,2355
Suriname,Indonesia,1646,1735,2302
Suriname,Spain,842,1477,1900
Suriname,Costa Rica,898,226,1836
Suriname,Dominican Republic,1385,1515,1572
Suriname,Denmark,846,1293,2344
Suriname,Switzerland,404,425,2029
Suriname,"Venezuela, Bolivarian Republic of",1218,1264,1137
Suriname,"Hong Kong, China",2460,2542,1816
Suriname,Türkiye,891,1739,1144
Suriname,Jamaica,860,724,975
Suriname,Poland,520,345,1599
Suriname,Viet Nam,506,264,183
Suriname,Australia,509,583,782
Suriname,Malaysia,377,411,918
Suriname,Uruguay,6,125,797
Suriname,South Africa,48,178,2908
Suriname,Austria,236,331,568
Suriname,Chile,208,231,510
Suriname,Honduras,0,14,351
Suriname,Dominica,513,564,644
Suriname,Papua New Guinea,0,0,0
Suriname,Norway,860,654,556
Suriname,Finland,902,4979,342
Suriname,Luxembourg,498,988,428
Suriname,Ireland,152,188,343
Suriname,Peru,67,110,310
Suriname,Portugal,127,183,106
Suriname,Czech Republic,92,164,223
Suriname,Saudi Arabia,0,0,0
Suriname,Kenya,0,555,1695
Suriname,Philippines,38,131,275
Suriname,Slovakia,46,106,166
Suriname,Romania,1,0,0
Suriname,Malta,0,3,7
Suriname,Russian Federation,7,0,0
Suriname,Pakistan,,,145
Suriname,Sri Lanka,129,104,76
Suriname,Greece,471,115,106
Suriname,Lithuania,13,0,0
Suriname,Slovenia,135,295,176
Suriname,Morocco,131,62,39
Suriname,Panama,0,105,414
Suriname,Grenada,49,44,27
Suriname,Tunisia,64,91,50
Suriname,Croatia,10,309,14
Suriname,"Tanzania, United Republic of",42,22,24
Suriname,Guatemala,808,494,112
Suriname,Hungary,26,30,59
Suriname,Lebanon,43,9,6
Suriname,New Zealand,36,12,55
Suriname,Belize,0,52,30
Suriname,Ecuador,43,0,94
Suriname,Bahamas,0,5,5
Suriname,Israel,103,32,15
Suriname,Paraguay,0,0,11
Suriname,Cyprus,13,0,66
Suriname,Saint Lucia,88,15,0
Suriname,Fiji,,0,0
Suriname,Egypt,0,0,0
Suriname,Zambia,0,0,0
Suriname,Belarus,0,0,0
Suriname,Bangladesh,0,0,12
Suriname,Cambodia,0,0,0
Suriname,Cuba,16,0,24
Suriname,Rwanda,0,0,0
Suriname,Saint Vincent and the Grenadines,0,0,0
Suriname,Senegal,0,0,0
Suriname,Bosnia and Herzegovina,,,7
Suriname,Ghana,0,,0
Suriname,Serbia and Montenegro,0,33,
Suriname,Ukraine,0,0,10
Suriname,Azerbaijan,0,38,0
Suriname,"Bolivia, Plurinational State of",102,0,0
Suriname,Botswana,0,2,5
Suriname,Bulgaria,7,0,0
Suriname,El Salvador,62,19,0
Suriname,Ethiopia,0,2,0
Suriname,Estonia,5,0,0
Suriname,Iceland,0,12,0
Suriname,"Iran, Islamic Republic of",5,167,0
Suriname,Oman,20,12,0
Suriname,Singapore,812,1300,0
Suriname,Zimbabwe,0,4,0
Suriname,Sudan (before 2012),0,20,0
Suriname,Togo,2,0,0
Suriname,Uganda,0,0,0
Suriname,"Macedonia, North",0,0,79
Suriname,Nigeria,0,0,38
