reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Liberia,China,181808,149634,529844,803068,1137053,1881497,4396883,4966687,3446408,2335750,1711333,1357650,1587666,2102921,1941893,3902255,3401409,5687517,7520361,9836870
Liberia,Singapore,538844,743466,976773,1768058,2627682,1642995,2884478,4385613,4158995,3864135,3943151,2438390,1801286,2567509,3385304,2666431,2821528,3353659,5558877,5415293
Liberia,"Korea, Republic of",1708056,1987061,3206890,2511026,2801515,4884557,5401658,7389345,3803650,3513040,2976249,1316167,3642742,1305075,1392486,1714138,2136401,1992197,4175963,4034086
Liberia,Japan,925287,1087833,871612,1190061,1222971,1486538,1955772,3300238,2298345,1751088,1046275,863887,1098420,810744,1156799,2026898,2157361,2404681,2669807,2775991
Liberia,Germany,186774,101693,107836,269275,291229,106379,142696,441638,94413,115631,442011,332532,218730,170820,296647,246511,324906,787174,835779,1097923
Liberia,Brazil,28010,8781,10725,17142,16181,13210,17904,34655,31403,27297,24627,26412,26169,25854,138402,255628,223333,356527,500941,415864
Liberia,Türkiye,46764,47596,9540,100396,158937,177140,67460,61254,104369,143343,132089,79860,64670,118616,137485,222331,177796,269034,291322,413401
Liberia,Greece,8908,10805,25163,26857,170149,102698,118277,67273,2843,1412,4097,88630,85100,132544,212710,194315,130496,192619,317118,324371
Liberia,United States of America,60915,69320,67840,75769,156631,94980,191352,195208,241089,173207,184437,135816,158020,138341,196669,113874,93178,139598,261455,251234
Liberia,Cyprus,0,111,34,114,109,82,212,143,134,174,27227,106150,171218,33220,83550,58906,232787,191449,255147,225103
Liberia,Denmark,8797,11593,128231,5315,289778,7216,8679,5768,7120,9370,8600,83875,4773,7447,6010,4761,4510,30785,173109,197706
Liberia,Belgium,12942,10552,10359,11938,17593,15344,73757,25153,20188,19817,58767,39089,23961,26549,35214,37287,37120,139373,138006,137221
Liberia,Poland,66520,69314,108484,207603,37056,152819,289217,61869,111945,338795,57077,264906,180998,34189,8327,172203,142756,184596,119626,88138
Liberia,South Africa,5195,6401,17239,18631,8052,9176,11853,18505,19827,15670,57602,45417,36781,59848,54084,34551,9832,13174,43205,75101
Liberia,United Kingdom,15765,20633,21914,28466,32691,23856,15659,30555,30315,26679,25580,17919,18149,18925,18187,10512,7437,11885,27565,44538
Liberia,Netherlands,31534,26430,28532,47608,79926,54909,30190,57158,164501,43864,53239,46455,31667,44665,61572,54167,39243,56419,51282,42936
Liberia,Malaysia,6408,8469,7736,12293,18312,11991,31017,46609,50935,26105,34744,37481,36096,39801,31001,25165,15989,15601,22717,35450
Liberia,Italy,41975,62980,71416,108619,291423,227571,79185,49849,35594,16381,26999,18657,18666,38790,17402,9745,7669,34771,14575,32159
Liberia,France,61002,32032,13162,20171,42702,61229,49294,34954,30471,28506,26429,21826,24113,9767,10637,6069,12474,89173,12261,28070
Liberia,Canada,2111,3514,4446,7790,10423,4277,14473,15746,14059,11174,12495,8301,10080,3300,4789,2530,3952,19558,9751,20210
Liberia,Spain,18316,125417,164622,30357,42200,42414,37354,59039,24351,51826,59210,17845,23704,17368,36218,30271,14423,17430,20194,19024
Liberia,Thailand,1861,2857,5138,5120,8942,17382,39782,35869,12662,8787,6363,7281,3339,4437,5021,47884,5791,11431,6445,7290
Liberia,Latvia,1021,4740,3670,4393,2291,711,410,582,448,1081,900,603,313,201,114,172,149,179,2883,6542
Liberia,Finland,351,171,970,1012,1368,850,609,814,430,2521,15677,5511,899,3133,1569,171,751,1491,891,5410
Liberia,Ireland,5818,10455,4187,1597,1513,1663,1718,2969,2714,3046,2994,4526,4190,4095,3450,2965,4032,8279,6062,5358
Liberia,Argentina,3562,3097,3483,13790,7151,7259,4743,4064,4238,3508,1768,1119,1219,1126,1186,808,1609,4943,2698,4800
Liberia,Australia,4148,3453,472,2002,1533,1476,2644,3281,2867,3397,12839,1830,1064,1085,1289,551,656,1262,2690,4406
Liberia,Sweden,3549,10269,10026,18811,8057,14884,4008,40267,6789,10443,10292,5521,8892,17074,5187,11834,3960,11439,5413,4052
Liberia,Portugal,3352,522,647,225,243,1738,559,378,1320,1413,1465,3227,2815,1865,838,738,1159,2752,1791,3579
Liberia,Austria,2046,2235,1563,3198,2424,3768,1772,5540,1962,2015,1847,4090,3707,2413,3474,1800,2146,3230,1284,2957
Liberia,Switzerland,10623,11792,13561,10586,14210,15729,18958,26364,28586,47985,35785,46226,18187,11442,10669,5885,883,1579,1532,2800
Liberia,Luxembourg,29,18,15,16,14,0,600,1671,255,700,1791,163,798,0,959,507,116,1443,1716,2791
Liberia,Peru,399,474,875,1912,1420,1169,1450,1840,1915,1965,1740,2398,1291,1594,2776,3084,3888,1735,1574,2581
Liberia,Ukraine,1230,1449,1838,2019,4169,948,2803,3704,51752,5670,2591,4236,2979,21785,77750,7803,9479,9478,5996,2573
Liberia,"Taipei, Chinese",910,2440,889,15126,487017,357176,67055,1558,1199,60157,1663,1563,780,1340,1073,1434,1767,4954,2038,1801
Liberia,Chile,1208,36,57,249,539,1192,1511,2293,2533,2182,3569,911,1007,647,879,2262,983,4930,1889,1787
Liberia,Norway,28544,65404,4464,189082,205550,56183,3261,4852,5054,24660,22347,106059,23105,18937,331,4359,1618,19516,1086,1624
Liberia,"Hong Kong, China",9327,7705,5804,7178,6999,3994,3285,4451,2595,5457,11036,10099,5692,2725,5169,2037,1341,1325,3191,1611
Liberia,Slovakia,1,93,95,18,31,0,30,240,20,79,76,1103,845,8195,3076,1546,4498,2600,1496,1576
Liberia,Malta,150,286,259,553,396,662,5125,1038,541,740,573,797,1210,995,1427,995,1516,728,3336,1299
Liberia,Czech Republic,1581,383,483,1008,250,86,41,151,38,724,556,2961,1647,567,814,622,860,1196,1496,1008
Liberia,Estonia,3832,1469,18321,94,11,276,52,530,154,200,452,447,106,144,230,135,477,356,498,997
Liberia,Hungary,45,108,1426,1176,1043,456,151,652,670,685,726,1306,806,1395,1913,872,1105,1913,1371,960
Liberia,Slovenia,273,47,109,35,62,60,14,34,30,253,86,60,394,1234,208,58,100,58,587,912
Liberia,Colombia,567,636,175,614,919,708,1676,2586,1811,12506,602,1713,735,730,796,467,690,946,874,891
Liberia,New Zealand,321,601,828,315,644,632,469,1176,448,129,499,947,1196,583,195,516,590,1376,896,755
Liberia,Paraguay,0,351,224,76,0,48,382,127,708,355,185,354,116,91,328,133,918,1470,925,740
Liberia,Romania,3334,26304,52992,93646,139989,26236,171488,147284,141886,49222,1040,751,380,128094,1109,45711,45335,482,45255,622
Liberia,Bulgaria,1838,8814,1974,1107,1530,4707,5302,3637,4700,3472,2263,2328,2038,856,1746,1936,897,2090,330,521
Liberia,Croatia,232459,210720,107384,8729,3484,61048,49594,199136,61697,29040,919,501,28982,860,802,688,424,269,548,344
Liberia,Lithuania,6671,11081,71,6479,125,139,460,358,1820,1194,407,249,332,361,157,1125,351,185,17252,311
Liberia,Madagascar,1,0,69,0,3,0,1,0,0,0,9,0,10,19,0,17,14,26,0,156
Liberia,Costa Rica,0,0,0,0,32,0,0,0,0,0,21,33,0,1,0,2,0,0,2,65
Liberia,Serbia,,,14,340,0,0,28,0,2,1074,0,80,130,239,98,376,632,269,396,45
Liberia,Guatemala,0,0,0,0,0,0,12,0,0,71,0,0,0,0,62,0,25,198,398,24
Liberia,El Salvador,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,2,0,3
Liberia,Iceland,0,0,40,0,2,1729,302,203,127,68,225,394,103,91,169,265,16,92,164,3
Liberia,"Bolivia, Plurinational State of",0,0,1,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,8,0
Liberia,Bosnia and Herzegovina,0,131,26,0,1,5,38,2,151,0,100,971,67,68,0,0,0,39,62,0
Liberia,Cabo Verde,0,789,5,0,0,45,0,1,2,0,0,0,0,0,0,0,0,0,0,0
Liberia,Ecuador,0,378,25,0,234,0,0,0,0,16,21,0,0,0,133,0,66,14,0,0
Liberia,Liberia,,,,,,,,,,,,,,156551,0,0,0,0,0,
Liberia,Curaçao,,,,,,,,,,,,,,0,2,0,0,,,
Liberia,"Congo, Democratic Republic of the",,,,,,,,,,,,2,69,0,0,5,120,155,0,
Liberia,Tajikistan,,,,,,,,,,,760,0,0,0,0,0,0,0,0,
Liberia,Sierra Leone,,,,,,,,,,,2836,18144,791,1994,2301,,,,,
Liberia,Haiti,,,,,,,,,,0,1,0,336,0,,,,,,
Liberia,Sudan,,,,,,,,,38,1,0,0,0,0,0,,,,,
Liberia,Myanmar,,,,,,,0,0,37,24,0,184,86,5,0,0,25,14,0,
Liberia,Nepal,,,,,,161,1,97,2,6,73,1,1,0,0,4,9,30,20,
