reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Madagascar,United States of America,271604,225533,401216
Madagascar,France,334756,323287,398745
Madagascar,Germany,66226,52456,71469
Madagascar,United Kingdom,42939,29875,28676
Madagascar,Italy,27521,25630,36732
Madagascar,Madagascar,35566,0,38173
Madagascar,Japan,35071,35354,32312
Madagascar,Mauritius,33464,22306,50437
Madagascar,Singapore,77195,21084,29949
Madagascar,Canada,4052,3242,13373
Madagascar,Spain,29985,24002,16025
Madagascar,Belgium,26452,11758,15916
Madagascar,China,8840,11320,6956
Madagascar,Sweden,8470,5979,4427
Madagascar,Malaysia,1202,513,241
Madagascar,"Hong Kong, China",12606,8581,8225
Madagascar,Netherlands,15457,8375,6486
Madagascar,India,1873,1647,6642
Madagascar,Austria,4052,3123,3464
Madagascar,Thailand,5248,2253,4632
Madagascar,Morocco,1238,1337,2082
Madagascar,Denmark,4104,1884,1034
Madagascar,Switzerland,1963,2701,3845
Madagascar,Portugal,3485,2013,1405
Madagascar,South Africa,2036,3351,1978
Madagascar,Mexico,2390,2889,1750
Madagascar,Mayotte,1100,740,1198
Madagascar,Türkiye,202,148,172
Madagascar,Sri Lanka,77,421,144
Madagascar,"Korea, Republic of",1383,414,437
Madagascar,"Taipei, Chinese",1391,570,867
Madagascar,Comoros,903,1131,562
Madagascar,Poland,978,646,738
Madagascar,Norway,1794,1558,793
Madagascar,Algeria,119,176,351
Madagascar,Czech Republic,555,554,340
Madagascar,Kuwait,325,219,313
Madagascar,Zimbabwe,0,16,0
Madagascar,Ghana,106,,0
Madagascar,Egypt,252,77,534
Madagascar,Indonesia,10016,959,142
Madagascar,Côte d'Ivoire,31,65,483
Madagascar,Pakistan,,,665
Madagascar,Greece,374,529,637
Madagascar,Australia,1192,1054,721
Madagascar,Croatia,117,173,257
Madagascar,Ireland,1636,581,4396
Madagascar,Estonia,130,129,112
Madagascar,Ukraine,579,677,566
Madagascar,Brazil,149,292,176
Madagascar,Lebanon,313,204,260
Madagascar,Tunisia,2060,43,251
Madagascar,Bulgaria,75,44,124
Madagascar,Slovenia,144,142,141
Madagascar,"Tanzania, United Republic of",1345,1,7
Madagascar,Romania,123,144,124
Madagascar,Seychelles,344,1222,137
Madagascar,Russian Federation,254,59,146
Madagascar,Chile,108,33,28
Madagascar,Finland,1183,684,121
Madagascar,Qatar,29,31,25
Madagascar,Argentina,212,50,181
Madagascar,New Caledonia,101,83,68
Madagascar,Belarus,0,0,3
Madagascar,Slovakia,149,95,25
Madagascar,Togo,12,1,0
Madagascar,Senegal,72,70,154
Madagascar,Hungary,396,497,635
Madagascar,Sudan (before 2012),2,33,60
Madagascar,Namibia,0,0,22
Madagascar,Bangladesh,67,1910,465
Madagascar,Guyana,0,0,0
Madagascar,Ethiopia,0,21,136
Madagascar,Israel,155,402,7
Madagascar,French Polynesia,80,74,49
Madagascar,Iceland,27,31,21
Madagascar,Serbia and Montenegro,9,54,
Madagascar,"Venezuela, Bolivarian Republic of",85,2,27
Madagascar,Fiji,,34,29
Madagascar,New Zealand,42,70,85
Madagascar,Costa Rica,0,5,2
Madagascar,Cyprus,23,26,22
Madagascar,Andorra,7,34,5
Madagascar,Botswana,0,0,0
Madagascar,Benin,9,27,1
Madagascar,Rwanda,52,817,2
Madagascar,Faroe Islands,7,5,7
Madagascar,Dominican Republic,92,205,167
Madagascar,Honduras,3,19,15
Madagascar,Kazakhstan,1,0,2
Madagascar,Ecuador,15,0,52
Madagascar,"Macao, China",3,1,2
Madagascar,Colombia,20,2,174
Madagascar,"Macedonia, North",0,1,1
Madagascar,Bosnia and Herzegovina,,,2
Madagascar,Latvia,69,2,22
Madagascar,Viet Nam,0,271,2
Madagascar,Grenada,0,0,0
Madagascar,Guinea,13,0,
Madagascar,"Bolivia, Plurinational State of",0,12,2
Madagascar,Yemen,,,
Madagascar,Barbados,9,18,21
Madagascar,Kyrgyzstan,0,0,0
Madagascar,Philippines,8,0,0
Madagascar,Gabon,34,0,20
Madagascar,Nicaragua,1,0,1
Madagascar,Burkina Faso,78,0,42
Madagascar,Uruguay,19,75,0
Madagascar,Brunei Darussalam,0,0,0
Madagascar,Cameroon,0,0,9
Madagascar,Luxembourg,35,0,2
Madagascar,Mozambique,103,0,795
Madagascar,Peru,1,10,104
Madagascar,Mongolia,0,,1029
Madagascar,Bahrain,9,0,18
Madagascar,Burundi,0,0,110
Madagascar,Cambodia,10,1,1
Madagascar,Cuba,0,0,9
Madagascar,El Salvador,0,0,14
Madagascar,Greenland,0,0,6
Madagascar,"Iran, Islamic Republic of",0,130,13
Madagascar,Jamaica,14,0,1
Madagascar,Jordan,3,0,27
Madagascar,Kenya,75,193,3
Madagascar,Lithuania,9,7,16
Madagascar,Malawi,11,0,0
Madagascar,Mali,142,3,28
Madagascar,Malta,21,67,13
Madagascar,Mauritania,0,2,0
Madagascar,"Moldova, Republic of",0,1,0
Madagascar,Oman,0,0,58
Madagascar,Niger,0,36,0
Madagascar,Saint Lucia,6,0,0
Madagascar,Saint Vincent and the Grenadines,3,2,1
Madagascar,Saudi Arabia,123,0,60
Madagascar,Syrian Arab Republic,0,0,141
Madagascar,Trinidad and Tobago,16,13,11
Madagascar,Uganda,0,0,2
Madagascar,Central African Republic,0,0,15
Madagascar,Lesotho,0,0,252
Madagascar,Nigeria,1194,474,660
Madagascar,Anguilla,7,0,0
