reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Libya,Italy,7841351,11156804,15890296,19157809,25604561,14287221,16272856,5529960,16582501,10746709,6045378,3793778,1997765,3147269,4952584,5278304,1970301,7470057,10500545,7961059
Libya,Germany,3527393,4924337,6211823,5793746,8124019,3929244,4111635,2769151,7123366,6216478,2290880,1335118,610039,2840230,4069908,4386707,849480,3659917,3806886,5168185
Libya,Spain,2520689,2991052,3756843,3559692,4640540,2992842,4443769,1029102,4272351,2561147,1144490,661241,948441,2464112,4029679,4274405,705180,3427177,3953770,3082419
Libya,France,1298280,1976762,2391123,2971295,5052487,3135759,6263209,2779310,5520683,4273043,2471439,941813,561359,1565372,2697979,1595339,529215,2175808,2230051,2637520
Libya,China,416758,941719,1693946,1547495,2588993,3173884,4515615,2063575,6375902,2038928,726370,949536,370966,1356945,4742280,4816497,827065,3271548,2933438,2201303
Libya,Greece,360837,765788,1035573,1370866,2690274,1217459,1857507,440093,2173302,1529976,901076,294378,148473,575106,961899,671896,58317,1023240,2545752,2195418
Libya,United Kingdom,360851,605360,1058672,1148372,1750512,1279392,1938514,668516,2707679,1928739,526573,103886,323260,1086081,833525,253506,88640,1549149,1608531,1605780
Libya,United States of America,350474,1686113,2629365,3540204,4349963,1981282,2186740,666411,2554198,2622122,231535,167149,245277,1435039,1447572,1572465,224895,2239657,2245819,1568565
Libya,Thailand,5,7,614,22880,16510,8419,30306,122269,19539,72067,334,5,42708,114888,393971,483882,326818,1155874,1945091,1369574
Libya,Netherlands,79808,401814,936079,938333,1253811,535018,910221,552252,1668930,2072539,1523997,604328,314966,552941,387094,197618,121072,1692680,1838500,1276097
Libya,Austria,284703,139251,586874,966561,661002,491660,983843,415540,816239,618485,814905,399152,353230,418843,1058627,930844,138575,892722,770344,1160554
Libya,Romania,3,67,7012,73929,109309,63383,45899,30630,0,1648,29343,262,1775,4942,2530,39136,5642,13998,424,655504
Libya,Türkiye,82629,194537,241430,260386,336325,357417,425652,139763,416152,306670,259010,195796,161021,247965,367010,483502,1674297,821796,767019,538100
Libya,Sweden,131,24313,20563,22274,103053,127844,117276,42290,3358,85402,43,14,2133,174185,536886,157491,27269,321491,346216,393523
Libya,Singapore,14,19,63,23413,325,78197,27986,74,159250,75348,47877,64856,134640,238371,665300,379203,197969,171237,373430,220260
Libya,Australia,0,33259,2,0,14,39948,334914,205513,1128509,741359,66,1,2,97719,461553,626137,160726,288414,395713,196809
Libya,Serbia,,,681,2113,205862,118333,149199,57743,3,0,1,243,29,79,1,0,304,7457,4712,151165
Libya,Switzerland,638997,1084123,1337626,1381962,3069855,659539,466064,153221,1418063,1436972,1153631,87008,24448,138057,394763,291628,144721,302068,117545,75184
Libya,Belgium,81086,59125,122375,184230,47790,73360,60347,94634,69611,59156,15076,23830,8876,27591,32853,49042,4158,53595,183786,73915
Libya,Slovakia,0,0,1,1194,99,1,2,1,0,0,3,0,2,5,10029,0,846,0,520,57582
Libya,Malaysia,11650,11225,11,24075,6838,23449,271343,3,620430,223040,341,22512,3284,79408,512466,293163,640,30336,36927,56716
Libya,"Korea, Republic of",10256,2775,1914,6329,11651,2907,170774,248832,751939,478540,742888,181342,319679,645046,329539,225672,19679,12523,90879,46283
Libya,Malta,10135,2956,4448,13358,70419,31695,69344,15115,130779,149888,31871,62091,12782,15411,15112,10225,9038,15490,27335,27358
Libya,Cyprus,0,2535,3981,11217,15118,6290,17364,2,70,4,0,9,7085,5882,19911,1036,2,3828,2090,7786
Libya,Portugal,442053,375495,579205,1085041,1457480,465305,977343,18992,513208,138575,1613,9342,1483,412,3489,8464,1,13671,23399,2341
Libya,Bulgaria,110,141,933,4194,11482,8500,3198,1411,2,6503,90382,101845,4092,7496,3098,1,25686,61517,18278,2102
Libya,Japan,7528,9524,41482,4100,8161,1767,1395,422,247038,416424,36372,4645,13023,11507,13670,1288,66063,33981,0,944
Libya,"Hong Kong, China",133,163,77,0,146,139,203,510,167,120,237,5015,8967,125,9,158,27,64,4,282
Libya,Canada,65659,76197,59322,0,15,4134,23907,5149,5845,78203,9263,11145,5998,6611,59870,66836,46,177,120,114
