reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Sweden,Germany,19721194,21441276,23611601,29737171,29626749,21688066,25678648,30664656,27108185,27309765,28391467,25443563,27502742,30144771,30958464,27888450,26622135,31508663,31276457,31725112
Sweden,Netherlands,6505531,7228625,7611623,8681973,9523501,7234704,8819227,10009171,9177963,10044941,10352988,8600406,9553909,10867650,11704342,10999328,10601408,14203371,15584355,22331726
Sweden,Norway,5533461,6763744,7841798,8878113,10622099,6853021,9168879,10377638,10204866,9013785,8185126,6269025,5749076,6744883,8222481,7956020,8146741,12568533,16250453,13687938
Sweden,Denmark,9280374,10602982,12236435,14460985,15927736,11255092,12347367,13813454,13238229,12935337,12551081,10436204,10585878,10798536,11329485,10724934,9261661,11640889,11019585,10811361
Sweden,Belgium,4187041,4646000,5328699,6431186,6653208,4950276,5832429,6753866,6225682,6412142,6678922,6249268,6776476,7492826,7540059,7449797,7551610,9385978,10294910,10298416
Sweden,China,1858587,2576501,3277859,4550030,5116284,4156381,5708835,6566883,6416053,6799061,7167601,7109201,6319591,7019611,8254438,8537756,8368156,11034894,11396090,9464846
Sweden,Poland,2577302,2749766,3512761,4464589,5465388,3667111,4658321,5363985,4716876,5528489,6105650,5314231,5650647,6038312,7258857,6955986,7297897,8754658,9195616,9416020
Sweden,Finland,6739515,6981888,8050438,9629543,9741141,6142904,7938098,9274132,7980382,8532189,8158534,6049931,6083208,6855168,7691324,7473357,6818134,8353450,9255261,8659956
Sweden,United States of America,3244171,3715369,4125920,4493965,5084211,4563588,4736984,5259594,5247918,4318268,4337879,3939002,3804733,3734519,4471113,4367183,4770965,5262677,7667542,8615260
Sweden,France,5636394,5438463,6264226,7363164,8056369,5717631,6694274,7838371,6533884,6182776,6621008,5787496,5636449,5692956,6063916,6059583,5878759,6876151,6522940,6926939
Sweden,Italy,3521418,3805366,4574152,5518610,5852768,3814133,4490579,5388389,4849668,5057976,5210312,4605928,4652589,5167279,5768077,5641017,5388593,6576862,6725217,6621585
Sweden,United Kingdom,8049617,8153998,9862684,9973591,9550354,6593582,8456390,10046493,8715212,8721302,8987370,6747476,6198819,6808126,7362346,6368887,5566643,6025858,6695343,5682868
