reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Samoa,New Zealand,36883,39016,46439
Samoa,Singapore,1198,878,10296
Samoa,Australia,27253,27897,23328
Samoa,Japan,24806,21491,27371
Samoa,United States of America,69886,7607,10549
Samoa,Fiji,,10697,8282
Samoa,"Taipei, Chinese",5052,3234,6696
Samoa,China,2317,2788,2832
Samoa,"Korea, Republic of",3574,5457,4109
Samoa,Chile,0,2296,3686
Samoa,Indonesia,5911,5466,2903
Samoa,France,83,147,138
Samoa,Mauritius,0,5041,5401
Samoa,Thailand,1160,1099,869
Samoa,New Caledonia,367,555,415
Samoa,Malaysia,353,300,657
Samoa,Brazil,2200,1196,710
Samoa,Philippines,49,34,36
Samoa,South Africa,0,1362,514
Samoa,Senegal,0,0,0
Samoa,Germany,1073,917,1398
Samoa,Belgium,63,125,596
Samoa,Canada,164,115,307
Samoa,"Hong Kong, China",505,396,510
Samoa,United Kingdom,6866,1956,705
Samoa,Türkiye,8,27,0
Samoa,India,558,708,399
Samoa,Papua New Guinea,92,510,1230
Samoa,Spain,0,251,330
Samoa,Namibia,2,2,26
Samoa,Italy,1283,787,165
Samoa,Portugal,481,169,84
Samoa,Peru,823,245,477
Samoa,Switzerland,53,355,203
Samoa,Pakistan,,,11
Samoa,Denmark,870,39,7
Samoa,Serbia and Montenegro,171,0,
Samoa,Tunisia,0,0,0
Samoa,Cyprus,8,0,0
Samoa,Sweden,0,0,2939
Samoa,Sri Lanka,39,82,90
Samoa,Israel,0,0,0
Samoa,French Polynesia,790,24,12
Samoa,Poland,0,90,52
Samoa,Timor-Leste,,,
Samoa,Netherlands,58,256,7
Samoa,"Venezuela, Bolivarian Republic of",0,0,0
Samoa,Luxembourg,0,0,0
Samoa,Austria,9,7,20
Samoa,Belarus,0,0,0
Samoa,Ukraine,0,0,2
Samoa,Solomon Islands,4,54,0
Samoa,Colombia,9,8,0
Samoa,Croatia,0,0,0
Samoa,Czech Republic,44,0,0
Samoa,Dominican Republic,6,1,0
Samoa,Estonia,0,0,111
Samoa,Finland,800,1,5
Samoa,Greece,0,5,0
Samoa,Ireland,10,5,30
Samoa,Lebanon,37,0,0
Samoa,"Macao, China",0,0,21
Samoa,Norway,0,1,17
Samoa,Paraguay,0,0,4
Samoa,Viet Nam,23,52,155
Samoa,Zimbabwe,0,6,0
Samoa,Egypt,21,1,0
Samoa,Tonga,390,146,56
