reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Montserrat,Spain,547,6,0
Montserrat,United States of America,292,439,1352
Montserrat,Cyprus,0,0,345
Montserrat,Germany,3,153,1055
Montserrat,United Kingdom,106,40,86
Montserrat,Italy,74,6,168
Montserrat,Canada,73,170,324
Montserrat,Sudan (before 2012),0,118,0
Montserrat,Belgium,136,0,0
Montserrat,Netherlands,148,139,193
Montserrat,Poland,929,0,0
Montserrat,Madagascar,0,0,1
Montserrat,"Taipei, Chinese",5,11,24
Montserrat,Sweden,0,21,1
Montserrat,Ireland,75,69,10
Montserrat,Japan,0,2,5
Montserrat,Thailand,1437,113,2759
Montserrat,Australia,0,3,4
Montserrat,India,0,0,18
Montserrat,Uganda,0,0,18
Montserrat,Saint Lucia,0,33,0
Montserrat,"Korea, Republic of",96,11,33
Montserrat,Rwanda,0,0,0
Montserrat,Honduras,0,3,1
Montserrat,France,53,40,48
Montserrat,Jamaica,0,0,0
Montserrat,Lithuania,0,0,0
Montserrat,Mexico,4,0,0
Montserrat,Ecuador,76,158,0
Montserrat,"Macao, China",0,0,0
Montserrat,Trinidad and Tobago,5,0,8
Montserrat,"Bolivia, Plurinational State of",0,0,0
Montserrat,Denmark,6,4,0
Montserrat,Greece,0,5,0
Montserrat,Papua New Guinea,14,0,0
Montserrat,Luxembourg,0,0,0
Montserrat,Seychelles,0,0,0
Montserrat,Pakistan,,,0
Montserrat,Austria,3,3,1
Montserrat,China,0,0,541
Montserrat,Ethiopia,0,404,6
Montserrat,South Africa,40,3,0
Montserrat,Barbados,1,0,0
Montserrat,Czech Republic,0,7,0
Montserrat,Dominica,17,6,0
Montserrat,Guyana,0,0,0
Montserrat,Paraguay,0,0,0
Montserrat,Russian Federation,0,4,1
Montserrat,Saint Kitts and Nevis,0,0,2
Montserrat,Slovakia,0,0,5
Montserrat,Guinea-Bissau,,,1465
Montserrat,Ghana,22,,0
Montserrat,Ukraine,0,1,0
Montserrat,Bahamas,0,0,23
Montserrat,Bangladesh,0,3,0
Montserrat,Brazil,1,4,0
Montserrat,Cambodia,0,12,0
Montserrat,Sri Lanka,0,18,1
Montserrat,Colombia,0,30,0
Montserrat,Costa Rica,8,0,0
Montserrat,Croatia,7,2,2
Montserrat,Cuba,52,0,0
Montserrat,Benin,5,0,2
Montserrat,Dominican Republic,12,0,0
Montserrat,Estonia,0,0,1
Montserrat,Grenada,0,0,0
Montserrat,Guatemala,1,1,0
Montserrat,Hungary,3,0,3
Montserrat,Indonesia,0,174,40
Montserrat,Côte d'Ivoire,0,0,55
Montserrat,Kenya,0,0,3
Montserrat,Lebanon,4,0,49
Montserrat,Malaysia,0,165,0
Montserrat,Mozambique,0,6,0
Montserrat,New Zealand,2,0,0
Montserrat,Nicaragua,1,0,0
Montserrat,Peru,0,0,0
Montserrat,Portugal,0,66,0
Montserrat,Romania,1,0,0
Montserrat,Saint Vincent and the Grenadines,0,1,0
Montserrat,Viet Nam,0,585,0
Montserrat,Slovenia,0,1,44
Montserrat,Eswatini,0,0,795
Montserrat,Switzerland,0,3,0
Montserrat,Togo,0,5,2
Montserrat,Türkiye,0,572,178
Montserrat,"Macedonia, North",35,38,10
Montserrat,"Tanzania, United Republic of",2,0,0
Montserrat,"Venezuela, Bolivarian Republic of",0,0,2
Montserrat,Nigeria,1095,156,78
Montserrat,Anguilla,3,12,8
