reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Sao Tome and Principe,Netherlands,3404,2205,2972
Sao Tome and Principe,France,686,993,1258
Sao Tome and Principe,China,0,0,29
Sao Tome and Principe,Belgium,374,613,656
Sao Tome and Principe,Germany,66,755,1014
Sao Tome and Principe,Poland,1000,0,0
Sao Tome and Principe,Ethiopia,0,1,324
Sao Tome and Principe,Brazil,0,0,128
Sao Tome and Principe,Mexico,0,0,0
Sao Tome and Principe,Portugal,2290,448,339
Sao Tome and Principe,Spain,715,749,67
Sao Tome and Principe,Russian Federation,0,0,0
Sao Tome and Principe,Türkiye,1492,98,2
Sao Tome and Principe,Gabon,0,0,19
Sao Tome and Principe,Italy,20,30,66
Sao Tome and Principe,Angola,,,
Sao Tome and Principe,Estonia,2,1,0
Sao Tome and Principe,Czech Republic,60,19,9
Sao Tome and Principe,Philippines,807,418,927
Sao Tome and Principe,Cameroon,13,45,55
Sao Tome and Principe,Dominican Republic,58,184,40
Sao Tome and Principe,Canada,801,870,1957
Sao Tome and Principe,Switzerland,20,185,93
Sao Tome and Principe,Israel,13,38,38
Sao Tome and Principe,United States of America,308,432,102
Sao Tome and Principe,Guatemala,285,0,0
Sao Tome and Principe,Slovakia,1,0,1
Sao Tome and Principe,Malaysia,40,90,67
Sao Tome and Principe,Thailand,47,89,256
Sao Tome and Principe,Austria,16,595,1066
Sao Tome and Principe,South Africa,14,8,28
Sao Tome and Principe,United Kingdom,27,16,171
Sao Tome and Principe,Hungary,32,7,19
Sao Tome and Principe,Rwanda,0,0,40
Sao Tome and Principe,Saint Lucia,0,0,0
Sao Tome and Principe,"Korea, Republic of",10,40,183
Sao Tome and Principe,Lebanon,1,27,1
Sao Tome and Principe,Costa Rica,0,0,0
Sao Tome and Principe,"Bolivia, Plurinational State of",0,0,0
Sao Tome and Principe,Senegal,0,0,0
Sao Tome and Principe,Bosnia and Herzegovina,,,2
Sao Tome and Principe,Ghana,0,,16
Sao Tome and Principe,Belarus,0,0,0
Sao Tome and Principe,Ireland,0,1,0
Sao Tome and Principe,Serbia and Montenegro,76,31,
Sao Tome and Principe,Australia,0,0,0
Sao Tome and Principe,Benin,1,27,0
Sao Tome and Principe,Indonesia,39,0,11
Sao Tome and Principe,Slovenia,52,0,0
Sao Tome and Principe,Togo,0,95,2
Sao Tome and Principe,"Macedonia, North",0,0,0
Sao Tome and Principe,"Taipei, Chinese",0,1,3
Sao Tome and Principe,Romania,12,0,0
Sao Tome and Principe,Andorra,31,0,0
Sao Tome and Principe,Bangladesh,0,0,0
Sao Tome and Principe,Barbados,0,19,21
Sao Tome and Principe,Belize,0,12,0
Sao Tome and Principe,Bulgaria,3,0,0
Sao Tome and Principe,Cabo Verde,0,1,0
Sao Tome and Principe,Comoros,2,0,0
Sao Tome and Principe,Croatia,2,0,0
Sao Tome and Principe,Cuba,0,1,4
Sao Tome and Principe,Denmark,0,0,0
Sao Tome and Principe,Dominica,20,0,0
Sao Tome and Principe,Ecuador,0,36,0
Sao Tome and Principe,Finland,18,0,0
Sao Tome and Principe,Greece,0,12,11
Sao Tome and Principe,Grenada,0,1,3
Sao Tome and Principe,Guyana,0,0,4
Sao Tome and Principe,"Hong Kong, China",0,0,4
Sao Tome and Principe,Côte d'Ivoire,0,0,0
Sao Tome and Principe,Japan,306,257,6
Sao Tome and Principe,Kenya,134,41,9
Sao Tome and Principe,Namibia,0,2372,0
Sao Tome and Principe,Norway,1,0,0
Sao Tome and Principe,Papua New Guinea,3,0,6
Sao Tome and Principe,Peru,0,0,0
Sao Tome and Principe,India,0,0,41
Sao Tome and Principe,Viet Nam,14,0,1236
Sao Tome and Principe,Zimbabwe,1,0,4
Sao Tome and Principe,Eswatini,1,0,0
Sao Tome and Principe,Sweden,12,0,29
Sao Tome and Principe,Uganda,61,18,0
Sao Tome and Principe,Egypt,11,0,0
Sao Tome and Principe,"Tanzania, United Republic of",29,3,0
Sao Tome and Principe,Zambia,0,35,0
Sao Tome and Principe,Nigeria,3,349,119
