reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Tonga,China,6278,2941,3740,7679,7966,7995,9754,13277,20160,38480,23943,30464,30906,28205,24951,29443,33719,53652,56682,58144
Tonga,New Zealand,39213,38802,36452,39949,35426,33682,42115,56614,47823,42065,45908,45842,55450,40641,42316,36671,40908,44583,40749,46059
Tonga,Australia,10632,12248,8782,10600,12420,10303,10629,6695,6410,6122,9386,9625,14905,11690,17166,14240,15107,19716,18736,23555
Tonga,United States of America,7294,9685,10537,13233,13730,12942,20679,19270,26893,19239,20032,13818,15216,16719,24126,20402,14666,18911,15706,17102
Tonga,Japan,2500,2785,1790,3044,3089,1419,20150,4908,4580,4711,11151,5176,5179,6311,13623,12741,7292,9287,11594,9751
Tonga,Brazil,40,233,177,225,408,208,187,456,703,642,471,869,881,1184,1176,1007,576,1493,2818,5316
Tonga,Malaysia,332,635,711,743,871,603,1502,2229,2064,1721,2372,2330,2310,2004,2229,2346,1881,2926,4222,4035
Tonga,Singapore,0,0,0,0,0,0,0,6300,7603,3959,4258,2331,5122,2768,3017,3591,2250,3016,2600,3839
Tonga,"Korea, Republic of",358,1052,326,206,108,199,133,451,465,1073,287,513,1425,327,250,3285,169,248,191,3042
Tonga,"Taipei, Chinese",847,712,762,1078,628,915,685,1096,1547,1589,1920,2907,3667,4554,3209,3635,3345,2084,2225,2921
Tonga,Thailand,842,2688,1944,4163,1131,2059,2711,3076,2020,1637,1985,2123,1939,2337,2438,2386,2750,3486,3122,2673
Tonga,United Kingdom,853,4232,5931,1724,1342,1041,651,682,1232,226,292,1738,536,1216,556,1744,389,770,459,1526
Tonga,"Hong Kong, China",359,350,173,252,1962,742,250,259,494,5414,3122,946,1109,425,782,388,494,1622,1713,762
Tonga,France,361,804,7148,524,156,527,121,59,47,2499,344,115,37,2468,3347,321,3650,109,159,612
Tonga,Belgium,148,26,17,195,23,13,159,586,0,6,0,40,77,45,533,71,2,261,199,581
Tonga,Chile,510,832,325,886,782,800,270,827,480,802,919,593,580,377,426,659,668,597,793,520
Tonga,Canada,74,105,135,536,456,188,4512,201,54,82,1021,834,233,520,103,497,11,562,204,348
Tonga,Türkiye,8,4,2,3,90,25,113,409,171,458,521,353,225,223,195,202,252,220,100,214
Tonga,Netherlands,34,46,97,27,100,326,403,136,81,201,196,93,15747,104,147,180,187,380,444,197
Tonga,Italy,161,204,388,78,258,71,129,175,47,217,10,43,73,40,113,364,242,84,707,141
Tonga,Germany,2888,866,1642,627,497,2403,238,445,454,2464,32,778,517,130,198,259,259,106,364,133
Tonga,Spain,5,0,8,3,3,1,10,33,25,1898,59,69,64,70,141,744,653,58,1214,95
Tonga,Finland,0,0,0,4,0,6,113,57,8,0,3,3,6,0,0,3,25,24,19,79
Tonga,South Africa,73,60,124,3045,1610,4405,55,22,154,3,13,429,88,84,81,214,20,178,39,67
Tonga,Poland,11,1,0,26,4,1,0,2,0,1,0,2,2,0,3,36,51,64,16,66
Tonga,Colombia,0,0,0,0,0,0,0,0,0,0,0,183,132,80,142,0,85,42,47,61
Tonga,Cyprus,0,0,0,0,0,0,35,40,0,26,40,11,0,0,0,0,0,0,0,36
Tonga,Sweden,10,49,24,46,16,7,45,65,7,5,70,9,5,8,7,35,7,16,33,36
