reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Mozambique,South Africa,787663,991829,908804,1267187,1608979,1606650,1880090,2409434,2352771,2827807,2995763,2328662,2275940,2972191,3272372,3691981,3075101,4343628,5765803,6174062
Mozambique,China,75154,91478,127940,163553,295995,339134,496391,700247,940887,1199293,1968740,1941302,1337071,1317469,1869325,1957695,2000069,2895605,3292124,3751641
Mozambique,Australia,261184,321764,315570,351054,373594,250676,347498,419137,57926,66142,33353,89248,292762,429986,526930,352169,190639,131754,529533,400609
Mozambique,Malaysia,16016,15223,23801,35396,64738,41927,61825,36297,95204,54579,185025,137356,157531,193163,170022,213777,244468,482351,602926,353297
Mozambique,Portugal,68223,80016,92071,121177,132318,167146,197687,301849,369218,435134,422330,393812,237601,203657,236260,227472,228264,230215,234421,231896
Mozambique,United States of America,76450,62825,64743,114950,213418,189832,224020,459242,351609,303016,375164,264204,149441,177237,183382,196317,127368,191245,230070,192741
Mozambique,Thailand,41460,42533,33973,63080,98450,178345,112477,158409,163476,149007,199130,176944,146930,203016,186790,148622,135627,179320,139200,178888
Mozambique,Belgium,9259,14098,11805,11769,15930,18416,46671,31777,71392,80465,80218,80564,65625,48269,90043,103835,169515,169696,241860,159826
Mozambique,Argentina,48614,31337,35929,59546,55366,19722,43442,102059,69435,42084,46023,67004,58536,82061,93690,104371,125041,236216,249159,139181
Mozambique,Germany,22141,25434,54577,32216,62933,130523,83888,80625,82784,123458,125240,134408,61661,63761,123461,109754,70098,61974,52750,124691
Mozambique,Japan,28155,39816,45215,65270,51319,54968,92743,108177,136307,267572,190334,138015,51214,100806,123709,184653,141614,129885,120747,112534
Mozambique,Netherlands,9306,15072,25858,26213,29066,26734,74978,82837,58310,45873,83497,37511,38669,50559,90176,108960,52861,87346,61886,99589
Mozambique,"Korea, Republic of",18314,8687,14868,22804,38490,35311,34536,40986,44025,92362,101296,67614,45382,57220,63541,61745,72573,2593094,127765,94364
Mozambique,Singapore,11394,9513,13516,31377,41680,45058,64524,97033,141133,249835,95965,94803,37099,24517,47635,94722,100389,102783,373292,83693
Mozambique,Canada,14206,19452,26490,15887,10218,6934,12410,13676,38863,52175,82189,34821,34217,33673,34348,44978,64691,31852,45331,76837
Mozambique,Türkiye,4045,6363,8559,14987,18493,24496,46038,102553,36378,47047,52148,43845,24213,25353,48634,87857,76696,122538,84037,65197
Mozambique,Italy,26222,23831,29699,44208,35138,54071,65527,70550,57731,75601,95286,59575,47822,45010,74934,65140,89273,89244,59599,61631
Mozambique,Sweden,14712,19792,5577,7732,26680,18245,8012,15312,11357,20032,16171,12880,4904,12448,8782,4775,10003,6606,2549,49059
Mozambique,France,41683,32583,27951,39319,35748,64729,69532,85797,107749,80094,147774,156432,157500,29570,35961,34561,24712,128579,47043,48148
Mozambique,Spain,12608,26529,16632,18993,35071,22878,22001,39125,43927,55807,56103,64854,27501,30781,65686,40660,33429,64214,34262,46036
Mozambique,Poland,446,7022,8207,8404,35980,9423,9670,15981,7601,13795,8236,19928,38623,44086,9361,13098,40516,47161,16638,36688
