reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Montenegro,Serbia,,,616331,950828,1287184,836164,803776,890953,789642,851487,756101,679041,721181,814731,896013,874521,807010,969809,1083283,1317221
Montenegro,Croatia,0,0,6405,154855,186880,170677,107303,120050,187984,141613,171733,146007,155592,188354,223711,231391,194549,276101,323624,385157
Montenegro,Bosnia and Herzegovina,0,0,0,108900,172970,163983,209897,213703,163510,183641,199231,149090,136178,202884,242021,232982,170741,238199,310664,381427
Montenegro,Italy,0,0,0,206416,302222,168771,142788,153308,145003,174647,156460,135136,147531,166043,193620,189136,134353,169224,358821,275968
Montenegro,Slovenia,0,0,99074,151849,179584,122333,111002,120393,109415,107489,94323,84644,95616,107868,118888,116927,92006,105799,117389,265048
Montenegro,Greece,0,0,77849,64132,248264,98700,170200,225272,209815,214721,215608,130428,122633,138479,180496,168840,92349,181768,312366,248167
Montenegro,Germany,0,0,85926,139505,225661,101516,83104,89507,94128,101921,105500,84228,149633,121516,147645,133077,117931,131047,139172,193309
Montenegro,China,0,0,0,53632,86595,76823,71083,89982,145761,86383,157066,134142,108747,132497,178356,113817,113158,96126,219019,182576
Montenegro,Türkiye,0,0,7752,19861,48494,26483,27179,26966,29131,33012,36005,38297,51807,60087,79414,131552,103148,111149,168927,177493
Montenegro,Hungary,0,0,0,25153,69950,38311,43602,47533,93948,70910,66311,47346,39235,45033,52088,72250,65478,74380,76376,109603
Montenegro,France,0,0,14128,11816,43494,12015,20111,27489,64754,26434,35009,21502,16231,33024,32263,37233,40005,38613,50353,81176
Montenegro,Poland,0,0,10370,22480,15118,12417,11523,14067,14704,18961,53500,21364,46755,52107,35420,50884,36859,36135,77022,68013
Montenegro,Netherlands,0,0,274639,32665,46630,38027,36468,53726,47921,53335,85603,37246,44085,50151,64757,54226,57812,44541,57394,65264
Montenegro,Austria,0,0,55410,65931,113744,73519,84244,70399,49793,56084,48258,34420,42363,54079,53388,62298,34635,43100,46537,62262
Montenegro,Slovakia,0,0,2669,4388,10048,9813,6559,11063,23011,44684,48400,32604,22816,17858,21740,27394,18045,19892,23261,51396
Montenegro,Switzerland,0,0,0,18325,16024,13839,13320,12168,10894,12513,15231,8696,13060,16762,19311,23799,31763,32177,44748,50626
Montenegro,United States of America,0,0,0,45306,53186,36853,14555,17673,12397,21684,18179,11134,16711,9149,63691,18395,36571,11912,40302,45831
Montenegro,Spain,0,0,0,29940,36226,27327,21971,21634,20184,36614,31763,23688,29837,34909,36166,38937,26046,34339,32010,38175
Montenegro,Czech Republic,0,0,25894,29138,35457,16090,17626,25164,23535,43171,55621,44746,47054,47493,82320,38287,17222,18387,19815,31067
Montenegro,Romania,0,0,0,14817,44052,21196,31170,41850,29781,25514,29204,24839,22147,30376,45859,33335,22272,30633,27964,28744
Montenegro,Brazil,0,0,2120,26481,66113,54352,63986,40610,25291,26726,25720,21474,25655,17524,13000,14724,15540,13412,20849,25773
Montenegro,"Korea, Republic of",0,0,0,0,0,549,1702,4911,1679,2137,935,1291,1520,3050,4794,3396,2514,2573,3605,23657
Montenegro,Bulgaria,0,0,0,6513,15263,14553,17769,16825,18347,22468,17478,19807,16689,17405,25621,24294,17486,16618,17472,20413
Montenegro,Belgium,0,1126,2953,7961,10914,10030,7231,9101,12201,10993,12276,9064,10853,12108,15103,11629,10028,19210,15568,17623
Montenegro,Australia,0,0,0,0,0,71,2880,3627,50,71,35,59,115,1567,121,0,111,15587,165,15740
Montenegro,Ukraine,0,0,0,0,2703,480,3866,2639,5717,1396,1796,1140,4670,8871,6998,7184,3885,6741,8180,10571
Montenegro,United Kingdom,0,0,2909,17977,32947,7554,8409,12221,20758,24558,18793,15369,21873,17569,21425,53262,20920,37419,32366,10549
Montenegro,Sweden,0,0,3029,36887,24376,3722,4696,9499,2683,3781,5011,4117,4756,12570,4071,4207,3108,4469,10122,8383
Montenegro,Ecuador,0,0,0,0,0,19077,63059,0,0,0,48659,54441,10194,5001,8521,7380,11315,12838,3966,7660
Montenegro,Costa Rica,0,0,0,0,0,0,0,5522,0,191,1097,2350,1799,2768,1970,2358,1734,2546,8726,6724
Montenegro,Norway,0,0,0,2373,211,347,101,243,104,242,434,164,77318,375,384,604,380,1227,691,5872
Montenegro,"Taipei, Chinese",0,0,0,178,2074,1331,1308,1320,2720,3368,3257,4276,5311,3452,6927,8556,8311,7766,9536,5332
Montenegro,Latvia,0,0,2,27,53,110,111,14,3,102,124,234,193,454,319,297,292,430,565,3842
Montenegro,Canada,0,0,110,1733,7684,2583,1915,1741,1045,1365,2191,1456,2489,4065,5719,4472,2836,3792,4841,3010
Montenegro,Japan,0,0,469,2128,3129,1751,3216,6695,4944,4173,8757,5194,4902,22193,10193,5369,3191,4244,3269,3010
