reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Lithuania,Germany,637061,654541,830344
Lithuania,Latvia,296724,399144,508090
Lithuania,France,331081,354181,503321
Lithuania,Sweden,235354,270281,497981
Lithuania,United States of America,164221,320269,377541
Lithuania,United Kingdom,336615,382399,446562
Lithuania,Poland,270690,183985,296196
Lithuania,Russian Federation,211358,311234,409077
Lithuania,Denmark,225268,253386,319032
Lithuania,Estonia,108491,149622,210518
Lithuania,Belgium,100683,105399,161171
Lithuania,Netherlands,147975,187433,171323
Lithuania,Norway,80461,126026,161556
Lithuania,Italy,101974,110032,157675
Lithuania,Belarus,107346,109357,154243
Lithuania,Türkiye,77796,110457,135982
Lithuania,Ukraine,109851,121296,136327
Lithuania,Spain,163480,166221,225688
Lithuania,Canada,21673,14992,44172
Lithuania,Finland,52421,57728,89044
Lithuania,Czech Republic,19833,30136,32978
Lithuania,Hungary,12930,24112,48014
Lithuania,Portugal,57390,48572,36538
Lithuania,Austria,25468,26058,36157
Lithuania,Switzerland,12264,16026,20963
Lithuania,Ireland,21521,27692,26695
Lithuania,Iceland,7190,6840,13895
Lithuania,Kazakhstan,8129,8690,12995
Lithuania,Japan,22661,17670,22548
Lithuania,Pakistan,,,8489
Lithuania,"Korea, Republic of",7369,19621,19760
Lithuania,India,963,5184,10020
Lithuania,Slovakia,4899,8447,12096
Lithuania,Romania,2423,3657,11839
Lithuania,China,4435,11805,17263
Lithuania,Peru,762,89,3888
Lithuania,Bulgaria,2749,5509,13122
Lithuania,Ecuador,2326,1598,74
Lithuania,Australia,1623,3397,6353
Lithuania,Croatia,939,2333,3863
Lithuania,Morocco,594,686,683
Lithuania,Mexico,1560,12615,2218
Lithuania,"Moldova, Republic of",6320,4724,6722
Lithuania,Malaysia,538,4940,5097
Lithuania,Serbia and Montenegro,1384,3357,
Lithuania,Georgia,4511,1252,1820
Lithuania,"Venezuela, Bolivarian Republic of",462,16,2
Lithuania,"Taipei, Chinese",4684,2352,2076
Lithuania,Slovenia,2060,1525,2757
Lithuania,Greece,4078,2277,3611
Lithuania,Kuwait,1677,2777,3378
Lithuania,Algeria,5236,5557,6198
Lithuania,Israel,3857,3298,3641
Lithuania,"Hong Kong, China",1596,7302,1627
Lithuania,Azerbaijan,1182,736,1524
Lithuania,Senegal,0,1350,274
Lithuania,Egypt,1282,937,910
Lithuania,Cameroon,141,264,7517
Lithuania,Saudi Arabia,315,426,1176
Lithuania,Luxembourg,480,1486,2071
Lithuania,South Africa,539,367,3779
Lithuania,Angola,,,
Lithuania,Bosnia and Herzegovina,,,930
Lithuania,Yemen,,,
Lithuania,Singapore,301,252,77410
Lithuania,Lebanon,835,874,1381
Lithuania,"Macedonia, North",951,205,9
Lithuania,Cyprus,402,606,923
Lithuania,Colombia,2044,5405,4550
Lithuania,Armenia,336,4311,1174
Lithuania,Viet Nam,62,195,402
Lithuania,Faroe Islands,602,913,1266
Lithuania,Thailand,560,662,1057
Lithuania,Syrian Arab Republic,0,0,3002
Lithuania,"Iran, Islamic Republic of",5438,7451,11623
Lithuania,Kyrgyzstan,689,273,480
Lithuania,Tunisia,4950,2225,408
Lithuania,Mongolia,135,,194
Lithuania,Brazil,461,2856,2260
Lithuania,Ghana,0,,18
Lithuania,Malta,123,198,316
Lithuania,Côte d'Ivoire,0,0,0
Lithuania,Uruguay,0,4,14
Lithuania,Mali,0,8,192
Lithuania,New Zealand,22,15,56
Lithuania,Chile,268,281,416
Lithuania,Benin,0,0,0
Lithuania,Zimbabwe,0,0,7
Lithuania,Indonesia,1372,5614,5785
Lithuania,Oman,0,3,0
Lithuania,Namibia,98,22,0
Lithuania,Argentina,118,7117,23
Lithuania,New Caledonia,86,99,96
Lithuania,Qatar,89,86,290
Lithuania,Sudan (before 2012),0,0,0
Lithuania,Mauritius,2,1,8
Lithuania,Andorra,34,43,35
Lithuania,"Macao, China",0,0,2
Lithuania,Bangladesh,0,44,648
Lithuania,Costa Rica,5,10,40
Lithuania,Grenada,0,0,0
Lithuania,Bahrain,39,29,68
Lithuania,Paraguay,0,18,19
Lithuania,Honduras,0,2,0
Lithuania,Philippines,0,29,0
Lithuania,Jordan,195,94,94
Lithuania,Nicaragua,15,10,4
Lithuania,Cuba,1245,132,14
Lithuania,"Bolivia, Plurinational State of",31,13,6
Lithuania,French Polynesia,15,10,33
Lithuania,Jamaica,433,271,193
Lithuania,Albania,15,24,38
Lithuania,Barbados,0,4,33
Lithuania,Sri Lanka,37,19,5003
Lithuania,Uganda,0,0,0
Lithuania,Dominican Republic,0,0,11
Lithuania,El Salvador,0,10,8
Lithuania,Trinidad and Tobago,32,16,0
Lithuania,Belize,0,0,27
Lithuania,Gabon,2,0,0
Lithuania,Greenland,0,0,297
Lithuania,Guatemala,216,0,0
Lithuania,Kenya,0,0,1024
Lithuania,Malawi,14,0,256
Lithuania,Mozambique,35,67,605
Lithuania,"Tanzania, United Republic of",0,12,0
Lithuania,Zambia,22,61,0
Lithuania,Eritrea,,,53
Lithuania,Sierra Leone,,66,
