reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Panama,Japan,4830901,4631972,5469312
Panama,China,1239625,1272660,1479993
Panama,United States of America,1330469,1406269,1848735
Panama,Singapore,973224,1048783,1156515
Panama,"Korea, Republic of",1719078,1184401,1252333
Panama,Ecuador,297229,170494,244116
Panama,Italy,317856,630122,607081
Panama,"Hong Kong, China",929756,700181,528278
Panama,France,175134,131766,431994
Panama,Mexico,289880,302045,319606
Panama,"Taipei, Chinese",123965,127377,120960
Panama,Colombia,265163,214697,170524
Panama,Brazil,105170,125008,182170
Panama,Costa Rica,143651,143039,163298
Panama,Peru,75124,48515,145526
Panama,Chile,29409,45789,107852
Panama,Switzerland,173947,191987,164406
Panama,Belgium,51516,93368,74314
Panama,Norway,101118,42710,43286
Panama,Spain,93065,94593,139219
Panama,United Kingdom,92989,110956,141385
Panama,Germany,107940,192657,161327
Panama,"Venezuela, Bolivarian Republic of",185854,179025,111851
Panama,Guatemala,43388,68662,91647
Panama,Russian Federation,191733,93647,86553
Panama,Argentina,36088,30726,59719
Panama,Denmark,10354,22608,20806
Panama,Poland,26408,53178,85239
Panama,Malaysia,118323,63012,62989
Panama,Thailand,73300,58952,47331
Panama,Canada,31183,23632,39857
Panama,Indonesia,147380,78232,42856
Panama,India,90340,53744,61812
Panama,Ukraine,9604,13076,8638
Panama,El Salvador,48880,45025,46265
Panama,Viet Nam,14802,13337,13949
Panama,Sweden,22845,39176,33867
Panama,Türkiye,28731,22925,19731
Panama,Netherlands,33402,25970,63344
Panama,Ireland,9300,14739,18509
Panama,South Africa,3603,5042,6927
Panama,Philippines,39594,35546,26090
Panama,New Zealand,13566,14125,19231
Panama,Trinidad and Tobago,29024,29076,41508
Panama,Bulgaria,1765,1618,11809
Panama,Pakistan,,,11250
Panama,Greece,63128,43489,14187
Panama,Uruguay,1019,2012,15190
Panama,Finland,7636,10850,6267
Panama,Israel,12341,14536,9442
Panama,Austria,19295,5456,6489
Panama,Australia,1872,1851,4089
Panama,"Bolivia, Plurinational State of",3865,444,347
Panama,Latvia,2031,1541,2897
Panama,Jamaica,649,906,1692
Panama,Dominican Republic,10469,7377,9220
Panama,Honduras,2195,6253,5131
Panama,Lithuania,1120,1536,653
Panama,Côte d'Ivoire,123739,3271,2862
Panama,Portugal,4312,4491,4256
Panama,Czech Republic,10611,4996,4879
Panama,Nicaragua Metadata,8643,3946,4757
Panama,Romania,1825,606,1286
Panama,Morocco,90,263,2465
Panama,Cuba,1845,1722,2398
Panama,Paraguay,1173,543,721
Panama,Sri Lanka,2920,2760,1418
Panama,Ghana,1612,,85
Panama,Estonia,8897,6700,3777
Panama,Mauritius,689,471,505
Panama,Tunisia,207,183,68
Panama,Luxembourg,2255,1332,511
Panama,Belarus,41,634,5
Panama,Guyana,198,195,359
Panama,Slovenia,1082,995,791
Panama,Slovakia,1667,800,1943
Panama,Bangladesh,928,585,223
Panama,Hungary,1237,600,771
Panama,Suriname,57,,
Panama,Mozambique,0,0,377
Panama,Croatia,569,55309,318
Panama,Kazakhstan,12016,4645,420
Panama,Algeria,465,181,298
Panama,Cyprus,525,1598,2476
Panama,"Macao, China",1333,1009,1045
Panama,Cambodia,90,56,103
Panama,Barbados,183,1152,1033
Panama,Namibia,84,3073,433
Panama,Bahamas,471,648,659
Panama,Malta,21,485,37
Panama,Lebanon,239,235,170
Panama,Belize,661,29,332
Panama,"Iran, Islamic Republic of",203,67,199
Panama,Oman,0,0,0
Panama,Armenia,0,158,289
Panama,Kenya,48,0,2
Panama,Jordan,577,4,9
Panama,Egypt,57,142,418
Panama,Kuwait,0,98,84
Panama,Mauritania,0,0,8
Panama,Serbia and Montenegro,19363,2981,
Panama,Guinea-Bissau,,,1326
Panama,Bosnia and Herzegovina,,,0
Panama,Georgia,0,666,1064
Panama,Grenada,0,0,4
Panama,Senegal,0,0,0
Panama,"Tanzania, United Republic of",0,0,0
Panama,Saint Lucia,35,6,0
Panama,Timor-Leste,,,
Panama,Papua New Guinea,0,0,0
Panama,Angola,,,
Panama,Albania,486,1240,965
Panama,Madagascar,410,16,1546
Panama,Uganda,0,0,0
Panama,Guinea,11,0,
Panama,Bahrain,52,0,0
Panama,Brunei Darussalam,1,5,0
Panama,Benin,0,1,0
Panama,Dominica,0,0,1
Panama,Ethiopia,839,922,0
Panama,French Polynesia,0,1,3
Panama,Gabon,0,0,1
Panama,Iceland,2,504,549
Panama,Maldives,36,10,1021
Panama,Qatar,170,104,286
Panama,Saint Kitts and Nevis,6,9,0
Panama,Sao Tome and Principe,0,70,0
Panama,Saudi Arabia,287,221,89
Panama,Sudan (before 2012) Metadata,69,1,0
Panama,Syrian Arab Republic,0,0,88
Panama,Togo,0,164,0
Panama,Turks and Caicos Islands,2,0,0
Panama,"Macedonia, North",5143,4628,734
Panama,Burkina Faso,0,0,152
Panama,Zambia,1,0,0
Panama,Anguilla,0,0,16
