reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Seychelles,Spain,22753,33321,50332
Seychelles,France,37884,41898,59274
Seychelles,Singapore,22260,24079,26607
Seychelles,South Africa,26375,33720,38735
Seychelles,Italy,26539,32068,40849
Seychelles,United Kingdom,19263,19912,21615
Seychelles,United States of America,176262,8245,7163
Seychelles,Mauritius,7057,13206,14148
Seychelles,Germany,5522,6659,5911
Seychelles,India,5894,5668,9448
Seychelles,Netherlands,4049,5646,6004
Seychelles,Czech Republic,101,157,387
Seychelles,Japan,5478,3011,5257
Seychelles,Malaysia,2145,4785,3479
Seychelles,Sweden,195,448,573
Seychelles,"Korea, Republic of",353,942,615
Seychelles,Belgium,4797,4687,4401
Seychelles,Thailand,2127,3302,4672
Seychelles,Hungary,1235,2046,7704
Seychelles,Azerbaijan,0,0,578
Seychelles,Kenya,2186,2222,2746
Seychelles,Denmark,2305,2773,3006
Seychelles,Australia,3239,3389,4050
Seychelles,Indonesia,2197,1688,2379
Seychelles,Russian Federation,3034,8515,10014
Seychelles,Austria,870,901,928
Seychelles,Georgia,0,0,0
Seychelles,China,1115,1463,1787
Seychelles,Slovenia,24,19,32
Seychelles,Ireland,1093,1142,1108
Seychelles,Switzerland,1529,865,1264
Seychelles,"Taipei, Chinese",12819,1995,1372
Seychelles,Finland,410,6890,345
Seychelles,Norway,320,1131,647
Seychelles,"Hong Kong, China",917,877,914
Seychelles,"Tanzania, United Republic of",35,287,182
Seychelles,Madagascar,874,542,652
Seychelles,Türkiye,1665,1003,1731
Seychelles,New Zealand,1924,882,1442
Seychelles,Yemen,,,
Seychelles,Poland,0,0,238
Seychelles,"Moldova, Republic of",0,0,0
Seychelles,Pakistan,,,534
Seychelles,Iceland,1,0,4
Seychelles,Slovakia,17,8,20
Seychelles,Canada,572,1014,442
Seychelles,Viet Nam,103,244,173
Seychelles,Brazil,557,426,392
Seychelles,"Macedonia, North",0,0,31
Seychelles,Israel,45,47,172
Seychelles,Uganda,1,1059,0
Seychelles,Latvia,407,116,2
Seychelles,Portugal,225,731,206
Seychelles,Sri Lanka,395,163,115
Seychelles,Cyprus,95,263,154
Seychelles,Philippines,215,75,946
Seychelles,Greece,44,1,0
Seychelles,Argentina,2,0,2
Seychelles,Ukraine,1440,2,55
Seychelles,Bulgaria,307,137,17
Seychelles,Namibia,7,114,342
Seychelles,Zimbabwe,12,189,46
Seychelles,Kazakhstan,0,29,315
Seychelles,Tunisia,0,0,0
Seychelles,Romania,0,12,0
Seychelles,Estonia,5,0,54
Seychelles,Cameroon,0,0,0
Seychelles,Côte d'Ivoire,1016,167,0
Seychelles,Oman,0,105,0
Seychelles,Maldives,0,0,0
Seychelles,"Iran, Islamic Republic of",0,0,59
Seychelles,Nicaragua,0,0,0
Seychelles,Serbia and Montenegro,3488,68,
Seychelles,Colombia,0,0,0
Seychelles,Croatia,10,8,23
Seychelles,Mozambique,12,11,16
Seychelles,Egypt,2,5,16
Seychelles,Bangladesh,0,0,0
Seychelles,Malawi,1,44,22
Seychelles,Luxembourg,9,6,35
Seychelles,Zambia,0,98,10
Seychelles,Bosnia and Herzegovina,,,5
Seychelles,Ghana,1,,0
Seychelles,Guinea,266,0,
Seychelles,Botswana,3,0,0
Seychelles,Cambodia,2,1,0
Seychelles,Mayotte,0,1,0
Seychelles,Costa Rica,0,0,6
Seychelles,Ethiopia,31,0,0
Seychelles,Lebanon,0,15,1
Seychelles,Lithuania,330,0,1114
Seychelles,Malta,0,0,79
Seychelles,Mexico,8,158,32
Seychelles,Morocco,1,38,0
Seychelles,Peru,0,0,26
Seychelles,Rwanda,0,0,15
Seychelles,Uruguay,0,36,0
Seychelles,Lesotho,0,0,4
