reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
North Macedonia,Greece,411750,327364,363953
North Macedonia,Germany,220656,238148,260875
North Macedonia,Serbia and Montenegro,176480,206867,
North Macedonia,Bulgaria,113435,125557,154569
North Macedonia,Slovenia,131687,150686,162007
North Macedonia,Italy,155270,114141,126496
North Macedonia,Türkiye,89816,101316,122715
North Macedonia,Romania,11573,7383,12702
North Macedonia,Croatia,52471,59080,70459
North Macedonia,Austria,50586,64620,64678
North Macedonia,Hungary,37046,45835,50244
North Macedonia,Netherlands,52806,55195,68799
North Macedonia,Poland,8819,16698,19971
North Macedonia,France,53756,59158,58981
North Macedonia,Ukraine,25913,19840,42710
North Macedonia,Algeria,42187,0,19233
North Macedonia,Switzerland,17044,26331,26017
North Macedonia,United Kingdom,35502,30818,30376
North Macedonia,Spain,12309,15948,27324
North Macedonia,China,10256,17276,24130
North Macedonia,United States of America,32949,18632,26126
North Macedonia,Belgium,13037,17683,19632
North Macedonia,Sweden,18686,12368,14453
North Macedonia,Czech Republic,11910,10038,10076
North Macedonia,Brazil,4837,7861,5377
North Macedonia,Bosnia and Herzegovina,,,9361
North Macedonia,Russian Federation,31233,19543,13797
North Macedonia,Slovakia,0,4322,3794
North Macedonia,Finland,6096,4879,7707
North Macedonia,Albania,6409,4969,3039
North Macedonia,Ireland,9662,4350,5300
North Macedonia,Denmark,9000,4084,4405
North Macedonia,Canada,3564,965,1207
North Macedonia,Belarus,1044,1054,4657
North Macedonia,"Korea, Republic of",3415,3250,3328
North Macedonia,Israel,3831,1236,1585
North Macedonia,"Hong Kong, China",1230,1395,1573
North Macedonia,Thailand,494,1564,2035
North Macedonia,Portugal,695,274,446
North Macedonia,"Taipei, Chinese",2770,2167,2776
North Macedonia,India,1186,1006,1459
North Macedonia,"Iran, Islamic Republic of",472,1408,1735
North Macedonia,Japan,11363,1318,1768
North Macedonia,Argentina,524,297,823
North Macedonia,Kazakhstan,42,0,0
North Macedonia,South Africa,352,490,295
North Macedonia,Cyprus,1348,1198,1046
North Macedonia,Australia,1449,1352,1469
North Macedonia,Barbados,1071,0,958
North Macedonia,Norway,1076,432,303
North Macedonia,Luxembourg,93,415,199
North Macedonia,Jordan,0,0,17
North Macedonia,Uruguay,0,0,552
North Macedonia,Sri Lanka,0,0,0
North Macedonia,Viet Nam,332,1192,659
North Macedonia,Lithuania,2539,648,8
North Macedonia,Malaysia,975,114,243
North Macedonia,Georgia,0,0,12
North Macedonia,Indonesia,82,188,249
North Macedonia,Philippines,1010,3121,2493
North Macedonia,Estonia,52,180,85
North Macedonia,"Moldova, Republic of",98,138,102
North Macedonia,Egypt,75,1450,10
North Macedonia,New Zealand,28,112,70
North Macedonia,Ecuador,0,0,0
North Macedonia,Mexico,1,5,0
North Macedonia,Chile,31,21,29
North Macedonia,Malta,0,0,0
North Macedonia,Morocco,0,0,0
North Macedonia,Bahrain,0,7,0
North Macedonia,Mauritius,0,9,10
North Macedonia,Nicaragua,0,0,0
North Macedonia,Timor-Leste,,,
North Macedonia,Bangladesh,0,1,0
North Macedonia,Yemen,,,
North Macedonia,Botswana,0,0,0
North Macedonia,Latvia,12,0,57
North Macedonia,Azerbaijan,0,47,1
North Macedonia,Armenia,0,114,0
North Macedonia,Cambodia,0,0,0
North Macedonia,Colombia,3,75,28
North Macedonia,Cuba,2,0,0
North Macedonia,Iceland,0,0,0
North Macedonia,Kuwait,1,0,4
North Macedonia,Lebanon,0,1,0
North Macedonia,"Macao, China",1,19,0
North Macedonia,New Caledonia,0,0,0
North Macedonia,Singapore,156,268,0
North Macedonia,Zimbabwe,0,4,0
