reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Tanzania,South Africa,182126,192408,248913
Tanzania,China,90147,121419,191471
Tanzania,Kenya,108427,107059,199647
Tanzania,India,88940,112943,149790
Tanzania,United States of America,64039,62686,64740
Tanzania,Zambia,4458,55116,123316
Tanzania,United Kingdom,95000,92058,92358
Tanzania,Germany,62197,48141,84197
Tanzania,Indonesia,36496,57185,70713
Tanzania,Japan,75516,68737,77382
Tanzania,France,52091,48405,57684
Tanzania,Netherlands,29765,29360,41012
Tanzania,Australia,67299,61322,35300
Tanzania,Italy,45862,39323,50223
Tanzania,Belgium,22412,26535,30345
Tanzania,Thailand,34003,33451,29927
Tanzania,Canada,9015,11355,20337
Tanzania,Sweden,12097,15396,36274
Tanzania,Saudi Arabia,6770,14563,11293
Tanzania,"Korea, Republic of",14606,18280,30945
Tanzania,Argentina,1366,3131,2168
Tanzania,Viet Nam,8278,6074,20662
Tanzania,Spain,8596,11983,22533
Tanzania,Malaysia,16041,13785,26442
Tanzania,Finland,9190,10745,14745
Tanzania,Oman,64652,74770,3816
Tanzania,"Hong Kong, China",12665,12151,12006
Tanzania,Pakistan,,,21253
Tanzania,Côte d'Ivoire,379,722,1052
Tanzania,Singapore,10186,9420,11306
Tanzania,Rwanda,6031,1701,4081
Tanzania,Uganda,6689,5774,5832
Tanzania,Denmark,12899,14562,11941
Tanzania,Ireland,4755,7472,7313
Tanzania,Israel,4351,3078,4638
Tanzania,Brazil,6460,3224,4723
Tanzania,Switzerland,4176,9062,6355
Tanzania,Cyprus,606,719,726
Tanzania,Türkiye,2803,3839,5995
Tanzania,"Taipei, Chinese",4154,6165,6632
Tanzania,Ukraine,2797,3122,1675
Tanzania,Austria,7372,3057,3388
Tanzania,Zimbabwe,625,6700,3107
Tanzania,Mauritius,3259,3485,3733
Tanzania,Jordan,322,299,1096
Tanzania,Malawi,6618,3742,738
Tanzania,Norway,4284,3440,2943
Tanzania,Czech Republic,682,962,1059
Tanzania,"Iran, Islamic Republic of",1313,1442,2137
Tanzania,Egypt,3800,2279,3401
Tanzania,New Zealand,749,1035,1299
Tanzania,Kuwait,1042,886,479
Tanzania,Russian Federation,6489,5783,3469
Tanzania,Mozambique,181,1582,1265
Tanzania,Sri Lanka,191,590,726
Tanzania,Greece,1008,1529,1809
Tanzania,Bahrain,29,0,17
Tanzania,Qatar,13679,555,4839
Tanzania,Senegal,53,191,235
Tanzania,Lebanon,227,398,608
Tanzania,Ethiopia,0,38,0
Tanzania,Luxembourg,239,684,1121
Tanzania,Botswana,2213,543,784
Tanzania,Slovakia,94,455,542
Tanzania,Poland,1249,216,598
Tanzania,Portugal,594,235,344
Tanzania,Namibia,230,351,627
Tanzania,Bangladesh,654,193,465
Tanzania,Philippines,452,1370,963
Tanzania,Bulgaria,94,97,87
Tanzania,Morocco,64,197,333
Tanzania,Peru,28,3,75
Tanzania,Burundi,2812,131,320
Tanzania,Malta,0,46,47
Tanzania,Lithuania,64,9,20
Tanzania,Armenia,0,0,0
Tanzania,Chile,197,68,51
Tanzania,Belarus,0,191,153
Tanzania,Latvia,346,17,281
Tanzania,Hungary,135,144,148
Tanzania,Colombia,0,0,6
Tanzania,Croatia,43,345,13
Tanzania,Yemen,,,
Tanzania,Iceland,23,76,46
Tanzania,Kazakhstan,60,27,4
Tanzania,Madagascar,513,0,93
Tanzania,Estonia,0,0,0
Tanzania,Romania,522,586,126
Tanzania,Ghana,110,,479
Tanzania,Tunisia,96,1,170
Tanzania,Mexico,66,826,1675
Tanzania,Slovenia,31,51,67
Tanzania,Saint Lucia,0,0,0
Tanzania,Gabon,0,2,41
Tanzania,Mali,0,5,386
Tanzania,Cambodia,0,2,7
Tanzania,Serbia and Montenegro,0,2249,
Tanzania,Guinea,0,6,
Tanzania,Albania,0,0,0
Tanzania,Barbados,0,0,0
Tanzania,Sudan (before 2012),39,2,0
Tanzania,Comoros,0,0,4
Tanzania,Bosnia and Herzegovina,,,0
Tanzania,Fiji,,0,11
Tanzania,Mongolia,0,,725
Tanzania,Algeria,0,0,3
Tanzania,Brunei Darussalam,0,0,2
Tanzania,Cameroon,59,23,70
Tanzania,Mayotte,6,4,1
Tanzania,Dominican Republic,0,54,49
Tanzania,Guyana,0,0,1
Tanzania,Jamaica,0,0,16
Tanzania,Niger,0,0,0
Tanzania,Saint Kitts and Nevis,0,0,0
Tanzania,Seychelles,1,1,0
Tanzania,Eswatini,64,33,1
Tanzania,Syrian Arab Republic,0,0,236
Tanzania,Togo,5,0,0
Tanzania,Trinidad and Tobago,0,19,0
Tanzania,"Macedonia, North",11,0,0
Tanzania,Burkina Faso,0,0,1
Tanzania,"Venezuela, Bolivarian Republic of",0,2018,26
Tanzania,Lesotho,12,0,0
Tanzania,Nigeria,0,43,16
