reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Somalia,India,10513,16976,43854
Somalia,Brazil,29956,27652,18674
Somalia,Kenya,22018,44345,53811
Somalia,Oman,10644,16251,471
Somalia,Yemen,,,
Somalia,Ethiopia,14010,8485,28820
Somalia,United Kingdom,8583,13682,5828
Somalia,Thailand,17087,15231,14016
Somalia,China,1115,1833,3903
Somalia,United States of America,6606,6166,7020
Somalia,Saudi Arabia,1391,3617,4903
Somalia,Pakistan,,,4373
Somalia,Italy,3910,7507,4650
Somalia,Malaysia,2619,3424,3416
Somalia,Germany,465,1362,3163
Somalia,"Korea, Republic of",2231,1064,980
Somalia,France,3213,571,630
Somalia,Indonesia,12521,3246,1262
Somalia,Netherlands,2298,3216,1036
Somalia,Jordan,499,926,932
Somalia,Austria,2981,1051,992
Somalia,Türkiye,198,399,220
Somalia,Ukraine,96,11,0
Somalia,Norway,10,385,120
Somalia,Egypt,102,2916,205
Somalia,Spain,46,282,187
Somalia,Kuwait,115,62,214
Somalia,"Taipei, Chinese",2,10,132
Somalia,Uganda,0,50,128
Somalia,Japan,200,328,124
Somalia,Denmark,469,390,183
Somalia,South Africa,149,366,136
Somalia,Australia,126,503,226
Somalia,Switzerland,223,16,94
Somalia,Portugal,180,418,124
Somalia,"Iran, Islamic Republic of",36,142,212
Somalia,"Hong Kong, China",1,3,68
Somalia,Mexico,0,0,0
Somalia,Belgium,1016,112,148
Somalia,Cyprus,233,76,167
Somalia,Sweden,32,1208,53
Somalia,Canada,1078,130,88
Somalia,Greece,209,36,0
Somalia,Ireland,271,136,37
Somalia,Viet Nam,502,32,127
Somalia,Czech Republic,353,10,6
Somalia,Senegal,0,0,0
Somalia,Mozambique,26,0,0
Somalia,Finland,40,1,60
Somalia,Poland,0,94,0
Somalia,New Zealand,0,1,11
Somalia,Philippines,61,8,2
Somalia,Namibia,3,4,13
Somalia,Bosnia and Herzegovina,,,9
Somalia,Fiji,,4,0
Somalia,Ghana,0,,4
Somalia,Serbia and Montenegro,0,12,
Somalia,Bahrain,0,3,7
Somalia,Bangladesh,0,62,15
Somalia,Cambodia,0,135,199
Somalia,Sri Lanka,0,49,40
Somalia,Croatia,0,0,0
Somalia,Hungary,6,30,0
Somalia,Iceland,6,0,0
Somalia,Côte d'Ivoire,22,0,0
Somalia,Lebanon,0,48,11
Somalia,Lithuania,0,17,0
Somalia,Luxembourg,0,76,0
Somalia,Morocco,26,0,0
Somalia,Qatar,0,66,7
Somalia,Romania,0,5,0
Somalia,Russian Federation,0,0,0
Somalia,Singapore,3637,4353,0
Somalia,Slovakia,0,0,16
Somalia,Slovenia,10,0,0
Somalia,Sudan (before 2012),1202,0,0
Somalia,Syrian Arab Republic,0,0,362
Somalia,Trinidad and Tobago,0,0,0
Somalia,"Tanzania, United Republic of",148,343,162
