reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Romania,Germany,5472107,6596023,9116696,10391417,13239936,8928175,9663528,12248000,11772704,12797058,14290127,13554189,15006649,17107228,19201389,18849464,18145219,21671133,21870347,23235666
Romania,Italy,5308810,5789599,6942666,8209025,9147506,5875831,6840358,8494060,7613944,7971638,8326701,7413523,7389887,8405944,9172701,8774738,8012505,10065727,10459856,11014038
Romania,Hungary,1747824,2334718,2962412,4211021,5739594,4336550,5098748,6759415,6127705,6111627,6121492,5355449,5155254,5863764,6360679,6174042,6241648,7454356,7980460,8803800
Romania,Poland,730672,1018919,1292857,2153866,2680298,1833209,2135381,2899405,2714895,3035459,3330729,3178836,3486444,4084857,5373246,5372581,5276969,6401917,7199600,7946651
Romania,China,1056956,1369263,6085417,2099519,2889920,2377288,3004462,3453775,2797186,2822537,3223178,3186742,3462138,3776979,4512111,4573438,5126384,6708528,7397191,7736920
Romania,Türkiye,1235485,1785409,2350474,3644162,3987476,2201936,2599380,2878760,2495427,2783798,3141513,2815548,2672005,3139188,3867122,4073769,3895656,5176255,6950672,6957789
Romania,Netherlands,844319,1046683,1433138,1917396,2552187,1810923,1981081,2220522,2128266,2357497,2501768,2220141,2612095,2850966,3091348,3045557,3041510,3716971,4054226,5941538
Romania,France,2033024,2456030,2882222,3386759,3996997,3017540,3328358,4048316,3908851,4444368,4573566,3767940,4029177,4458505,4966129,4771647,4296021,4959407,5168982,5608365
Romania,Austria,1535706,1787471,2368817,2799497,3536673,2254993,2239345,2595737,2448325,2350336,2433787,2138325,2246734,2509595,2998287,2805958,2687952,3508054,3946859,4425864
Romania,Bulgaria,393979,442358,635153,892645,1631157,1410954,1905349,2691285,2145408,2283382,2324535,2099242,2289704,2465859,2828781,2908043,2899170,4150867,5087064,4407917
Romania,Czech Republic,551424,831286,1159619,1566750,2144710,1254117,1499804,1791363,1765753,2017769,2197966,1977341,2085500,2530048,3030921,3067560,2992478,3419058,3761486,4131582
Romania,Ukraine,731524,488751,625872,628585,670781,319468,705941,950691,551597,558237,584514,569947,716981,841610,932649,1005590,1080954,1543445,3904664,3764679
Romania,Spain,540327,721923,952213,1332943,1556996,964013,1160456,1889061,1562359,1712319,2121409,2032223,2267196,2495526,2594218,2588661,2085063,2452262,2743241,3594605
Romania,Belgium,616611,763344,995997,1377386,1595713,1037760,1167141,1428317,1394373,1565800,1650565,1615969,1800420,2005662,2346456,2442563,2285671,3078681,3379820,3589648
Romania,Slovakia,336074,502604,633772,1040139,1314124,935750,1127808,1524135,1454401,1752310,1832505,1653092,1745709,2055879,2361460,2322764,2218261,2558394,2708887,2934000
Romania,Greece,479821,507426,749372,1061772,1225771,824033,815906,875338,739156,797915,840252,780838,826098,955423,1115824,1135194,1248623,1598180,1879671,1974832
Romania,Switzerland,376088,477413,655026,609591,863427,682712,725485,859759,850536,856662,864240,690281,709478,786496,813146,1085176,1454890,1738204,1844825,1803260
Romania,Serbia,,,176712,265193,397821,482308,650721,812529,904590,785715,829556,744043,846133,813178,1137484,1140931,1258899,1410719,1267280,1543646
Romania,United Kingdom,1112373,1169894,1114287,1305450,1379740,1059107,1183469,1494890,1401524,1459427,1539921,1508060,1400877,1595670,1748289,1623154,1377323,1254149,1232248,1391960
