reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Lebanon,China,483852,472035,499440,708486,1083449,1056822,1319453,1458393,1691955,2490831,2604861,2291021,2158257,2021808,1982773,1679599,945620,1508686,2515757,2389311
Lebanon,Switzerland,510968,537073,345037,529657,667168,448398,492318,475703,728156,959407,845193,676167,643163,575821,593370,439124,414434,380984,686631,1729897
Lebanon,Türkiye,234401,195910,240599,393217,665055,688681,618318,718257,845970,1916417,864605,722646,734880,889313,898767,1111511,930695,1693549,2676381,1609766
Lebanon,Greece,43101,72729,123288,65708,127896,94236,297166,227906,946867,661055,814631,851106,1160693,1412785,1758893,1301275,740377,1387842,1666246,1543325
Lebanon,Italy,948710,975687,974890,1003748,1141087,1064994,1371996,1849779,1597610,1720717,1601924,1316309,1290736,1710895,1633989,1314918,602632,577570,1046193,1199720
Lebanon,United States of America,463985,465689,933681,826020,1463159,1440957,2009038,1807312,1039943,1034282,1268529,1286046,1170320,1221296,1327790,1004206,677615,664782,765551,541749
Lebanon,Germany,720498,565677,617501,633069,804447,872186,1066314,1021557,1129925,1045162,1044915,905375,902750,915684,896897,722834,892354,613569,530582,491039
Lebanon,Cyprus,31508,31786,32314,38952,46889,45523,49771,66444,64570,47424,45259,67088,40131,50826,145610,58926,100077,337659,331433,444870
Lebanon,France,782138,801467,769224,977218,1481756,1674852,1225746,1567024,1741495,1704012,1480439,1107108,980492,827964,883991,627264,434552,367867,412845,391302
Lebanon,Netherlands,198982,197435,215265,249311,300895,369287,350794,376894,613234,597474,441406,342119,368323,413884,456939,478349,430237,275856,286176,339699
Lebanon,Brazil,89143,124138,177388,225800,273260,310268,242380,302842,292876,337988,316904,286775,280434,263496,269982,239208,157053,156751,252618,330930
Lebanon,Japan,177283,162094,166643,303099,429815,263561,297382,181121,227096,274463,364292,470283,561344,638975,315283,454700,101684,163401,174084,328420
Lebanon,Spain,179433,167811,172862,210557,287738,299461,359647,386489,504780,455567,519487,577948,529502,586151,593779,462804,294988,331525,367256,307829
Lebanon,United Kingdom,385678,385519,381709,448787,564820,536670,616451,656763,668001,783261,820379,586930,454715,476066,462433,390470,215303,204477,280755,277824
Lebanon,Belgium,271661,253786,241603,289667,336755,311846,378422,401547,398795,504471,510052,444748,446218,597368,429136,410473,344465,345908,376507,261963
Lebanon,Ukraine,75900,102400,104786,136190,339851,694099,1033255,1362225,1423910,373716,272312,300130,338523,426977,404840,372125,327294,389067,227949,239330
Lebanon,Denmark,52556,48835,53505,89167,76493,88051,99456,103867,102281,127422,159750,125865,105432,80482,83571,83369,46999,95904,63434,164846
Lebanon,Argentina,33331,27866,27517,45946,48632,48684,60326,81591,82874,103256,127819,94386,98469,102845,116479,95882,101704,90205,107051,135755
Lebanon,Thailand,65579,69728,75864,113130,128178,142658,146248,156264,196342,216250,210660,226300,171366,168617,159450,128596,65494,102175,151586,122585
Lebanon,Romania,97650,157846,143402,124256,247018,186530,203468,185700,177320,239547,421150,382385,217782,276792,341266,305539,216467,171419,219027,100157
Lebanon,"Korea, Republic of",88855,92269,90095,142362,227701,191474,285266,271775,353584,378345,303269,252993,200004,188455,174184,150611,79311,94944,92548,89553
Lebanon,"Hong Kong, China",46412,40730,56700,43948,58954,61988,90045,64164,67487,70217,74813,74592,59962,54343,53958,102120,211073,82428,74447,82702
Lebanon,Poland,13373,13028,19735,21199,50700,42855,49949,52048,68404,76575,73051,67456,69506,81595,88886,79804,49853,70120,82064,82657
Lebanon,Slovenia,5092,2942,2640,3405,3104,3354,5097,7338,7898,9168,23947,8581,11248,18561,24620,19219,26131,28578,23821,62007
Lebanon,Sweden,47132,41024,44033,47105,64959,67330,63531,111011,98246,110601,68674,66510,85056,77223,92836,46271,60296,30847,40640,61900
Lebanon,Malaysia,44205,43863,38992,59475,93706,95054,112340,104264,101581,98601,82465,65122,62682,73541,74768,57019,37684,48161,56073,58162
Lebanon,Croatia,1110,42996,71561,34221,28273,2419,69301,12755,83502,37623,33456,20856,10176,14167,40102,22659,13230,9002,12715,56061
Lebanon,Canada,36549,41153,53064,63918,99766,197539,80794,90937,116635,71410,76426,89435,113853,97356,90563,90087,53170,93909,132472,53779
Lebanon,Ireland,36028,30248,37583,42802,47792,47998,75180,73655,76444,94141,83208,78539,100645,92176,87189,92386,82537,58129,37864,53004
Lebanon,Czech Republic,36869,32706,27087,31744,39555,36687,50664,64989,74552,62523,74039,53801,67467,66594,66449,52103,29460,27453,40758,48586
Lebanon,"Taipei, Chinese",54941,46535,52599,65553,83696,74943,85575,91243,85352,161059,94115,90831,82324,91545,82630,63415,24662,29618,45090,42784
Lebanon,Malta,533,564,605,682,974,841,759,25943,2971,1163,769,5996,6838,571,291,304,1154,1116,19870,37947
Lebanon,Hungary,46936,33735,20612,44662,34686,25542,33149,33651,41552,62762,76167,58262,60567,50549,64037,41566,27655,23001,30475,36681
Lebanon,Slovakia,19,10622,10315,10119,21797,11287,11391,11438,13561,53855,35659,39861,46203,34075,21704,28547,20648,10440,21138,32624
Lebanon,Austria,32525,32093,40365,51310,63126,68275,74288,81672,64834,83893,81348,69745,68265,59852,61507,53036,21370,22714,31150,29059
Lebanon,Portugal,11844,10670,9101,12993,18722,29312,35425,38629,38490,42296,44424,44116,52589,106683,55057,33945,19934,23877,30999,28833
Lebanon,Bulgaria,67379,44592,62516,90554,104253,45818,83190,45763,90094,241848,134692,96144,162952,96459,88773,132024,119757,63578,181346,27737
Lebanon,Singapore,20152,21662,23752,26898,47229,45307,53119,55630,53705,46245,49139,51948,34890,37379,41425,31172,21307,16277,14596,24819
Lebanon,Norway,7421,5811,5455,4629,7680,7499,9428,10141,9507,7461,10487,25029,9852,12707,15090,25938,6217,5008,7400,22689
Lebanon,Colombia,1420,1886,1473,2562,2577,4095,24225,44508,33113,14209,31583,51154,17948,40716,26988,24281,51538,34196,40715,17313
Lebanon,Australia,26805,20167,18623,16683,23743,26866,27028,43380,29291,36044,33898,34910,31463,31222,25754,26480,15226,13008,12672,15332
Lebanon,Serbia,,,1124,2752,3508,4007,5815,4588,11496,6453,7772,7507,8267,7686,7574,15396,21811,9255,12618,13823
Lebanon,Finland,70630,49127,46467,84049,49752,36374,31732,29411,31976,113228,33355,28105,27815,30661,41323,21812,13168,12224,11977,11748
Lebanon,South Africa,6237,7594,6604,26747,16008,28334,34654,14932,22607,10183,10118,17202,10545,10143,13107,9955,6537,7736,8134,11643
Lebanon,Lithuania,460,181,278,329,4840,1377,3109,1839,1452,2599,7566,3586,3698,6208,5347,4622,3642,4346,21282,7252
Lebanon,Estonia,115,94,172,235,630,1998,15316,1151,994,1680,5392,5735,2200,1996,2765,1753,756,990,1749,5964
Lebanon,Chile,1068,1165,944,2058,3935,2191,1864,2962,2733,2937,2669,3524,3266,5482,6295,7435,2598,2622,4088,4879
Lebanon,New Zealand,6569,7287,5485,4865,6444,7029,6915,12671,7947,9661,11280,12418,9877,10409,12266,10035,2433,3161,3790,4748
Lebanon,Ecuador,77,52,168,458,148,221,600,1429,1006,1246,1154,629,1462,2525,2289,1850,734,681,2229,3818
Lebanon,Paraguay,9306,12561,6116,4403,3727,9081,3446,3153,13363,9604,11929,17539,22175,26904,30069,25002,10259,10946,9451,3787
Lebanon,Guatemala,623,339,415,488,332,566,915,3713,1895,7877,1980,1271,1568,2995,3795,3603,5043,2646,4611,2983
Lebanon,Luxembourg,2093,1732,467,1531,620,1418,3519,2180,2414,3289,3523,2532,2641,126,3061,1948,740,633,777,2937
Lebanon,Peru,1118,724,1458,2154,1688,2192,2081,3904,3173,2936,3667,3070,3605,3989,3278,3082,1289,1187,1944,2206
Lebanon,Latvia,686,1085,1178,857,1378,3540,2291,3521,16211,5541,8691,12944,6165,4756,4429,3903,1695,1469,2120,1854
Lebanon,Costa Rica,246,232,206,359,572,617,374,514,560,1220,1589,1658,1923,630,1229,1068,685,1034,1820,1808
Lebanon,Iceland,29,7,1,475,214,100,3,167,8,7,526,0,0,4,4,0,0,10,0,172
Lebanon,Madagascar,51,67,96,40,70,166,169,115,94,66,241,10,153,24,130,19,46,18,79,101
Lebanon,Bosnia and Herzegovina,0,25,139,20,360,59,3136,1975,8508,1890,447,775,1927,2137,838,1615,48,186,1070,77
Lebanon,"Bolivia, Plurinational State of",75,0,140,36,0,150,139,84,160,208,252,205,245,243,169,189,192,353,102,50
Lebanon,Belize,121,138,27,30,0,0,6,0,21,45,8,24,0,39,0,27,0,3,4,0
Lebanon,Cabo Verde,0,0,0,0,0,0,0,0,2,13,13,0,50,25,0,0,0,0,0,0
Lebanon,El Salvador,13,2,2,0,58,70,136,117,107,747,1029,386,180,2,301,5,0,0,0,0
Lebanon,Liberia,,,,,,,,,,,,,,5385,1565,28,10,36,75,
Lebanon,Uzbekistan,,,,,,,,,,,,,,403,264,127,447,802,1556,
Lebanon,Curaçao,,,,,,,,,,,,,,0,11,2,0,,,
Lebanon,"Congo, Democratic Republic of the",,,,,,,,,,,,394,848,389,622,1484,90,138,221,
Lebanon,Tajikistan,,,,,,,,,,,0,26,0,5,34,15,0,0,37,
Lebanon,Sierra Leone,,,,,,,,,,,70,155,53,5582,199,,,,,
Lebanon,Iraq,,,,,,,,,,,4272,,,,,,,,,
Lebanon,Haiti,,,,,,,,,,5,0,31,1980,16,,,,,,
Lebanon,Sudan,,,,,,,,,12855,24639,27637,37100,24050,13454,29497,,,,,
Lebanon,Myanmar,,,,,,,3,0,2,2,2,122,68,197,579,1781,1045,119,484,
Lebanon,Lao People's Democratic Republic,,,,,,,2,0,40,78,0,0,0,0,0,0,0,2,,
Lebanon,Nepal,,,,,,228,315,688,328,86,164,97,167,104,153,68,25,1624,67,
Lebanon,Djibouti,,,,,,194,,,,,,,,,,,,,,
Lebanon,Afghanistan,,,,,860,26,0,0,3,351,1847,1004,470,1035,1396,1113,,,,
Lebanon,"Libya, State of",,,,25700,47358,40801,28534,,,,,58039,100000,138328,202078,66484,,,,
Lebanon,Congo,,,,0,168,140,133,5,8722,226,72,37,123,249,277,224,54,235,201,
Lebanon,"Palestine, State of",,,,0,20,0,1,0,7,0,9,120,154,134,361,355,30,202,196,
Lebanon,Montenegro,,,0,0,0,0,0,0,93,1,0,2,0,0,5,6,605,728,0,
Lebanon,Central African Republic,,,0,0,0,98,0,1921,83,111,0,8,10,0,0,58,0,138,0,
Lebanon,Nigeria,,,2,3024,4983,3776,9358,18289,18851,298586,48596,59057,257,722,1601,818,624,890,615,
Lebanon,United Arab Emirates,,119042,,213504,469862,,,,1645754,704106,768936,876454,876514,1482931,2045175,1712055,1403466,1711721,1833217,
Lebanon,Lesotho,,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,28,
Lebanon,Aruba,,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lebanon,Netherlands Antilles,,122,0,66,3,,,,,,,,,,,,,,,
Lebanon,Andorra,38,,32,21,23,45,96,8,0,33,27,1,66,246,631,626,334,349,928,
Lebanon,Kuwait,28211,,44421,52685,51637,46531,47681,49594,36931,42086,45715,35210,27106,30675,32559,43732,15315,20013,39372,
Lebanon,Timor-Leste,10,0,,,,,,,,784,,,,0,0,0,0,0,0,
Lebanon,Guinea-Bissau,0,0,,,,,,,,1,0,0,0,0,0,,,,,
Lebanon,Suriname,11,30,,15,,0,0,1,0,1,0,4,86,0,8,9,0,15,3,
Lebanon,Mauritania,430,483,,34,157,379,432,815,909,710,888,767,718,744,817,475,109,0,41,
Lebanon,Togo,9,11,,53,204,647,366,7373,6707,10630,15040,7948,7670,8837,6126,210,360,627,861,
Lebanon,Comoros,0,0,,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,,
