reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Syria,China,223157,356940,479920
Syria,Italy,485346,508891,524892
Syria,Germany,395790,472812,549406
Syria,Ukraine,175845,232326,281811
Syria,Türkiye,281141,266772,410755
Syria,France,328598,280814,440948
Syria,"Korea, Republic of",328862,298436,273867
Syria,Russian Federation,130867,143141,208829
Syria,Saudi Arabia,99423,172683,79900
Syria,India,93881,96764,176631
Syria,Belgium,159410,174923,205989
Syria,Japan,184129,181383,184558
Syria,United States of America,231391,274076,214010
Syria,Egypt,55928,60397,74096
Syria,United Kingdom,99428,125954,133930
Syria,Spain,96369,96169,141093
Syria,Brazil,65363,87448,66595
Syria,Jordan,39858,69746,97102
Syria,Malaysia,50650,66536,154270
Syria,Romania,68552,96189,124374
Syria,Lebanon,35206,75595,99509
Syria,Netherlands,84833,110425,122958
Syria,Sweden,44662,70639,72595
Syria,Argentina,101401,112526,132643
Syria,"Iran, Islamic Republic of",44854,65467,57412
Syria,Switzerland,69681,100349,81027
Syria,"Taipei, Chinese",104141,106146,97320
Syria,Greece,47367,32691,86376
Syria,Thailand,44458,83483,94705
Syria,Sri Lanka,55669,64993,62540
Syria,Indonesia,59771,59212,39775
Syria,Kuwait,30461,27199,37350
Syria,"Hong Kong, China",23817,22362,22236
Syria,Austria,27854,32778,34961
Syria,Belarus,15379,14644,15426
Syria,Finland,25194,28120,37423
Syria,Portugal,9528,4185,9463
Syria,Oman,7793,8040,6154
Syria,Singapore,19449,15739,17050
Syria,Canada,10699,11133,14724
Syria,Czech Republic,39125,58874,29222
Syria,Morocco,14471,16461,23153
Syria,Pakistan,,,21179
Syria,Poland,19011,11210,12586
Syria,Algeria,9179,7369,4059
Syria,Bulgaria,20474,18270,12400
Syria,Denmark,13744,12997,15388
Syria,Hungary,19168,20069,24201
Syria,Ireland,8835,5364,8589
Syria,Qatar,7537,3949,27168
Syria,Sudan (before 2012),27636,13084,14614
Syria,Slovenia,9037,10367,9453
Syria,Bangladesh,20262,89898,16609
Syria,Cyprus,58083,26747,16982
Syria,Ecuador,237,1476,1058
Syria,New Zealand,3449,4949,5221
Syria,Serbia and Montenegro,13344,21881,
Syria,Australia,10927,11931,11960
Syria,Kazakhstan,8366,8387,8508
Syria,Mexico,7508,15525,11536
Syria,Azerbaijan,0,51,916
Syria,Guatemala,4849,4795,4564
Syria,Colombia,2340,6095,6648
Syria,Croatia,2327,1799,4895
Syria,Tunisia,4710,5350,3414
Syria,Norway,4400,3583,6449
Syria,Slovakia,6977,5315,5767
Syria,"Moldova, Republic of",1030,1554,2783
Syria,South Africa,4540,5764,14703
Syria,Bahrain,7520,11433,4902
Syria,Viet Nam,1520,1298,3609
Syria,Luxembourg,1450,829,1975
Syria,Côte d'Ivoire,290,482,1222
Syria,Estonia,1244,786,1102
Syria,Philippines,2021,1284,888
Syria,Peru,789,810,1049
Syria,Armenia,66,200,478
Syria,Cameroon,1027,324,799
Syria,Kyrgyzstan,224,328,444
Syria,"Venezuela, Bolivarian Republic of",6,1525,34
Syria,Kenya,444,188,474
Syria,"Macedonia, North",26,0,33
Syria,Ethiopia,0,0,174
Syria,Ghana,316,,209
Syria,Yemen,,,
Syria,Lithuania,68,115,196
Syria,Bosnia and Herzegovina,,,858
Syria,Mongolia,45,,322
Syria,Mauritius,33,78,84
Syria,Mauritania,0,23,128
Syria,Cuba,375,2618,99
Syria,Nicaragua,413,182,224
Syria,Uruguay,0,720,3505
Syria,Malta,81,4,81
Syria,Iceland,0,0,0
Syria,Madagascar,7,177,17
Syria,Paraguay,117,69,247
Syria,Chile,1167,29,26
Syria,Dominican Republic,0,0,5
Syria,Georgia,532,595,0
Syria,Costa Rica,121,164,133
Syria,Albania,0,13,0
Syria,Honduras,0,11,17
Syria,Namibia,0,0,0
Syria,Zimbabwe,0,0,0
Syria,Uganda,0,0,0
Syria,Fiji,,0,1
Syria,"Bolivia, Plurinational State of",0,38,0
Syria,Botswana,0,4,0
Syria,Brunei Darussalam,91,252,85
Syria,Cambodia,3,55,2
Syria,Benin,0,0,3
Syria,El Salvador,0,0,5
Syria,Gabon,0,0,96
Syria,Latvia,0,0,135
Syria,"Macao, China",3,0,0
Syria,Mali,13,0,0
Syria,Panama,0,0,337
Syria,Papua New Guinea,0,9,0
Syria,Togo,0,0,0
Syria,"Tanzania, United Republic of",0,33,178
Syria,Zambia,0,0,16
