reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Uganda,Kenya,159248,301809,401193
Uganda,South Africa,58230,57229,62347
Uganda,India,55883,62143,83793
Uganda,China,16240,28059,51389
Uganda,United Kingdom,50373,50513,60191
Uganda,United States of America,31677,23973,41692
Uganda,Japan,25460,30068,35755
Uganda,"Tanzania, United Republic of",5545,5553,8533
Uganda,Belgium,18299,21982,20498
Uganda,Germany,24285,25541,35764
Uganda,Rwanda,3611,1866,13705
Uganda,France,27964,20010,45540
Uganda,Israel,7892,4975,10764
Uganda,Sweden,10437,5480,7349
Uganda,Netherlands,13247,14423,15566
Uganda,Italy,11148,12019,18835
Uganda,Thailand,11073,10138,8845
Uganda,Saudi Arabia,1887,1953,1263
Uganda,Spain,4135,11917,16065
Uganda,Pakistan,,,8227
Uganda,Denmark,3964,3329,5164
Uganda,Malaysia,2409,1715,2550
Uganda,Finland,2093,1673,4290
Uganda,"Korea, Republic of",2394,4687,3192
Uganda,Canada,2193,4487,3996
Uganda,"Hong Kong, China",7081,5727,3978
Uganda,Ireland,3696,4431,4780
Uganda,Switzerland,2722,2732,3852
Uganda,Brazil,824,1906,1881
Uganda,Ukraine,1243,621,1465
Uganda,Australia,6676,979,1389
Uganda,Türkiye,747,456,946
Uganda,Indonesia,2115,2284,2771
Uganda,Norway,1143,1402,1452
Uganda,Czech Republic,207,580,914
Uganda,El Salvador,0,0,0
Uganda,Hungary,481,1499,1180
Uganda,Greece,1515,319,488
Uganda,Argentina,99,182,259
Uganda,"Iran, Islamic Republic of",168,295,1479
Uganda,Egypt,869,999,1018
Uganda,Kuwait,890,926,1711
Uganda,Zimbabwe,53,849,514
Uganda,Poland,0,204,565
Uganda,Austria,2307,1579,991
Uganda,"Taipei, Chinese",1131,1789,1261
Uganda,Côte d'Ivoire,162,445,836
Uganda,Bangladesh,891,1150,294
Uganda,Burundi,723,264,814
Uganda,Zambia,1304,805,248
Uganda,Viet Nam,1317,113,486
Uganda,Russian Federation,688,2204,11578
Uganda,Cyprus,333,399,354
Uganda,Croatia,192,585,153
Uganda,Bahrain,0,352,0
Uganda,Guatemala,4,15,388
Uganda,Slovakia,367,1553,311
Uganda,Qatar,21,29,111
Uganda,Portugal,310,272,246
Uganda,Serbia and Montenegro,122,23,
Uganda,Luxembourg,593,164,139
Uganda,Romania,1009,211,272
Uganda,Ghana,75,,6
Uganda,Philippines,0,102,104
Uganda,Mauritius,360,1060,1136
Uganda,Botswana,472,5339,44
Uganda,Lebanon,115,43,203
Uganda,New Zealand,520,370,394
Uganda,Ethiopia,0,2,0
Uganda,Jordan,92,64,37
Uganda,Namibia,31,61,73
Uganda,Oman,266,31,78
Uganda,Suriname,0,,
Uganda,Chile,16,3,0
Uganda,Sri Lanka,39,143,498
Uganda,Malawi,186,60,133
Uganda,Lithuania,0,11,10
Uganda,Tunisia,0,6,0
Uganda,Jamaica,0,0,0
Uganda,"Venezuela, Bolivarian Republic of",0,14,106
Uganda,Costa Rica,5,15,7
Uganda,Brunei Darussalam,0,0,0
Uganda,Belarus,0,33,85
Uganda,Mexico,630,163,217
Uganda,Slovenia,16,30,23
Uganda,Ecuador,5,0,0
Uganda,Gabon,0,0,0
Uganda,"Macao, China",0,0,0
Uganda,Cuba,0,0,6
Uganda,Papua New Guinea,0,0,23
Uganda,Senegal,0,24,0
Uganda,Timor-Leste,,,
Uganda,Cambodia,0,0,0
Uganda,Guinea,0,0,
Uganda,Iceland,0,1078,692
Uganda,Madagascar,0,0,0
Uganda,Malta,0,0,12
Uganda,Eswatini,0,51852,0
Uganda,Sudan (before 2012),0,0,0
Uganda,Angola,,,
Uganda,Bosnia and Herzegovina,,,0
Uganda,Algeria,0,219,0
Uganda,Andorra,3,0,4
Uganda,Bulgaria,107,39,106
Uganda,Colombia,0,33,25
Uganda,Benin,6,0,0
Uganda,Estonia,0,0,50
Uganda,Georgia,0,164,22
Uganda,Guyana,0,0,1
Uganda,Honduras,0,0,28
Uganda,Kazakhstan,0,0,655
Uganda,Latvia,5,1,0
Uganda,Mali,4,0,1
Uganda,Morocco,9,6,20
Uganda,Mozambique,0,0,267
Uganda,Nicaragua,2,1,2
Uganda,Seychelles,0,65,0
Uganda,Singapore,1549,2192,0
Uganda,Syrian Arab Republic,0,0,89
Uganda,Togo,35,11,106
Uganda,"Macedonia, North",7,0,0
Uganda,Uruguay,0,0,69
Uganda,Eritrea,,,39
Uganda,Lesotho,5,0,0
Uganda,Nigeria,0,19,227
