reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Spain,Germany,24501741,27456887,36816560
Spain,France,27908577,29564997,36547701
Spain,Italy,15014078,16230423,21182871
Spain,United Kingdom,12029826,12884267,14376439
Spain,Netherlands,7590524,7793718,9920637
Spain,Belgium,7347334,7835811,10122995
Spain,Portugal,4652849,5408753,7578389
Spain,United States of America,5755954,5297861,5929649
Spain,China,2296289,2610822,3931376
Spain,Switzerland,2934804,3145092,3925971
Spain,Japan,2709310,2706973,3667525
Spain,Sweden,1872976,2182354,3241989
Spain,Algeria,2302487,2247427,2998137
Spain,Ireland,2051188,2211112,2732153
Spain,"Korea, Republic of",1518035,1552405,2015767
Spain,Austria,1660398,2003842,2282818
Spain,Türkiye,950362,1125072,1789226
Spain,Norway,930628,952616,1621077
Spain,Denmark,1029890,1442542,1898514
Spain,Brazil,1040697,1118965,1549766
Spain,Mexico,1302683,1446353,1467624
Spain,"Hong Kong, China",1424412,1385493,1684121
Spain,Poland,569821,712564,1122652
Spain,Russian Federation,893845,1099055,1308017
Spain,Morocco,1046821,1229081,1565002
Spain,Finland,1025157,1057467,1468413
Spain,Hungary,629409,819220,1175129
Spain,Czech Republic,597718,894548,1024961
Spain,Argentina,1099533,1145845,1387896
Spain,India,694797,749332,942587
Spain,South Africa,560102,641664,830842
Spain,"Taipei, Chinese",679042,682229,802221
Spain,Canada,564500,604793,612645
Spain,Thailand,525456,439939,619646
Spain,Syrian Arab Republic,1615703,863428,925022
Spain,Indonesia,903598,996361,1022438
Spain,Chile,354112,413319,514799
Spain,Israel,506675,400473,526358
Spain,Malaysia,295565,269827,408169
Spain,Tunisia,319892,324879,373901
Spain,Ukraine,245055,373019,211484
Spain,Greece,334828,259247,501330
Spain,Australia,436832,375887,436738
Spain,Slovakia,155458,234740,359088
Spain,Romania,179234,203886,314260
Spain,Singapore,401533,373200,391875
Spain,Luxembourg,239434,386107,289395
Spain,Egypt,152927,152217,287884
Spain,Peru,202603,240897,302748
Spain,Qatar,56008,22566,150699
Spain,Bulgaria,168720,193808,204761
Spain,Bangladesh,94300,129221,212846
Spain,Viet Nam,158530,178963,234204
Spain,Pakistan,,,268181
Spain,"Venezuela, Bolivarian Republic of",426270,528925,211638
Spain,Kazakhstan,6782,11549,17544
Spain,Cameroon,263120,360488,492880
Spain,Saudi Arabia,165306,209418,193338
Spain,Slovenia,89683,109506,186782
Spain,Colombia,140538,204667,196891
Spain,Namibia,178968,155825,167003
Spain,Iceland,108240,116690,150544
Spain,Côte d'Ivoire,146751,247482,303022
Spain,Lithuania,61848,59693,63150
Spain,Cuba,189116,144478,178219
Spain,New Zealand,69491,76056,95671
Spain,Oman,137907,177259,378
Spain,"Iran, Islamic Republic of",71928,95224,99870
Spain,Guinea,54370,53439,
Spain,Philippines,65552,68684,109112
Spain,Ecuador,70543,65232,145811
Spain,Uruguay,64206,67833,76318
Spain,Senegal,31255,2175,56435
Spain,Andorra,26920,34123,50548
Spain,New Caledonia,27842,34973,78879
Spain,Faroe Islands,61077,61021,71176
Spain,Dominican Republic,14580,25209,40122
Spain,Mauritania,54562,46563,46956
Spain,Serbia and Montenegro,13787,22496,
Spain,Ghana,25747,,49422
Spain,Panama,18135,21978,45599
Spain,Croatia,38820,35527,39118
Spain,Estonia,10569,33451,24800
Spain,Sri Lanka,34801,27231,29713
Spain,Mozambique,26971,57980,41603
Spain,El Salvador,3924,5807,14572
Spain,Gabon,35600,13963,10052
Spain,Belarus,9982,15080,27599
Spain,Mauritius,25980,22238,23824
Spain,Cambodia,6699,9534,14602
Spain,Kuwait,50534,51673,25870
Spain,Costa Rica,22975,21551,31330
Spain,"Macedonia, North",21451,14576,21294
Spain,Latvia,13769,15592,24223
Spain,Papua New Guinea,0,2775,4482
Spain,Greenland,0,16,0
Spain,Nicaragua,9991,11411,16071
Spain,Trinidad and Tobago,35989,92048,43415
Spain,Malta,9773,13742,17340
Spain,Jordan,8608,6725,12384
Spain,Madagascar,15791,14432,8965
Spain,Malawi,4450,7703,8495
Spain,Kenya,8511,9593,13567
Spain,Uganda,7961,17732,14526
Spain,"Macao, China",24838,22514,35595
Spain,Zimbabwe,214,26660,16596
Spain,Honduras,15375,9504,15031
Spain,Bosnia and Herzegovina,,,1944
Spain,"Tanzania, United Republic of",7679,6761,10260
Spain,Eswatini,74,12539,31
Spain,Lebanon,18208,16744,16417
Spain,"Bolivia, Plurinational State of",6388,5168,6194
Spain,Bahamas,12505,9202,9220
Spain,Cyprus,15862,12370,10502
Spain,Georgia,1948,681,6964
Spain,Bahrain,5075,3474,6823
Spain,Niger,5817,6022,8391
Spain,Paraguay,10847,7661,8611
Spain,Guatemala,13009,4732,7432
Spain,Angola,,,
Spain,Yemen,,,
Spain,Azerbaijan,101816,103990,43329
Spain,"Moldova, Republic of",1266,3182,5283
Spain,Mali,3963,5432,3003
Spain,Ethiopia,3069,3064,1592
Spain,Benin,4782,4499,4287
Spain,Zambia,1637,427,471
Spain,Guyana,2085,2015,582
Spain,Barbados,276,2889,867
Spain,Burkina Faso,2413,526,502
Spain,French Polynesia,428,219,121
Spain,Togo,2118,1531,1697
Spain,Botswana,135,607,205
Spain,Armenia,88,248,1180
Spain,Jamaica,816,529,474
Spain,Albania,273,899,329
Spain,Sudan (before 2012),1699,1909,2948
Spain,Brunei Darussalam,242,10002,51
Spain,Belize,5,666,607
Spain,Mongolia,0,,103
Spain,Kyrgyzstan,135,29,275
Spain,Fiji,,102,44
Spain,Guinea-Bissau,,,201
Spain,Grenada,62,282,15
Spain,Suriname,1091,,
Spain,Sao Tome and Principe,300,29,0
Spain,Cabo Verde,24,87,0
Spain,Maldives,743,1,4
Spain,Gambia,453,183,134
Spain,Burundi,96,0,0
Spain,Timor-Leste,,,
Spain,Seychelles,90,619,395
Spain,Solomon Islands,0,0,0
Spain,Mayotte,1,2,1
Spain,Rwanda,179,77,11
Spain,Saint Lucia,0,8,2
Spain,Saint Vincent and the Grenadines,0,0,0
Spain,Samoa,30,0,0
Spain,Nepal,,,2307
Spain,Eritrea,,,6
Spain,Central African Republic,624,977,830
Spain,Nigeria,1175565,1020715,1484165
Spain,Anguilla,0,21,0
