reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Ukraine,Poland,2023386,2588213,3967792,5511254,6436719,3433197,3917347,4688049,5279565,5713136,4210127,3303591,3834132,4784484,5271783,5291726,5659491,7054558,9704531,12325468
Ukraine,Germany,3700467,4523266,6233884,8142242,10579209,5335290,6317064,7647920,7619731,7296163,4886324,3228516,3978500,4952074,5291511,5327440,5109533,6293337,4904489,7472422
Ukraine,Türkiye,575827,821034,1121364,1481156,2187675,1004772,1260423,1729760,1829207,2387613,1855867,1121346,1254054,1340709,1466070,2156876,2090410,2900955,3222328,3446777
Ukraine,Hungary,613435,821235,1288224,1828403,2165828,1254822,1921736,2266897,2283995,2589104,2106015,1399172,1538185,1932742,2244945,2392000,2371623,3259624,2381655,3287432
Ukraine,China,1443292,2492521,3722129,5921159,7566283,3603782,5563831,7147075,7324649,7849225,5106229,3516420,4235573,5040557,7025517,7399575,6877930,9404594,3300422,2769042
Ukraine,Slovakia,296449,412835,542687,781091,980080,408116,537609,803594,734566,740126,548549,450096,479687,656970,674206,770541,752676,976485,1533789,2038177
Ukraine,Czech Republic,464114,702341,962060,1188367,1497729,760799,938125,1373289,1698307,1644060,988172,615892,885103,1214566,1509349,1524234,1421029,1604829,1512280,2011118
Ukraine,Italy,1359215,1585897,2090989,2693866,3465460,1650208,1667612,2336821,2276385,2484254,1594933,1001014,1213447,1564634,1932415,1961605,1939201,2495263,1385597,1861108
Ukraine,Netherlands,664252,1062690,1328805,1897479,1847538,975561,1268436,1495320,1636502,1587386,1030502,699452,799121,977270,1149587,1242698,1251968,1472539,1170483,1602496
Ukraine,Romania,78248,167455,429934,745599,1220326,487723,706720,1130092,1073442,1286268,826403,344473,443679,545671,620834,690732,671477,839249,1599609,1488551
Ukraine,Lithuania,213161,265876,366307,469390,775911,497325,747648,929325,1061558,1128456,1191798,712148,675441,837840,1020206,1199385,1022709,1550503,1187107,1330304
Ukraine,France,597299,738554,993976,1246296,1660320,782073,866637,1256102,1359689,1272479,1024979,652292,797293,958088,1012640,1179400,1150199,1435036,838383,1232406
Ukraine,United States of America,399401,532954,756134,1341627,1868112,890069,1348816,2136786,1935417,1924759,1239813,862159,1076685,1788339,2486998,2457369,1907963,2525140,1442367,1048497
Ukraine,Bulgaria,74974,80817,111800,229166,261014,134762,262410,394674,315319,568240,252911,208172,157513,170361,222035,381567,259625,479947,1209693,909750
Ukraine,Greece,52973,67202,87237,135369,185884,85880,125434,170590,189737,251475,250774,219397,221722,140992,214381,236026,221140,400664,361452,897833
Ukraine,Spain,217539,208267,325963,444040,601130,258362,340853,482575,474349,555098,378371,254989,334164,441391,471394,687022,578779,806369,476504,787467
Ukraine,Belgium,458672,474138,628753,790057,971744,552901,696433,899823,1146941,1028643,716453,475275,626483,743446,723006,720456,697979,910363,524654,682648
Ukraine,United Kingdom,409077,511073,621356,890441,1068307,914418,684178,873698,921285,865127,584374,432856,505083,524729,689282,658087,521087,834897,488913,668721
Ukraine,Austria,456506,583602,821660,1014935,1323532,738206,883238,938794,848723,892547,657343,359389,431253,512544,585357,640085,603746,733147,533438,667252
Ukraine,Sweden,390128,540021,622383,708995,685088,396482,288766,537196,410646,329500,258061,252803,400403,381190,368883,407100,396068,560412,314688,572258
Ukraine,Switzerland,364078,345794,665907,856707,1215961,543249,448021,690328,767572,890104,518288,265685,275090,320625,441836,461941,584242,701071,378342,484403
Ukraine,Japan,257158,387366,674970,1085914,2026127,387582,458349,664831,570903,573120,338419,205873,311580,454109,418402,550181,507686,583716,273760,434677
Ukraine,Norway,122566,198562,187643,225574,258848,221556,202106,252022,285585,277370,186789,91539,127681,166369,185722,193392,189787,319676,287272,430939
Ukraine,Canada,43693,67692,93751,119694,216835,98684,152137,151674,149050,203856,130907,164953,200275,206830,169869,115136,120249,175101,115605,387335
