reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Nigeria,China,"917,183","1,047,147","1,785,973"
Nigeria,United States of America,"955,064","1,057,766","1,016,862"
Nigeria,United Kingdom,"991,952","1,088,455","1,232,640"
Nigeria,Netherlands,"541,285","546,903","822,774"
Nigeria,France,"640,456","907,501","984,496"
Nigeria,Germany,"850,631","710,152","720,905"
Nigeria,Italy,"492,913","521,107","728,983"
Nigeria,"Korea, Republic of","414,956","686,940","598,671"
Nigeria,India,"515,304","478,113","561,203"
Nigeria,Brazil,"414,420","507,245","469,561"
Nigeria,Côte d'Ivoire,"51,036","467,008","164,647"
Nigeria,South Africa,"200,818","258,899","334,131"
Nigeria,Japan,"442,508","260,903","359,585"
Nigeria,Thailand,"348,764","292,583","222,413"
Nigeria,Spain,"176,255","189,105","207,244"
Nigeria,Pakistan,,,"88,983"
Nigeria,Sweden,"127,562","170,397","257,653"
Nigeria,Belgium,"246,177","245,150","253,391"
Nigeria,Ukraine,"133,846","89,509","193,970"
Nigeria,Indonesia,"283,032","293,816","247,086"
Nigeria,Singapore,"243,304","238,705","234,581"
Nigeria,"Taipei, Chinese","139,386","153,563","177,612"
Nigeria,Ireland,"113,734","130,475","142,989"
Nigeria,Austria,"72,976","82,854","95,244"
Nigeria,"Hong Kong, China","179,670","149,945","148,154"
Nigeria,Switzerland,"86,759","101,945","110,824"
Nigeria,Argentina,"60,160","74,302","70,176"
Nigeria,Türkiye,"69,023","62,511","66,347"
Nigeria,Denmark,"39,740","49,041","50,934"
Nigeria,Russian Federation,"88,510","65,220","74,882"
Nigeria,Canada,"69,630","51,463","52,791"
Nigeria,Niger,"66,167","63,838","65,000"
Nigeria,Malaysia,"48,603","78,874","90,747"
Nigeria,Iceland,"23,617","33,331","39,028"
Nigeria,New Zealand,"6,392","13,142","22,670"
Nigeria,Saudi Arabia,"21,446","20,129","24,319"
Nigeria,Israel,"24,711","33,219","28,624"
Nigeria,Romania,"68,143","38,250","23,197"
Nigeria,Greece,"42,347","34,255","41,138"
Nigeria,Norway,"29,680","31,925","59,044"
Nigeria,Finland,"19,998","19,603","15,300"
Nigeria,Poland,"23,264","35,931","37,546"
Nigeria,Croatia,"4,925","7,272","5,565"
Nigeria,Egypt,"6,938","7,420","35,947"
Nigeria,Portugal,"17,928","27,083","19,165"
Nigeria,Cameroon,"13,408","15,169","16,744"
Nigeria,Chile,"9,745","14,439","13,966"
Nigeria,Australia,"21,176","22,044","20,520"
Nigeria,Morocco,"17,925","18,170","22,279"
Nigeria,Czech Republic,"13,244","15,572","8,646"
Nigeria,Lebanon,"9,718","12,838","17,659"
Nigeria,Algeria,"1,656","3,240","8,219"
Nigeria,Kenya,"8,298","4,939","15,517"
Nigeria,Benin,"9,659","35,981","12,762"
Nigeria,Viet Nam,"8,114","9,408","10,513"
Nigeria,Bulgaria,"11,284","6,849","15,180"
