reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Luxembourg,Germany,1570194,1718330,2196910
Luxembourg,Belgium,1052417,1215245,1532733
Luxembourg,France,1207699,1250134,1523426
Luxembourg,United Kingdom,415297,761136,995714
Luxembourg,Italy,796646,785286,1221219
Luxembourg,Netherlands,432577,442995,744840
Luxembourg,Türkiye,0,133071,367889
Luxembourg,Spain,227056,268257,291069
Luxembourg,Sweden,111039,119205,306968
Luxembourg,United States of America,305579,318123,280826
Luxembourg,Greece,20780,30331,155407
Luxembourg,Switzerland,137896,146724,196667
Luxembourg,Denmark,55093,62672,130435
Luxembourg,Austria,99473,101875,126798
Luxembourg,Portugal,86770,95067,131275
Luxembourg,Czech Republic,59025,79284,91889
Luxembourg,Poland,67776,73717,104635
Luxembourg,China,57999,49984,115584
Luxembourg,Hungary,24634,34162,53139
Luxembourg,Canada,48945,52846,42594
Luxembourg,Russian Federation,15297,11455,33331
Luxembourg,"Korea, Republic of",10847,19052,34112
Luxembourg,"Iran, Islamic Republic of",50917,13967,33487
Luxembourg,Japan,50466,46853,52084
Luxembourg,Finland,38158,33930,43231
Luxembourg,Armenia,6626,10691,27681
Luxembourg,Mexico,16994,16998,29826
Luxembourg,"Taipei, Chinese",15430,9452,15252
Luxembourg,Slovenia,21169,26287,35847
Luxembourg,Norway,20272,23000,25132
Luxembourg,Ireland,10501,19652,23322
Luxembourg,Saudi Arabia,9647,18090,24462
Luxembourg,South Africa,17046,18601,28578
Luxembourg,Lithuania,7188,10974,8770
Luxembourg,Slovakia,3850,6126,16058
Luxembourg,Israel,20798,28597,29769
Luxembourg,"Hong Kong, China",0,0,52665
Luxembourg,Brazil,32226,19533,11230
Luxembourg,Romania,6504,6331,12389
Luxembourg,Ukraine,12450,11861,17585
Luxembourg,Chile,6525,14440,14278
Luxembourg,Singapore,19479,10898,10061
Luxembourg,Croatia,4213,5000,8724
Luxembourg,Ecuador,0,100,5504
Luxembourg,India,7383,12685,49248
Luxembourg,Iceland,2326,1719,2693
Luxembourg,Algeria,8388,7360,11128
Luxembourg,New Zealand,7238,6289,8327
Luxembourg,Malaysia,3011,3538,4145
Luxembourg,Argentina,6368,3939,4076
Luxembourg,Tunisia,8919,12528,7180
Luxembourg,Estonia,2288,1408,2697
Luxembourg,Sri Lanka,33,2426,6057
Luxembourg,Cambodia,1834,3845,5698
Luxembourg,Thailand,4935,3309,5305
Luxembourg,Bulgaria,3678,3180,4563
Luxembourg,Kazakhstan,18464,5941,2998
Luxembourg,Kuwait,2075,2172,4353
Luxembourg,Latvia,1757,2646,3329
Luxembourg,Serbia and Montenegro,1863,2707,
Luxembourg,Ghana,368,,2038
Luxembourg,Bahrain,1010,1251,1107
Luxembourg,Pakistan,,,3414
Luxembourg,Lebanon,3729,4006,5410
Luxembourg,Bosnia and Herzegovina,,,2643
Luxembourg,Azerbaijan,184,549,1427
Luxembourg,Angola,,,
Luxembourg,Cyprus,375,554,1380
Luxembourg,Viet Nam,635,427,3488
Luxembourg,Philippines,503,992,966
Luxembourg,Australia,0,0,1062
Luxembourg,Trinidad and Tobago,1143,617,3247
Luxembourg,Indonesia,4163,2101,1785
Luxembourg,Guinea,1045,2953,
Luxembourg,French Polynesia,621,454,991
Luxembourg,Belarus,1374,851,778
Luxembourg,Andorra,715,854,674
Luxembourg,Cabo Verde,1201,1630,1102
Luxembourg,Colombia,1284,718,1299
Luxembourg,New Caledonia,1600,600,902
Luxembourg,Albania,116,355,223
Luxembourg,"Macedonia, North",500,570,716
Luxembourg,Peru,722,1710,2528
Luxembourg,Jordan,829,832,230
Luxembourg,Malta,488,697,522
Luxembourg,"Tanzania, United Republic of",699,828,196
Luxembourg,Georgia,147,232,408
Luxembourg,Mauritius,235,422,331
Luxembourg,Qatar,534,882,847
Luxembourg,Uganda,22,21,2
Luxembourg,Barbados,33,30,49
Luxembourg,Togo,53,17,71
Luxembourg,Jamaica,178,227,869
Luxembourg,Oman,19,755,0
Luxembourg,Madagascar,160,70,431
Luxembourg,"Moldova, Republic of",233,532,186
Luxembourg,Mayotte,38,73,157
Luxembourg,Egypt,174,77,147
Luxembourg,"Venezuela, Bolivarian Republic of",633,1238,1784
Luxembourg,Faroe Islands,12,30,57
Luxembourg,Rwanda,301,221,33
Luxembourg,Sudan (before 2012),12,114,106
Luxembourg,Dominican Republic,0,394,125
Luxembourg,Zimbabwe,6,32,5
Luxembourg,Burundi,72,1,0
Luxembourg,Botswana,0,0,0
Luxembourg,Malawi,19,48,131
Luxembourg,Uruguay,901,236,14
Luxembourg,"Macao, China",0,0,0
Luxembourg,Benin,215,185,1
Luxembourg,Honduras,103,44,5
Luxembourg,Kyrgyzstan,13,15,92
Luxembourg,Namibia,38,0,272
Luxembourg,Grenada,10,18,0
Luxembourg,Maldives,0,0,34
Luxembourg,Cuba,119,1478,1271
Luxembourg,El Salvador,480,246,1920
Luxembourg,Nicaragua,0,0,18
Luxembourg,Mongolia,0,,472
Luxembourg,"Bolivia, Plurinational State of",0,0,0
Luxembourg,Mozambique,47,301,179
Luxembourg,Seychelles,0,0,20
Luxembourg,Yemen,,,
Luxembourg,Ethiopia,0,18,9
Luxembourg,Suriname,4,,
Luxembourg,Bahamas,16,0,3
Luxembourg,Bangladesh,198,27,2
Luxembourg,Belize,5,0,0
Luxembourg,Brunei Darussalam,26,196,0
Luxembourg,Greenland,0,0,1
Luxembourg,Guyana,12,0,0
Luxembourg,Kenya,1101,267,887
Luxembourg,Papua New Guinea,0,75,18
Luxembourg,Eswatini,0,1198,0
Luxembourg,Syrian Arab Republic,0,0,923
Luxembourg,Zambia,997,48,41
Luxembourg,Nepal,,,6
Luxembourg,Sierra Leone,,56,
Luxembourg,Nigeria,754,1288,2660
