reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Vanuatu,Thailand,6457,20059,27492
Vanuatu,Malaysia,28,611,520
Vanuatu,Japan,7164,4357,8081
Vanuatu,India,28291,0,4744
Vanuatu,Belgium,1133,893,772
Vanuatu,Germany,1521,861,1415
Vanuatu,France,303,1236,1345
Vanuatu,Greece,9450,5,0
Vanuatu,Fiji,,1065,952
Vanuatu,Australia,1946,2861,4074
Vanuatu,Papua New Guinea,269,1300,1471
Vanuatu,Ecuador,0,53,229
Vanuatu,United States of America,787,2867,956
Vanuatu,New Caledonia,1145,1162,1533
Vanuatu,Singapore,340,1836,2390
Vanuatu,Poland,0,0,4000
Vanuatu,Costa Rica,0,0,0
Vanuatu,Chile,0,0,80
Vanuatu,Bangladesh,2663,928,1988
Vanuatu,Mexico,0,0,0
Vanuatu,"Hong Kong, China",890,1267,1076
Vanuatu,New Zealand,695,553,364
Vanuatu,Netherlands,3,532,0
Vanuatu,Egypt,631,974,599
Vanuatu,United Kingdom,88,691,280
Vanuatu,"Taipei, Chinese",834,183,384
Vanuatu,Canada,46,20,63
Vanuatu,Solomon Islands,314,325,406
Vanuatu,China,320,264,196
Vanuatu,Saudi Arabia,0,0,0
Vanuatu,Madagascar,0,0,0
Vanuatu,"Korea, Republic of",639,9108,65
Vanuatu,French Polynesia,9,7,148
Vanuatu,Spain,7,12,6
Vanuatu,Bulgaria,0,0,0
Vanuatu,Czech Republic,0,0,0
Vanuatu,Austria,14,1,1
Vanuatu,Denmark,65,6,4
Vanuatu,Italy,235,104,0
Vanuatu,Bosnia and Herzegovina,,,10
Vanuatu,Yemen,,,
Vanuatu,Kazakhstan,0,0,47
Vanuatu,Saint Lucia,5,0,0
Vanuatu,Russian Federation,2,0,0
Vanuatu,Niger,0,0,0
Vanuatu,Slovakia,0,0,1
Vanuatu,Belarus,0,0,0
Vanuatu,Indonesia,119,5523,10553
Vanuatu,Ireland,0,0,2
Vanuatu,Serbia and Montenegro,14,0,
Vanuatu,Ukraine,0,0,3
Vanuatu,Algeria,49,0,0
Vanuatu,Brazil,18,19,0
Vanuatu,Colombia,11,0,0
Vanuatu,Croatia,11,0,0
Vanuatu,Guatemala,0,0,2
Vanuatu,Guyana,0,329,0
Vanuatu,Lebanon,20,0,0
Vanuatu,Mauritius,0,90,1389
Vanuatu,"Moldova, Republic of",10,0,0
Vanuatu,Nicaragua,0,0,1
Vanuatu,Philippines,0,0,1
Vanuatu,Portugal,0,50,0
Vanuatu,Romania,0,0,0
Vanuatu,Viet Nam,0,1884,96
Vanuatu,South Africa,1,0,0
Vanuatu,Zimbabwe,0,10,0
Vanuatu,Sudan (before 2012),10,0,0
Vanuatu,Sweden,0,0,0
Vanuatu,Switzerland,147,4,1
Vanuatu,Togo,0,62,4
Vanuatu,Samoa,1,56,13
Vanuatu,Tuvalu,,27,
Vanuatu,Nigeria,49,46,116
Vanuatu,Tonga,0,0,1
