reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Mali,France,179791,174778,214119
Mali,Senegal,54222,83790,115260
Mali,Côte d'Ivoire,203947,179760,98062
Mali,Germany,58474,48775,50313
Mali,China,22928,21621,35204
Mali,South Africa,19423,18791,23441
Mali,Belgium,31390,29441,30574
Mali,Togo,1688,3311,32708
Mali,United States of America,32691,11164,31447
Mali,United Kingdom,24540,30461,24317
Mali,Italy,20124,19599,21386
Mali,Spain,25507,19124,17001
Mali,Netherlands,11159,11484,20684
Mali,India,29392,24409,43456
Mali,"Hong Kong, China",16225,15095,10201
Mali,Ukraine,2762,3247,14797
Mali,Morocco,13138,13448,13414
Mali,Czech Republic,1358,1259,1158
Mali,Australia,1157,1726,7762
Mali,Ireland,6721,12145,3430
Mali,Benin,99,60,404
Mali,Canada,2718,2067,3815
Mali,Türkiye,2608,3391,4970
Mali,Finland,1619,2626,1754
Mali,Austria,4144,3603,6885
Mali,Brazil,1551,9360,7466
Mali,Japan,6074,5683,5260
Mali,Tunisia,2003,3287,4509
Mali,Indonesia,8692,8926,5413
Mali,Guinea,2087,1123,
Mali,Switzerland,3020,2141,3891
Mali,Burkina Faso,8541,5602,11529
Mali,Saudi Arabia,31,208,148
Mali,Syrian Arab Republic,0,0,0
Mali,Kenya,466,67,1312
Mali,Russian Federation,1304,680,2947
Mali,Thailand,4533,3660,2370
Mali,Denmark,2591,1567,2301
Mali,"Korea, Republic of",2508,1238,2468
Mali,Niger,635,194,394
Mali,Philippines,1501,403,887
Mali,Viet Nam,2267,1470,1706
Mali,Peru,1444,1273,1360
Mali,Argentina,97,2501,451
Mali,Poland,706,889,430
Mali,Romania,371,440,3312
Mali,Malaysia,1399,3078,152
Mali,"Taipei, Chinese",283,103,58
Mali,Lebanon,216,334,481
Mali,Sweden,1057,1243,2344
Mali,Pakistan,,,1070
Mali,Israel,60,20,31
Mali,Egypt,672,905,1160
Mali,Lithuania,0,0,0
Mali,Colombia,0,1414,27
Mali,Luxembourg,136,563,658
Mali,Greece,583,82,333
Mali,Malta,0,0,56
Mali,Portugal,1191,1329,1064
Mali,"Iran, Islamic Republic of",484,808,1197
Mali,Estonia,0,0,0
Mali,Ghana,784,,74
Mali,Norway,594,455,197
Mali,Hungary,348,55,165
Mali,Croatia,0,176,143
Mali,Sri Lanka,29,241,335
Mali,"Tanzania, United Republic of",57,621,677
Mali,Qatar,0,0,14
Mali,Gabon,185,93,102
Mali,Papua New Guinea,0,15,0
Mali,Zimbabwe,13,109,89
Mali,Serbia and Montenegro,0,56,
Mali,Cyprus,27,41,177
Mali,Guyana,8,0,0
Mali,Uruguay,0,0,0
Mali,Yemen,,,
Mali,Mauritius,26,131,141
Mali,Namibia,0,0,0
Mali,Mauritania,0,0,67
Mali,Oman,29,99,0
Mali,Algeria,37,5,45
Mali,Uganda,22,8,19
Mali,Bahrain,0,0,0
Mali,Cameroon,15,120,187
Mali,New Zealand,1,5,15
Mali,Rwanda,0,1,4
Mali,Bangladesh,1,0,23
Mali,Slovakia,29,108,5
Mali,Mayotte,0,0,0
Mali,Bulgaria,22,18,19
Mali,Gambia,11,0,0
Mali,Zambia,62,29,368
Mali,Belarus,119,112,66
Mali,Timor-Leste,,,
Mali,Botswana,0,1,122
Mali,Burundi,2,0,0
Mali,Chile,0,8,0
Mali,Latvia,5,17,2
Mali,Saint Kitts and Nevis,0,0,0
Mali,Fiji,,6,0
Mali,Albania,0,0,48
Mali,Barbados,10,0,2
Mali,Cambodia,2,0,0
Mali,Ethiopia,0,0,122
Mali,Iceland,1,0,0
Mali,Jordan,0,3,1
Mali,Kuwait,0,238,13
Mali,Kyrgyzstan,0,0,0
Mali,Madagascar,16,0,31
Mali,Malawi,230,75,47
Mali,Mexico,18,0,97
Mali,Mozambique,0,0,49
Mali,Singapore,1215,2561,0
Mali,Slovenia,228,229,204
Mali,Nigeria,24440,238,3408
