reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Spain,Germany,45777069,49796586,52472241,66023015,62907838,43631817,45338545,48435742,39879186,41607663,46242249,42974802,44843868,48610534,52254479,49530690,43018280,51988173,52541775,57458094
Spain,France,41410568,44221756,47196778,51652809,49916888,37242572,37979640,42562638,37799117,38591336,40566956,36200183,36847303,40301621,44499241,41983324,35407569,43994207,46950661,48163799
Spain,China,5532653,8483531,11545365,16622007,20818395,14077808,18178686,19723609,18240174,18931672,21501636,21899151,21546960,23014599,25064193,26901780,27519029,36128484,41752131,39661704
Spain,Italy,25442077,27659459,30724592,37508829,35479269,23265020,25726216,27450658,23536247,22793522,23936326,21905393,23294605,26279763,28599151,27450447,23816488,30989531,34007848,35476086
Spain,Netherlands,12557130,13556531,14285443,17241093,18759252,14666971,16716278,17019415,15233052,14899776,15924666,13537338,13943901,15537942,17436829,17507837,16492165,21805483,22875068,31740221
Spain,United States of America,6541139,6838877,7404802,9879262,12283005,8750695,10355446,11031475,9551879,10243776,10200239,10310081,10401218,11070994,13064269,15340702,12856239,16332145,26479751,25001171
Spain,Portugal,9366737,10625898,12690488,15024905,15899943,12032665,13341214,14845876,13054721,14837360,14990403,13652195,14307755,15641894,18733964,16582017,15575177,20125645,21652718,21655624
Spain,Belgium,11975366,12475829,13420723,15647767,15386390,12062755,12090534,12551555,10470627,11238457,11657264,10236178,10497981,11878709,13123732,12575842,12552928,16251706,17983007,17548357
Spain,United Kingdom,17133877,18928619,24190054,20646167,18894844,14258902,15039555,15454985,12924131,13258360,14511376,13536203,13029685,13465084,13976374,13675880,11077242,11068204,11916460,11698302
Spain,Poland,1805015,2221357,2721267,4006507,4335642,3584574,4230999,4534587,3615928,4571375,5270157,5214381,5429036,6074737,6722818,6536537,6437050,7776766,8859783,10372834
Spain,Türkiye,2619784,3010857,3720254,4579995,4047267,2818470,3536247,3917600,3717345,4554381,4977490,4742576,4993394,6302135,7708490,8141147,6684540,9627056,9650501,9776760
Spain,Switzerland,5154717,5564391,5781078,6462004,6872021,6039242,6134402,6552195,5894436,5765261,6392526,5608178,5667182,5902271,6923868,7890313,8023978,13821228,10649148,8572731
Spain,Brazil,1982708,2165278,2329134,3450225,4073198,2663279,3892967,4703999,3688113,3575848,3279588,2971693,2629681,3840183,5150784,3999195,4056873,5433174,9760700,7846611
Spain,Czech Republic,1435302,1990155,2561257,3150618,3351480,2634005,3162441,3474045,3139788,3475479,4155168,4140021,4569634,5215928,6369133,6400522,4779328,5683705,6321320,6807957
Spain,Hungary,1548522,1997786,2514489,2953292,3011143,2790565,3014163,2933154,2398144,2675538,2983320,3307147,3182447,3170262,3436305,3554374,3313573,3696865,3967801,4721729
Spain,Sweden,3614962,3844895,4559922,4858153,4250009,3147750,3085153,3339174,2654035,2726903,2989575,2683211,2703204,2903214,3395948,3149898,2805494,3665065,3789139,4313152
Spain,Austria,2711860,3250020,3625092,4463714,4069898,2455113,2653731,2723804,2331852,2526556,2761287,2460740,2539622,2595521,3102515,2773094,2235507,2933587,3070840,3461088
Spain,"Korea, Republic of",2808846,2867061,3479242,3924790,3192486,1737082,1857955,1856558,1668338,1682158,2068667,2171451,2328259,2812246,3028426,2770085,2302676,2831963,3235876,3336623
Spain,Japan,4954106,5185567,5735506,5685850,4450051,2591427,3222747,3167858,2440798,2094074,2303088,2385302,2862704,2964070,3404885,3405631,2184681,2424739,2723158,3275681
Spain,Romania,465929,670471,763296,934250,1140658,1203838,1498349,1522706,1425143,1604454,1841042,1754432,1905571,2130606,2482057,2350447,2106522,2635064,3008297,3246274
Spain,Ireland,3325447,3736779,4233327,4898180,5375954,4887088,4772341,4535334,4001170,3914763,3704387,4461429,3291715,2872539,2968925,2641000,2926197,2753061,2865741,3175440
Spain,Slovakia,499229,654565,1189485,1783234,1692211,1322857,1650992,1671726,1369784,1587097,1851361,2077643,2301114,2497381,2681117,2535307,2089252,2391348,2465530,2736914
Spain,Denmark,2161092,1941799,2292635,2665831,2808973,2164712,2026768,2283633,1762599,1683390,1908820,1691599,1806351,1877153,1929015,1911765,1568572,2002264,2386634,2451672
Spain,Norway,2281138,2507588,2641604,3210090,3210354,2668223,2392157,2360141,2558058,1825684,2389446,1602612,1632436,2323258,2188435,2338553,1512673,2454595,2484059,2369965
Spain,Greece,514897,620471,838998,795509,810297,531543,540909,661641,693367,763659,886756,765130,771661,782870,1301478,1235491,1292520,1392493,2193353,2241897
Spain,Ukraine,520052,573538,445136,557401,869999,570433,411728,970612,1539019,987678,1166565,1043601,1004547,1260055,1369890,1500801,1250214,1677242,1577491,2008232
Spain,Peru,420384,558124,765796,988040,1023873,736526,1194847,1703214,1859726,1593148,1364087,1089019,1217376,1852096,1769040,1193622,1086430,1482101,1604675,1879948
Spain,Canada,927940,987753,1049273,1151034,1069647,981934,948816,986891,920126,931642,1018585,882923,1362584,1275521,1657863,1133342,1056488,1858380,2341671,1672880
Spain,South Africa,1110835,1391693,1476954,1757717,1876798,1088469,1093071,1150802,928091,820967,968521,910215,874953,1262137,1385714,1103751,916958,1365551,1411770,1594996
Spain,Chile,749934,983739,1408131,1359798,2049740,1189342,1353270,1722244,1663114,1522827,1499786,1242662,1329290,1657645,1696693,1822644,1174234,1737828,1531344,1557525
