reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Uganda,Netherlands,47419,49062,60466
Uganda,Belgium,58281,61124,44016
Uganda,France,12297,13828,18230
Uganda,Switzerland,15077,10553,21459
Uganda,Germany,25070,28356,34271
Uganda,United Kingdom,23725,32261,27660
Uganda,Sudan (before 2012),11542,14859,15921
Uganda,United States of America,17721,17264,38285
Uganda,Spain,21867,21651,28690
Uganda,Rwanda,5962,8007,14204
Uganda,Italy,16010,15385,22239
Uganda,"Hong Kong, China",19107,11786,13658
Uganda,China,1236,5603,3503
Uganda,Portugal,11714,15244,14516
Uganda,Poland,6541,6271,8711
Uganda,Burundi,803,1240,9049
Uganda,Japan,9474,14585,10171
Uganda,"Tanzania, United Republic of",11356,2687,8313
Uganda,Russian Federation,2435,2925,5708
Uganda,India,1387,1831,1486
Uganda,South Africa,2122,1905,4739
Uganda,Indonesia,3044,1190,3496
Uganda,Australia,6434,8200,8444
Uganda,Denmark,2972,3455,3342
Uganda,Canada,1193,404,3392
Uganda,Hungary,6581,6624,7367
Uganda,Serbia and Montenegro,1739,3490,
Uganda,Türkiye,668,761,783
Uganda,"Taipei, Chinese",4132,11047,6522
Uganda,Greece,1592,2183,2164
Uganda,Madagascar,2,8,0
Uganda,"Korea, Republic of",1123,216,2495
Uganda,Morocco,1469,3760,3694
Uganda,Ethiopia,68,47,1250
Uganda,Israel,1936,2903,5533
Uganda,Romania,1474,1172,1083
Uganda,Pakistan,,,714
Uganda,Thailand,139,562,721
Uganda,Algeria,414,1389,4155
Uganda,Austria,1127,717,1617
Uganda,Bangladesh,547,282,907
Uganda,Norway,1612,1555,1346
Uganda,Egypt,2592,819,721
Uganda,Tunisia,360,1102,888
Uganda,Sweden,1133,854,3179
Uganda,Ukraine,80,318,697
Uganda,Czech Republic,1032,1044,1867
Uganda,Lebanon,148,368,257
Uganda,Cuba,270,331,680
Uganda,New Zealand,0,2,70
Uganda,Malaysia,1360,728,1025
Uganda,Slovenia,645,1206,739
Uganda,Malawi,372,51,522
Uganda,"Macedonia, North",199,315,535
Uganda,Benin,0,6,53
Uganda,Qatar,19,0,5
Uganda,Bosnia and Herzegovina,,,12
Uganda,Zambia,13,3049,5322
Uganda,"Venezuela, Bolivarian Republic of",442,1157,10
Uganda,Mauritius,0,86,154
Uganda,Honduras,5,60,292
Uganda,Oman,54,56,74
Uganda,Cyprus,204,307,337
Uganda,Bulgaria,188,185,206
Uganda,Ireland,420,161,76
Uganda,Viet Nam,0,14,13
Uganda,Slovakia,88,40,188
Uganda,Mexico,389,231,41
Uganda,Ghana,37,,14
Uganda,Lithuania,0,248,43
Uganda,Croatia,51,96,70
Uganda,Colombia,147,221,192
Uganda,Zimbabwe,25,7,101
Uganda,Dominican Republic,62,226,111
Uganda,Kuwait,6,71,225
Uganda,Finland,358,553,309
Uganda,Kazakhstan,20,0,0
Uganda,Mali,15,12,15
Uganda,Andorra,140,29,23
Uganda,Trinidad and Tobago,0,0,122
Uganda,Angola,,,
Uganda,Yemen,,,
Uganda,Costa Rica,0,0,19
Uganda,Botswana,86,35,387
Uganda,Albania,2,0,40
Uganda,Senegal,32,0,34
Uganda,Namibia,11,9,10
Uganda,Saint Kitts and Nevis,0,0,0
Uganda,Guinea,14,0,
Uganda,Mayotte,0,0,3
Uganda,French Polynesia,3,13,3
Uganda,Iceland,43,32,5
Uganda,Jamaica,0,0,0
Uganda,Belarus,341,0,0
Uganda,Estonia,35,0,0
Uganda,"Micronesia, Federated States of",,0,1
Uganda,Barbados,0,0,0
Uganda,Belize,0,0,0
Uganda,Cameroon,0,193,0
Uganda,Côte d'Ivoire,126,35,3
Uganda,Luxembourg,2,336,160
Uganda,Mozambique,0,24,4
Uganda,Niger,0,1,37
Uganda,Paraguay,0,0,0
Uganda,Togo,13,17,1
Uganda,Faroe Islands,0,0,1
Uganda,Argentina,588,189,0
Uganda,Brazil,195,104,34
Uganda,Solomon Islands,1,63,0
Uganda,Brunei Darussalam,15,2,0
Uganda,Cambodia,2,0,8
Uganda,Chile,0,0,20
Uganda,Gabon,9,0,0
Uganda,Guatemala,93,13,66
Uganda,"Iran, Islamic Republic of",4,0,0
Uganda,Jordan,91,161,0
Uganda,Kenya,7108,8791,10344
Uganda,Latvia,2,13,0
Uganda,"Macao, China",13,3,1
Uganda,Malta,32,0,64
Uganda,"Moldova, Republic of",7,0,0
Uganda,Nicaragua,0,0,0
Uganda,Peru,1,4,0
Uganda,Philippines,0,0,2
Uganda,Saint Vincent and the Grenadines,0,0,7
Uganda,Saudi Arabia,0,0,170
Uganda,Seychelles,0,33,1
Uganda,Singapore,1163,2750,0
Uganda,Burkina Faso,0,0,27
Uganda,Nepal,,,13
Uganda,Eritrea,,,858
Uganda,Sierra Leone,,61,
Uganda,Nigeria,203,0,23
