reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
South Africa,China,2951904,3825965,5767709,7444900,8617622,7365588,10799862,13362300,15323312,16830776,15699146,15878945,12936213,14894297,16337354,16542942,15238826,21115297,24196442,23679483
South Africa,Germany,7540980,8292675,9255811,9764952,10898000,8123963,10274481,12214959,11464125,11431424,11127907,10675525,9754347,10742540,10461667,10342189,7474384,9450489,10290956,10645825
South Africa,United States of America,3178506,3906947,4461684,5517220,6494696,4460552,5631634,7271228,7552736,7293060,6368196,5457293,4599958,5050645,5530839,5367159,4374151,5479214,6514940,7156426
South Africa,Netherlands,1231839,1473240,1782437,2194546,2096064,2017604,2271550,2543723,2797150,2604312,2351597,2256169,2072727,2122115,2294505,2172479,1897675,2675048,2882539,3585330
South Africa,Thailand,658832,843179,1094160,1322893,1690611,1445045,1760123,2202105,2839677,2607842,2349457,1979165,2088037,2478575,2814131,2620426,2093942,2961029,2783552,3486488
South Africa,Japan,2907558,3273581,4057167,4610550,4627725,2606680,3830195,4316680,4062061,3462935,3239560,2689847,2232781,2514094,2519190,2416169,1670177,2363474,2366810,2507653
South Africa,Italy,1397199,1586380,1993368,2115542,2105487,1495628,1750802,2365314,2283297,2526352,2499127,2109859,1764090,2090584,2371885,2083003,1723557,2658877,2500788,2377871
South Africa,United Kingdom,3453978,3791481,4027371,4341747,5721059,3375178,4689858,6847663,5500088,4055613,3919867,3364302,2666485,2736307,2774439,2349541,1689779,1975260,2095893,2094114
South Africa,France,2072686,2341954,2137241,2229494,2423538,1833630,2296616,3200295,2420712,2370855,2587293,2002221,2012700,2010422,1876819,1897896,1504970,1876696,1932721,1918896
South Africa,Belgium,992925,1207260,1360004,1529459,1803179,1335589,1703234,2285985,2244520,1990178,1813378,1600737,1529215,1546758,1569759,1433970,1358354,1853933,1929317,1725145
South Africa,Brazil,1033817,1371030,1461133,1757067,1752958,1259101,1309312,1679474,1764251,1835424,1225273,1353771,1397054,1509611,1363109,1122929,989029,1186757,1725255,1642352
South Africa,Spain,607655,816456,973492,1113033,956478,769651,1139548,1320959,1359814,1885218,1642759,1420529,1266007,1383445,1358214,1621011,1347449,1541504,1644379,1639544
South Africa,Australia,1171866,1424563,1728217,2127386,2061442,1174911,1658275,1698518,1130470,747514,630289,585425,745689,1033416,1229563,1049079,613176,763360,1211144,1100859
South Africa,Poland,102026,169218,219657,250722,324588,343380,448293,528362,505816,613399,686519,576606,557747,639745,776253,777880,721950,722328,776497,981202
South Africa,Malaysia,479172,563864,667635,808073,785322,563493,867497,1032047,1066520,860930,834404,767770,697292,775873,935511,838012,598986,830158,1648051,974395
South Africa,"Korea, Republic of",959433,1319521,1794231,1752811,1397158,1082071,1668191,2254760,2188273,2697260,1475610,1262431,950118,969752,1022721,834071,667075,990052,1144700,883855
South Africa,Sweden,608003,731207,847998,1082160,1572613,1063952,1084413,1355571,1200399,1014108,937941,815366,676410,734745,770939,804426,655008,779729,974764,875689
South Africa,Austria,495075,588305,700800,832687,742779,591678,591760,712334,685784,656853,611645,522583,463073,469297,692723,675789,522638,710976,712118,842624
