reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Lesotho,"Hong Kong, China",21845,50997,76005
Lesotho,"Taipei, Chinese",52384,69798,75099
Lesotho,China,16765,24508,24883
Lesotho,India,139,1424,6273
Lesotho,"Korea, Republic of",6173,5127,3110
Lesotho,Germany,895,3030,20750
Lesotho,Zimbabwe,17,502,389
Lesotho,Italy,986,1352,306
Lesotho,United States of America,822,2022,5098
Lesotho,Malawi,11,6,26
Lesotho,Japan,639,432,967
Lesotho,Philippines,132,72,2306
Lesotho,Zambia,15,105,119
Lesotho,Indonesia,361,800,1494
Lesotho,Malaysia,4978,2833,1703
Lesotho,Denmark,511,529,615
Lesotho,Netherlands,237,110,348
Lesotho,Côte d'Ivoire,0,43,19
Lesotho,France,95,1666,51
Lesotho,Saudi Arabia,0,0,0
Lesotho,Belgium,35,104,379
Lesotho,Brazil,261,9,0
Lesotho,Algeria,0,0,0
Lesotho,Benin,0,0,0
Lesotho,United Kingdom,2795,1573,330
Lesotho,Switzerland,90,48,906
Lesotho,Cyprus,168,85,178
Lesotho,Pakistan,,,245
Lesotho,Australia,0,11,319
Lesotho,Mauritius,0,8,8
Lesotho,Botswana,167,101,260
Lesotho,Mozambique,0,50,1
Lesotho,Luxembourg,11,37,39
Lesotho,Madagascar,318,88,515
Lesotho,Thailand,43,65,207
Lesotho,Namibia,17,1,4
Lesotho,Sweden,584,1649,79
Lesotho,Türkiye,0,122,73
Lesotho,Mexico,0,0,0
Lesotho,Greece,4,1,0
Lesotho,Spain,4465,164,101
Lesotho,Poland,0,0,0
Lesotho,Ireland,12,35,15
Lesotho,Canada,27,86,247
Lesotho,Finland,74,0,0
Lesotho,Israel,0,0,0
Lesotho,Kenya,3,19,0
Lesotho,New Zealand,39,6,8
Lesotho,Norway,0,0,0
Lesotho,Austria,20,74,69
Lesotho,Saint Lucia,0,0,0
Lesotho,Chile,24,0,2
Lesotho,Guinea,4,0,
Lesotho,Bulgaria,2,0,2
Lesotho,Belarus,2,0,0
Lesotho,Cambodia,0,0,40
Lesotho,Sri Lanka,0,0,7
Lesotho,Croatia,0,1555,8
Lesotho,Czech Republic,0,33,0
Lesotho,Hungary,7,13,0
Lesotho,Mali,0,4,0
Lesotho,Portugal,1,40,0
Lesotho,Singapore,3124,3865,0
Lesotho,Slovakia,6,0,1
Lesotho,Viet Nam,0,160,0
Lesotho,Eswatini,0,148,8539
Lesotho,Togo,3,0,58
Lesotho,Uganda,16,11,0
Lesotho,Egypt,0,0,2
