reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Malaysia,China,8086059,10606347,13537074,17744198,21455169,19631939,23802061,27886048,36525700,45930593,46353388,44192327,38542312,41999160,45848412,52141782,56300813,78697722,93711252,88060435
Malaysia,Singapore,27268119,30568268,35898027,38894240,41144667,31189843,42367421,50999151,50328955,49925677,48980371,37764252,35001784,39558626,44927457,41158159,33283886,42155822,51596844,44450688
Malaysia,United States of America,10850174,10460833,12550115,11679802,12962946,10401451,14079148,14263433,12814764,13003614,13067717,12277706,11774179,12871803,12951984,13187775,12295586,15174239,18107202,19441808
Malaysia,"Taipei, Chinese",4079513,4149100,4937505,5371937,5476675,4040748,5946557,6876498,6557123,8160920,8598217,7116576,7809862,10375579,10604916,9411326,9493098,13364100,17011071,15162911
Malaysia,Japan,12572121,12531237,13210477,15055757,16448566,12865391,17641281,18789785,17698501,15240101,14133080,12004454,12151739,12761396,13940724,13295572,12588499,15622006,16576924,13944966
Malaysia,Thailand,5297012,5684913,6664972,7833096,9880747,7663654,10566684,12398740,12427648,13014893,12764450,10018895,9538652,10307088,11525506,10421020,8648556,11911898,12446272,11671340
Malaysia,"Korea, Republic of",4480435,4608171,5227173,5704248,5794491,4324822,6114823,6275131,7723494,8589828,7588145,7739149,7532406,8045650,8982529,8845767,9076902,10104931,11473480,9760076
Malaysia,Germany,3947709,3981122,4623431,5753754,5839241,4589011,5737581,6075738,6395853,6392913,6403863,5322491,5259835,5679467,6117086,6234610,5295560,6114788,6541756,6774500
Malaysia,Australia,1784668,1917088,2135958,2644931,3361561,2457131,3347100,4638583,4795107,4528068,4282416,2732631,3503867,3452654,4560715,4542022,3291001,4136980,5949372,5698343
Malaysia,"Hong Kong, China",2331230,2418779,2849197,3246256,3509572,2471840,3326795,3808148,3920260,3469953,3921544,3790919,3519372,3677912,4480004,4436782,4191487,5146958,5671869,4842658
