reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
"Macao SAR, China","Hong Kong, China",283125,323518,319032,379392,422165,328342,400317,595516,663240,934463,814658,922124,896708,918076,941221,1156681,941429,1077710,1170674,1734014
"Macao SAR, China",United States of America,1573881,1319918,1289592,1143643,957209,246097,147329,117637,99701,97317,76569,124124,121676,98111,104229,104546,103774,153563,167119,138194
"Macao SAR, China",China,215879,264539,257039,280381,305849,246056,123550,162269,279177,387121,212408,185752,138923,102956,64078,67078,63137,81623,79362,81507
"Macao SAR, China",Italy,119048,43146,55598,62493,36006,14111,12617,5970,3557,2620,2657,2255,6378,9038,8834,9150,8361,7546,8415,20576
"Macao SAR, China",Singapore,13401,14553,18939,18016,17517,23085,18085,21389,14504,12910,12950,13180,9422,15389,14460,13924,8155,12609,31522,20566
"Macao SAR, China",Netherlands,66588,32004,40472,35380,23076,7875,6901,8773,6146,31464,6737,6499,4082,4734,15015,37327,30730,23522,7055,19425
"Macao SAR, China",Malaysia,11080,13294,21231,23965,16661,9025,10843,15696,8871,21388,27877,16998,13225,16343,20695,9365,11336,20272,56257,16783
"Macao SAR, China",Japan,27422,29788,27426,35051,43927,28031,31705,35274,30979,28259,31701,28355,27571,22563,10837,18019,14549,20298,20958,12962
"Macao SAR, China",Switzerland,5853,2801,2195,4890,50904,1305,1240,2714,9028,12173,9176,7966,6490,5931,6741,6576,5932,11199,56185,12003
"Macao SAR, China",Germany,314560,174142,225678,224077,121463,53489,19268,40334,69647,39150,30408,45079,41997,71448,67654,38885,15820,13996,13389,11550
"Macao SAR, China",Thailand,4672,3805,3194,3910,7642,5778,8940,7415,6174,9219,10426,10799,9566,10748,13174,9767,8536,10538,11431,7529
"Macao SAR, China",France,129319,80727,112579,88186,42297,17104,13607,17879,14737,13794,13122,8911,14666,10056,15143,10236,13767,10211,10467,7017
"Macao SAR, China",Canada,66450,34712,32807,31282,27788,19654,8735,8763,13507,15581,7114,4663,4452,5563,4576,4683,12102,7574,10186,6925
"Macao SAR, China",United Kingdom,278411,158787,206851,222599,92255,32901,21641,21679,14716,10549,16589,7732,8163,3869,7113,3388,5879,3418,7327,6419
"Macao SAR, China","Taipei, Chinese",31692,31615,25700,27684,29690,15516,19774,19225,12930,10523,8585,7335,6458,6708,5017,6191,5020,6393,8788,5975
"Macao SAR, China",Bulgaria,226,263,687,1885,595,356,196,285,349,1064,553,1056,979,393,257,308,141,52,2944,4246
"Macao SAR, China","Korea, Republic of",4985,5773,6110,9240,7045,5072,4323,5357,6274,5003,3994,3050,4404,5744,4911,4223,2967,651,1523,3767
"Macao SAR, China",Belgium,20489,8731,11542,14824,14808,14053,13936,25258,21276,37278,10690,8877,6135,3008,2295,1935,6809,978,5820,3129
"Macao SAR, China",Australia,6584,8594,7674,8691,12405,9699,9075,9059,11873,10818,15389,14828,12563,15211,38372,37274,53364,5619,2660,2964
"Macao SAR, China",Brazil,10303,9322,6123,8950,11876,5767,7350,11675,12251,11095,15492,4877,2267,3649,3046,2783,2659,8537,9896,2702
"Macao SAR, China",South Africa,1498,1654,2029,3033,1973,1229,1543,6897,4800,6491,5732,4450,1858,244,652,525,261,387,547,2246
"Macao SAR, China",Peru,325,684,785,382,377,180,119,113,775,598,185,10,31,150,164,351,151,237,68,1043
"Macao SAR, China",Denmark,35639,18886,23528,23549,9049,830,3501,1496,1431,2040,761,608,564,475,144,250,254,8704,2372,983
"Macao SAR, China",Sweden,7775,4195,9439,7989,6239,5134,5652,4791,3967,5577,6468,4382,3027,1230,1735,3487,2603,2800,2542,946
"Macao SAR, China",Norway,17266,11976,4975,6389,6507,1467,1108,541,1630,1144,1131,478,588,1531,910,855,908,2203,1134,827
"Macao SAR, China",Slovenia,1174,929,1700,1746,2259,3587,1061,2837,1544,877,250,1629,275,1564,1328,1256,828,301,362,698
"Macao SAR, China",Spain,32250,19106,33074,37166,34989,5544,1973,2753,1528,1801,2829,4168,9380,3294,4500,6302,2180,1682,2424,663
"Macao SAR, China",Argentina,26,2,272,741,810,395,55,220,113,145,364,332,531,238,275,326,738,1630,582,649
"Macao SAR, China",Guatemala,0,63,0,0,8,60,100,28,144,59,24,35,27,27,1,19,3905,3658,104,600
"Macao SAR, China",Portugal,2509,913,1065,1010,630,489,637,322,486,908,853,598,1064,395,3428,1533,2653,814,602,455
"Macao SAR, China",Finland,9390,5173,5572,5782,3124,637,798,442,10775,1055,908,682,549,722,319,285,287,177,210,403
"Macao SAR, China",Ireland,5064,4894,6072,7526,5109,6290,5209,2787,3310,2636,5215,5432,1736,582,655,527,448,1016,604,392
"Macao SAR, China",Türkiye,6387,2606,5309,7218,12812,4831,434,538,395,3074,3059,2170,62,90,29,18,34,511,232,323
"Macao SAR, China",Cyprus,499,186,254,285,349,103,132,191,0,136,109,7,5,4,10,17,15,25,477,238
"Macao SAR, China",Serbia,,,609,789,750,106,34,56,356,291,88,308,2799,826,87,93,1,24,15,202
"Macao SAR, China",Hungary,668,3884,2389,5519,20537,9911,4594,1868,4983,8425,7962,6999,12243,10172,9123,8598,5291,5679,5069,189
"Macao SAR, China",Croatia,1482,1061,1845,1709,1432,303,234,266,301,115,44,2,308,529,585,618,243,361,347,185
"Macao SAR, China",Colombia,169,98,134,173,1673,1091,222,107,48,263,146,17,106,63,18,26,328,309,113,166
"Macao SAR, China",Chile,3,153,1353,207,1234,1165,1809,232,213,384,195,62,650,162,118,360,279,2858,95,161
"Macao SAR, China",Costa Rica,6,33,62,114,119,139,16,30,49,98,44,12,143,420,821,14,158,265,135,115
"Macao SAR, China",Czech Republic,9792,9281,9024,10948,5930,3720,3765,5101,1963,1326,912,1346,916,1168,804,818,842,6112,6403,115
"Macao SAR, China",Austria,19338,10468,19396,17577,6976,3892,2329,1735,1741,1650,1840,1412,2055,2381,1111,1817,833,761,1559,109
"Macao SAR, China",New Zealand,1820,2872,4054,3648,2531,1080,359,1068,1186,495,725,1001,521,400,356,367,221,157,449,97
"Macao SAR, China",Poland,7685,4333,7697,9904,7558,5371,4552,4160,3129,1179,751,538,3490,2943,3916,5604,7456,8378,4049,61
"Macao SAR, China",Romania,325,287,910,170,221,108,493,473,2778,2906,938,15,46,35,24,1008,559,13230,24106,54
"Macao SAR, China",Iceland,472,364,624,711,352,101,30,71,31,33,35,10,21,6,118,6,3,349,36,48
"Macao SAR, China",Lithuania,4,20,99,179,203,169,116,0,0,0,3,7,6,1,2,13,11,16,21,43
"Macao SAR, China",Estonia,1598,1305,882,1245,619,144,129,60,179,82,112,124,284,573,38,12,9,59,67,38
"Macao SAR, China",Bosnia and Herzegovina,50,84,119,136,144,12,15,24,8,14,11,10,12,14,31,61,16,19,14,37
"Macao SAR, China",El Salvador,0,81,82,96,118,162,23,42,462,16,12,68,66,0,0,73,53,1,31,22
"Macao SAR, China",Ecuador,39,0,0,0,36,10,11,123,199,879,41,0,0,13,18,1,483,713,276,20
"Macao SAR, China",Ukraine,68,36,239,414,411,85,47,34,1,3,23,16,10,6,5,34,45,36,22,19
"Macao SAR, China",Slovakia,930,2801,885,1820,1468,1485,693,805,477,551,429,543,346,295,697,251,247,229,105,14
"Macao SAR, China",Greece,12864,2187,2112,3413,1935,325,699,608,161,15,43,60,1125,693,33,274,58,84,4,9
"Macao SAR, China",Latvia,339,87,145,64,55,75,31,23,0,61,0,23,0,0,0,1,74,2,5,6
"Macao SAR, China",Madagascar,0,0,2,1,1,0,26,0,2,4,3,6,6,2,34,0,17,0,2,6
"Macao SAR, China","Bolivia, Plurinational State of",6,2,6,7,28,8,19,0,1,0,4,6,4,7,0,11,10,7,12,5
"Macao SAR, China",Malta,35,143,297,15,22,38,29,40,52,18,17,904,12,15,19,1,2,4,6,5
"Macao SAR, China",Luxembourg,2,0,1,1,265,169,111,185,138,121,79,47,172,40,11,10,38,1818,1620,1
"Macao SAR, China",Belize,0,0,0,0,0,0,0,0,0,0,439,129,0,0,0,0,0,0,0,0
"Macao SAR, China",Cabo Verde,0,0,0,0,0,0,0,0,25,0,0,0,0,6,0,2,0,0,0,0
"Macao SAR, China",Paraguay,0,0,0,11,29,304,9,136,300,31,51,0,0,18,4,1,0,0,272,0
"Macao SAR, China",Cayman Islands,,,,,,,,,,,,,,,,,0,5,,
"Macao SAR, China",Liberia,,,,,,,,,,,,,,6,0,0,2,0,0,
"Macao SAR, China",Uzbekistan,,,,,,,,,,,,,,0,0,18,0,0,118,
"Macao SAR, China","Congo, Democratic Republic of the",,,,,,,,,,,,1,0,0,2,0,0,0,101,
"Macao SAR, China",Haiti,,,,,,,,,,0,1,52,0,0,,,,,,
"Macao SAR, China",Palau,,,,,,,,,0,,29,1,29,31,7,,,,,
"Macao SAR, China",Bermuda,,,,,,,,,0,13,13,16,0,0,5,0,2,1,2,
"Macao SAR, China",Sudan,,,,,,,,,519,1937,32269,152,278,1673,3044,,,,,
