reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Namibia,United States of America,255617,57777,27997
Namibia,China,21217,20182,37624
Namibia,Germany,33244,42636,35207
Namibia,United Kingdom,18384,12552,16454
Namibia,Italy,8387,7545,9160
Namibia,Switzerland,2464,1629,1792
Namibia,Zimbabwe,5013,16976,19136
Namibia,Spain,10479,20937,32164
Namibia,Brazil,2021,3785,9913
Namibia,Malaysia,13928,12390,14507
Namibia,Japan,3408,3231,7143
Namibia,Cameroon,0,655,4658
Namibia,Netherlands,4925,3683,7213
Namibia,"Hong Kong, China",1048,816,3658
Namibia,India,10137,4285,6902
Namibia,Belgium,8350,2978,10359
Namibia,France,11634,10524,14972
Namibia,Israel,7721,678,1526
Namibia,Ukraine,313,571,9339
Namibia,Botswana,1121,2208,3477
Namibia,Benin,0,0,0
Namibia,Denmark,1823,1448,2155
Namibia,Argentina,4983,4899,160
Namibia,Portugal,680,1852,2556
Namibia,"Taipei, Chinese",605,625,2767
Namibia,Zambia,842,3032,1834
Namibia,"Korea, Republic of",1743,1806,1043
Namibia,Sweden,1042,779,1952
Namibia,Australia,1846,2429,1536
Namibia,Thailand,1422,1375,2259
Namibia,Indonesia,4281,1998,1079
Namibia,Finland,1058,1311,1187
Namibia,Norway,3794,15069,2145
Namibia,Ireland,3281,2893,2098
Namibia,Dominican Republic,0,145,210
Namibia,Angola,,,
Namibia,Canada,524,685,3246
Namibia,Gabon,0,59,2506
Namibia,Austria,2596,639,4411
Namibia,Russian Federation,1971,703,1045
Namibia,Czech Republic,277,67,164
Namibia,Türkiye,577,661,487
Namibia,Saudi Arabia,3299,886,98
Namibia,Iceland,2962,3657,862
Namibia,Eswatini,8,75,4708
Namibia,Luxembourg,351,531,439
Namibia,Malta,0,22,0
Namibia,Hungary,31,57,44
Namibia,Cyprus,363,19,44
Namibia,Kenya,24,11,297
Namibia,New Zealand,53,104,49
Namibia,Qatar,0,0,0
Namibia,Mozambique,3,16,53
Namibia,Mauritius,43,16,17
Namibia,Papua New Guinea,0,1649,3
Namibia,Pakistan,,,145
Namibia,Lithuania,20,0,8998
Namibia,Guyana,0,19,1
Namibia,Poland,256,53,59
Namibia,Armenia,0,0,294
Namibia,"Iran, Islamic Republic of",3068,10,380
Namibia,Viet Nam,12,17,11
Namibia,Malawi,71,1,235
Namibia,Egypt,15,27,78
Namibia,Chile,9001,202,230
Namibia,Latvia,0,0,86
Namibia,Slovenia,0,0,0
Namibia,Rwanda,8,0,0
Namibia,Fiji,,1,7
Namibia,Ghana,20,,26
Namibia,Greece,222,301,42
Namibia,Uruguay,0,0,0
Namibia,Romania,0,24,38
Namibia,Trinidad and Tobago,96,9,0
Namibia,"Tanzania, United Republic of",35,31,3
Namibia,Serbia and Montenegro,6,51,
Namibia,Bangladesh,0,5,0
Namibia,Colombia,0,0,0
Namibia,Sri Lanka,0,0,4
Namibia,Slovakia,55,20,34
Namibia,Mexico,12,1258,352
Namibia,Uganda,12,8,0
Namibia,Ethiopia,0,15,0
Namibia,Paraguay,0,0,7
Namibia,Senegal,0,0,0
Namibia,Belarus,0,0,0
Namibia,Croatia,1827,20,0
Namibia,Estonia,20,104,138
Namibia,Morocco,3,2,10
Namibia,Bosnia and Herzegovina,,,0
Namibia,Suriname,0,,
Namibia,Guinea,89,0,
Namibia,Faroe Islands,1142,128,0
Namibia,Barbados,54,0,47
Namibia,Bulgaria,294,12,296
Namibia,Kazakhstan,0,0,0
Namibia,Jordan,20,0,0
Namibia,Madagascar,0,0,67
Namibia,Oman,0,82,0
Namibia,Philippines,12,573,101
Namibia,Saint Kitts and Nevis,2,0,0
Namibia,Seychelles,0,0,4
Namibia,Singapore,1160,7065,0
Namibia,"Venezuela, Bolivarian Republic of",0,0,52
