reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Portugal,Spain,4346284,5158059,6848182
Portugal,Germany,4570206,4612817,5834812
Portugal,France,2856639,3145956,3910247
Portugal,United Kingdom,2275541,2556280,3219396
Portugal,United States of America,1555374,1739224,2044758
Portugal,Belgium,1768874,1630879,1684792
Portugal,Italy,1135967,1311487,1493373
Portugal,Netherlands,1025426,1104505,1258406
Portugal,Angola,,,
Portugal,Austria,336955,380394,494220
Portugal,Switzerland,310682,327773,359952
Portugal,Sweden,354503,348665,368708
Portugal,Denmark,317635,298143,323205
Portugal,Poland,151293,192644,242026
Portugal,China,71460,82706,194614
Portugal,Finland,156961,151359,188246
Portugal,Ireland,142062,160820,202661
Portugal,Mexico,100584,94093,126319
Portugal,Türkiye,67687,100680,155030
Portugal,Singapore,65918,108331,241009
Portugal,Canada,174885,159986,198619
Portugal,Morocco,64594,101110,162071
Portugal,Brazil,209995,180826,149869
Portugal,Japan,139712,143606,166905
Portugal,Norway,184029,186723,189327
Portugal,Cabo Verde,113376,137563,153506
Portugal,Malaysia,17806,45158,26660
Portugal,Czech Republic,74442,103021,128843
Portugal,Australia,94152,124979,136055
Portugal,Greece,80372,79439,114781
Portugal,South Africa,52758,55576,71069
Portugal,Hungary,116094,116783,140933
Portugal,Romania,32473,48948,87746
Portugal,"Taipei, Chinese",21141,33089,42466
Portugal,Mozambique,83170,92587,62250
Portugal,Israel,80630,69845,66489
Portugal,Tunisia,30743,33280,56658
Portugal,Russian Federation,20434,33837,43763
Portugal,"Korea, Republic of",20676,27729,39075
Portugal,"Hong Kong, China",66139,63900,51476
Portugal,Algeria,48642,44301,46965
Portugal,Slovakia,29368,52439,61636
Portugal,Chile,53559,49825,59466
Portugal,Argentina,41795,29626,35268
Portugal,Slovenia,13566,15748,22442
Portugal,Saudi Arabia,40539,34907,48324
Portugal,Bulgaria,21664,23522,30515
Portugal,Luxembourg,20125,19349,27296
Portugal,Syrian Arab Republic,45972,15030,28826
Portugal,Guinea-Bissau,,,23925
Portugal,Cyprus,14421,16809,19410
Portugal,Sao Tome and Principe,13110,18669,25839
Portugal,Croatia,4872,10798,18993
Portugal,Kuwait,15583,16784,19296
Portugal,Lebanon,25566,16947,19957
Portugal,Ukraine,8289,9897,16079
Portugal,Thailand,22146,18200,17844
Portugal,New Zealand,16081,17714,18475
Portugal,"Iran, Islamic Republic of",14121,10776,23585
Portugal,India,10714,17706,12728
Portugal,Estonia,9922,8723,10962
Portugal,Latvia,4843,7818,8489
Portugal,Lithuania,14504,13353,17325
Portugal,Malta,8963,9849,16053
Portugal,"Macao, China",12845,12743,11533
Portugal,Jordan,7615,8324,8816
Portugal,Senegal,9680,6611,12660
Portugal,Iceland,12625,11077,13348
Portugal,Pakistan,,,7558
Portugal,"Venezuela, Bolivarian Republic of",22222,10807,6639
Portugal,Peru,4662,4286,4906
Portugal,Egypt,12647,10093,10649
Portugal,Colombia,6148,7706,6055
Portugal,Philippines,7660,7179,6869
Portugal,Côte d'Ivoire,4553,6455,7567
Portugal,"Moldova, Republic of",3425,3410,6026
Portugal,Andorra,3678,3648,4569
Portugal,Cuba,9306,5549,4331
Portugal,Serbia and Montenegro,3852,4631,
Portugal,Mauritius,3265,2659,5041
Portugal,Botswana,16300,19316,129
Portugal,Burkina Faso,961,1117,1523
Portugal,Ecuador,1298,3119,4345
Portugal,Viet Nam,7033,3513,3179
Portugal,Faroe Islands,2659,2870,3125
Portugal,Bahrain,2932,14936,5194
Portugal,Zimbabwe,4861,3692,975
Portugal,Qatar,2581,3165,3518
Portugal,Belarus,1542,1689,2390
Portugal,Cameroon,2167,4312,6828
Portugal,New Caledonia,3206,1767,2485
Portugal,Costa Rica,6395,2923,7799
Portugal,Indonesia,1550,2458,2032
Portugal,Gabon,2801,3825,1787
Portugal,Uruguay,3469,2093,2211
Portugal,Kazakhstan,810,284,743
Portugal,Jamaica,555,1319,1377
Portugal,Georgia,1279,1391,1387
Portugal,El Salvador,3189,2545,1464
Portugal,Namibia,515,1771,2958
Portugal,Ghana,5167,,13813
Portugal,French Polynesia,1229,1272,1885
Portugal,Azerbaijan,2504,1928,266
Portugal,Guatemala,1059,2246,1858
Portugal,Timor-Leste,,,
Portugal,Bosnia and Herzegovina,,,1222
Portugal,Albania,123,1626,346
Portugal,"Macedonia, North",1244,247,460
Portugal,Sudan (before 2012),370,1421,267
Portugal,Sri Lanka,1993,955,1297
Portugal,Dominican Republic,1400,3601,3113
Portugal,Madagascar,1854,610,432
Portugal,Barbados,1560,444,742
Portugal,Guinea,481,623,
Portugal,Armenia,461,798,866
Portugal,Bangladesh,2067,1578,1212
Portugal,Panama,834,867,867
Portugal,Ethiopia,1097,531,7948
Portugal,Mauritania,11,37,1037
Portugal,Honduras,404,243,542
Portugal,Oman,467,561,418
Portugal,Benin,899,803,1137
Portugal,Niger,211,1503,575
Portugal,Yemen,,,
Portugal,Mayotte,119,216,344
Portugal,"Tanzania, United Republic of",668,345,242
Portugal,"Bolivia, Plurinational State of",546,495,280
Portugal,Nicaragua,792,491,306
Portugal,Trinidad and Tobago,732,1745,935
Portugal,Mali,1020,259,434
Portugal,Paraguay,790,375,312
Portugal,Kyrgyzstan,8,168,107
Portugal,"Micronesia, Federated States of",,0,0
Portugal,Togo,328,203,119
Portugal,Gambia,6,39,128
Portugal,Cambodia,1234,2,0
Portugal,Suriname,4,,
Portugal,Malawi,1408,472,701
Portugal,Bahamas,49,106,134
Portugal,Uganda,210,85,188
Portugal,Seychelles,42,258,117
Portugal,Rwanda,89,145,113
Portugal,Guyana,0,33,60
Portugal,Brunei Darussalam,64,9,9
Portugal,Grenada,39,34,46
Portugal,Saint Lucia,36,44,36
Portugal,Saint Kitts and Nevis,35,10,11
Portugal,Saint Vincent and the Grenadines,52,18,35
Portugal,Fiji,,35,26
Portugal,Dominica,20,27,8
Portugal,Maldives,120,78,12
Portugal,Mongolia,5,,11
Portugal,Zambia,46,157,35
Portugal,Belize,2,0,0
Portugal,Burundi,71,31,927
Portugal,Greenland,90,0,1733
Portugal,Kenya,3749,1280,19120
Portugal,Eswatini,314,5203,10520
Portugal,Nepal,,,41
Portugal,Eritrea,,,82
Portugal,Sierra Leone,,18,
Portugal,Central African Republic,132,145,77
Portugal,Nigeria,9180,5365,21743
Portugal,Anguilla,3,24,43
