reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
North Macedonia,United Kingdom,36201,36664,32362,36353,49685,47346,358116,444814,529304,659931,888977,810122,895300,1024665,1123275,1535590,1382931,2049644,2009274,1535061
North Macedonia,Greece,382576,406115,469461,534456,671468,566962,519200,786989,1063626,988100,939803,650813,626829,724934,942575,889364,616284,1032103,1847334,1492184
North Macedonia,Germany,322405,352623,430726,548923,701639,576730,611008,741974,663843,731790,907530,926324,1036013,1180007,1425699,1410436,1184806,1473824,1387819,1466874
North Macedonia,Serbia,,,300267,437076,492988,429149,476817,524651,477243,576166,603264,523746,587161,630706,725954,739616,721023,963271,987230,1026117
North Macedonia,Bulgaria,206120,233128,331750,319537,506783,339258,437864,624138,504173,466488,476816,429841,435019,460733,499428,474641,496329,680040,816284,903793
North Macedonia,Türkiye,149330,162476,172756,271744,296172,283464,262621,298861,274497,302840,355262,324613,378097,360253,396838,408908,415936,570555,698242,647545
North Macedonia,Hungary,72509,77799,95501,151143,194452,146147,137050,146011,153696,151384,181557,173743,231110,320224,401078,420589,431022,490840,460224,600695
North Macedonia,Slovenia,172793,166742,156713,197084,267027,224317,189323,208264,199492,223574,222751,180371,194744,207992,227877,230421,220273,271167,256746,461107
North Macedonia,Italy,169925,192088,205524,257904,329757,284494,267633,315249,285901,283281,315469,278659,282230,291521,330603,318938,283439,352667,351727,362412
North Macedonia,China,26409,21498,28242,75586,70721,56010,52783,91811,88750,63476,76664,86492,89946,77716,107788,134827,156795,224276,234927,282261
North Macedonia,Netherlands,70741,79786,88607,115374,145317,113877,119115,131771,100423,105605,110514,81101,101871,120197,130956,126387,123361,153993,187358,262712
North Macedonia,Poland,66688,84977,98217,127218,229663,48686,38962,52090,74416,72640,70513,68526,79322,139351,130675,125357,121272,157900,158100,215058
North Macedonia,Croatia,74008,81451,83257,116906,143082,121546,112215,133749,124865,126905,138969,124888,135233,135347,151929,137726,157033,172555,171679,213469
North Macedonia,Romania,115311,60106,98605,79166,129403,115783,132360,97844,116773,108312,167396,183681,210959,216917,298290,239084,212645,285983,231725,207973
North Macedonia,Austria,72689,81157,84455,111367,150306,124530,117621,143866,135256,156074,153884,132306,120386,116525,129432,134755,120744,151345,166509,194544
North Macedonia,Belgium,19757,25121,40075,35356,47823,33241,31404,46989,79939,60275,104553,104346,120258,146589,159076,156299,97050,102139,149233,164537
North Macedonia,Czech Republic,16357,25141,37303,42350,60607,47171,50669,69439,83252,95450,95280,96089,118548,128872,140422,161449,112577,148162,114961,150128
North Macedonia,France,57314,54947,51318,60600,82064,62331,50320,67920,50288,58544,66382,78605,78300,81311,94036,110169,98833,104468,99310,133839
North Macedonia,Switzerland,37565,36857,33806,39429,61082,49316,45103,57385,58564,55442,48604,42960,41526,49037,56174,60037,80732,92200,83998,107482
North Macedonia,Slovakia,10844,13557,16123,22696,38440,44094,47512,67859,49061,47554,56400,56258,58425,67755,78106,88648,84192,104419,114078,105908
North Macedonia,Bosnia and Herzegovina,13502,22405,27228,34052,49289,43891,47091,91164,81546,62827,63701,64678,74630,83203,73044,77070,73954,80285,97510,97490
North Macedonia,Spain,29189,24041,40399,34316,39987,40378,41770,45574,54013,51178,54811,61231,58562,64563,64085,61862,57508,83298,97533,92432
North Macedonia,United States of America,21234,31556,22426,33561,36111,34841,33333,29457,21118,54778,33850,30679,45860,41226,41419,38658,43735,45481,54840,57214
North Macedonia,Ukraine,50241,35925,69501,97138,184132,42279,95953,81812,13033,8095,40539,12933,25912,30695,15819,46334,80746,120132,72094,45646
