reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Portugal,Spain,8356275,9339522,10718528,12722770,13746126,10207644,11210075,12865907,11511435,13232287,13529848,12065316,12064370,12490954,13794714,12789172,12276196,16084645,17147655,19789338
Portugal,France,4523585,4561731,4957008,5647642,6030559,5012945,5579444,6715702,6239902,6750281,6808308,6106380,6263954,6817020,7965779,7839989,7143493,8402697,8462433,8776115
Portugal,Germany,5760427,5017596,5150708,5668187,5981082,4825032,5327870,6548531,6265843,6781728,6915295,6127349,6313687,7057139,7998023,8282476,7369273,8383555,8820625,8590589
Portugal,United States of America,2332878,2415188,3144624,3174914,2536179,1629321,2225065,2671206,2706727,2936552,3323709,3397661,3333859,3654466,4030072,4040111,3940000,5167028,6466353,6753225
Portugal,United Kingdom,3545358,3364798,5390108,3036507,3192779,2224150,2685316,2890235,2612969,3029936,3701233,3593589,3608150,3899821,4169194,4063275,3127766,3624917,4769680,4605606
Portugal,Italy,1657823,1717244,1989437,2086090,2066343,1573328,1836667,2169223,2065541,2015986,2009202,1672723,1781474,2003315,2391542,2442478,2445624,3090927,3547478,3822055
Portugal,China,280897,323834,353809,384642,387490,480930,754426,1162064,1514582,1399461,1663291,1468894,1578828,2128048,2250094,2322315,2772488,3453790,3036088,2914237
Portugal,Netherlands,1411233,1494059,1584818,1687253,1920986,1517174,1908857,2227776,2189839,2421286,2327550,2075872,1960748,2277244,2500573,2466512,2224723,2834596,3209539,2823964
Portugal,Canada,230685,260907,312631,327677,412719,283007,302379,361358,310381,359765,440079,485040,418029,445388,490782,497071,445300,597837,1736840,2550263
Portugal,Belgium,1779828,1785226,1332601,1470375,1604776,1243351,1443912,2086353,2062479,1899713,1672045,1212388,1326686,1377042,1483733,1453711,1322323,1887557,1822543,1962672
Portugal,Türkiye,236730,398003,381858,406570,479850,417988,503658,606557,644369,714201,815779,640306,658281,684344,654352,903201,960101,1121056,1342203,1547301
Portugal,Switzerland,395617,378730,417213,425719,494330,429753,484027,573453,829420,1074613,896870,869108,865937,956681,1116139,1160052,1133731,1215654,1254854,1453917
Portugal,Sweden,383197,385542,445964,656731,666079,472034,509865,642430,631459,600032,508057,423534,539792,518238,687372,643730,640327,796652,961354,1097715
Portugal,Brazil,199513,241996,324755,353453,621663,450899,613461,889527,1055490,1145848,1150883,809928,639774,826787,858404,758160,805809,857374,989988,1062816
Portugal,Poland,284722,280806,372218,398980,523514,407397,442571,543603,510730,589980,654463,581910,583177,722468,1042711,984224,907045,1144389,1154375,1045750
Portugal,Czech Republic,160457,174286,226478,322557,336875,319779,401454,455104,426398,457742,494884,421557,414213,470208,508556,521110,495982,652941,686872,617736
Portugal,"Korea, Republic of",65091,48300,104163,201749,78253,62692,79698,100247,156316,203654,181014,203135,232970,270361,322455,286521,396009,449007,480933,607422
Portugal,Romania,96470,127177,163057,139347,220390,185669,251060,318232,304520,339886,368522,310841,422889,429495,480722,502540,520790,494140,544861,596354
Portugal,Japan,198404,195188,188065,169562,220914,223789,270415,504122,490105,367128,331423,328985,284844,311235,330806,367729,424104,453341,425383,596285
Portugal,Slovakia,59155,61207,103590,108886,120065,87276,117782,147461,132272,157084,144542,214137,253445,287116,365320,385057,335258,373852,473127,515629
Portugal,Ireland,257256,250579,294112,211033,203868,139753,131545,173293,169416,190204,220861,227574,269687,278696,230687,319579,405726,368647,847105,468352
Portugal,Denmark,321303,342621,346326,383075,441344,358874,366739,404158,406965,424690,422773,337207,342150,375162,398910,382370,352705,429640,507284,467572
Portugal,Cabo Verde,163231,177238,236127,294669,385893,283655,332467,369663,300800,292246,299516,262615,300167,340712,351593,353807,367187,375859,376293,409748
Portugal,Australia,141593,130159,108674,154600,145764,102521,129722,152825,161112,133945,137049,142954,155367,186213,221981,192511,208610,295501,358760,388163
Portugal,Finland,265857,271469,360986,318684,418240,268619,402430,356816,361278,350051,391305,296418,270166,332328,403791,402339,362972,560963,542145,383316
Portugal,Austria,552342,483970,500542,531687,615506,463854,529439,694600,608143,611455,659659,554284,580852,625746,844613,886494,669180,665783,653011,373012
Portugal,Norway,187467,192420,202642,216774,244948,201862,257072,284275,271945,305345,324064,300397,312123,298741,320702,346428,324621,432885,474122,370146
Portugal,South Africa,123836,100447,110655,142835,126953,102210,121181,139499,157787,218944,198323,202314,207555,238933,251043,274886,223071,315685,379250,352578
Portugal,Hungary,102010,125926,166417,192902,188418,141302,148142,187258,218598,234717,291251,205782,223075,225794,252932,202205,204283,319447,286337,344035
Portugal,Singapore,234926,290164,204680,360993,324899,56310,80203,126041,100642,104908,119598,125007,289319,411459,406264,344987,277693,272103,357756,307980
Portugal,"Taipei, Chinese",78772,60389,50183,42588,40542,43853,51387,61621,68710,73084,102836,112535,86195,90258,89975,98071,115422,203770,205249,208981
