reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Niger,France,72502,76763,85083
Niger,Italy,9273,11403,14086
Niger,Germany,36132,50015,46153
Niger,Côte d'Ivoire,41144,52088,49910
Niger,United States of America,63446,40904,33619
Niger,India,40444,41126,50172
Niger,China,6483,14743,19336
Niger,Belgium,23364,20596,17381
Niger,Netherlands,11343,14163,14536
Niger,Benin,4448,5153,7745
Niger,Burkina Faso,9741,3580,11633
Niger,Togo,9758,11583,19217
Niger,Indonesia,7037,6276,7927
Niger,Switzerland,2740,13191,10400
Niger,United Kingdom,8335,9278,10049
Niger,Mali,1686,977,8697
Niger,Greece,6852,9856,11241
Niger,Malaysia,591,576,4057
Niger,Tunisia,5567,10378,12627
Niger,Pakistan,,,6619
Niger,Viet Nam,434,785,1300
Niger,Argentina,80,1602,2262
Niger,South Africa,3077,5449,8270
Niger,Morocco,818,1415,4609
Niger,Spain,2642,4700,4160
Niger,"Korea, Republic of",1122,3150,4769
Niger,Senegal,558,699,3150
Niger,Türkiye,897,769,2167
Niger,Japan,1920,3085,3140
Niger,Brazil,26,38,1127
Niger,Bulgaria,2180,3106,1941
Niger,Sweden,191,222,620
Niger,Denmark,702,728,837
Niger,Kenya,84,3,209
Niger,Australia,1716,397,829
Niger,Canada,1550,1434,6748
Niger,Bangladesh,8,60,37
Niger,Malawi,47,13,219
Niger,Thailand,483,562,1197
Niger,"Hong Kong, China",2233,2047,1890
Niger,Israel,1084,1656,139
Niger,Portugal,1701,612,366
Niger,Algeria,23,72,238
Niger,Namibia,414,475,35
Niger,Austria,369,294,201
Niger,Ukraine,54,288,33
Niger,Norway,40,236,301
Niger,Poland,433,256,279
Niger,Finland,2165,266,255
Niger,"Iran, Islamic Republic of",142,173,144
Niger,Luxembourg,211,14,152
Niger,Chile,0,0,15
Niger,Ghana,5457,,62
Niger,"Taipei, Chinese",345,774,564
Niger,Papua New Guinea,0,219,0
Niger,Cameroon,11136,0,9
Niger,Ireland,465,370,840
Niger,"Tanzania, United Republic of",15,299,410
Niger,Malta,2,40,0
Niger,Romania,906,675,351
Niger,Slovakia,205,49,236
Niger,Ethiopia,16,0,1
Niger,Lebanon,126,33,223
Niger,Jordan,116,68,0
Niger,Belarus,0,0,0
Niger,Egypt,122,33,61
Niger,Cyprus,185,184,0
Niger,Zambia,126,124,0
Niger,Philippines,10,164,1293
Niger,Russian Federation,0,1518,12
Niger,Guatemala,0,17,68
Niger,Mexico,2,2,89
Niger,Slovenia,400,29,119
Niger,Dominican Republic,0,27,0
Niger,Saudi Arabia,0,0,0
Niger,Hungary,205,41,35
Niger,Czech Republic,4,159,466
Niger,Estonia,98,0,0
Niger,Uruguay,0,0,0
Niger,Gabon,9,23,31
Niger,Guinea,54,7,
Niger,Timor-Leste,,,
Niger,Kuwait,0,16,7
Niger,Botswana,0,0,0
Niger,Lithuania,592,270,0
Niger,Zimbabwe,0,97,21
Niger,New Zealand,0,0,42
Niger,Rwanda,0,0,0
Niger,Mongolia,0,,0
Niger,Faroe Islands,0,326,0
Niger,Azerbaijan,0,282,0
Niger,Barbados,22,0,0
Niger,Cambodia,0,8,0
Niger,Sri Lanka,2,0,0
Niger,Colombia,34,0,0
Niger,Comoros,0,0,43
Niger,Croatia,0,1465,632
Niger,Gambia,0,0,0
Niger,Guyana,1,31,0
Niger,Kazakhstan,102,36,0
Niger,Madagascar,0,56,119
Niger,Mauritius,0,24,25
Niger,Oman,67,219,0
Niger,Panama,0,0,2
Niger,Singapore,133,849,0
Niger,Syrian Arab Republic,0,0,79
Niger,Trinidad and Tobago,0,0,0
Niger,Uganda,0,5,0
Niger,"Macedonia, North",40,0,0
Niger,Nepal,,,183
Niger,Lesotho,0,0,91
Niger,Nigeria,2076,76,761
