reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Yemen,Thailand,673820,648761,987812
Yemen,China,451364,425865,1545851
Yemen,Singapore,367128,154759,174939
Yemen,"Korea, Republic of",434203,429062,238368
Yemen,Saudi Arabia,70508,83649,106445
Yemen,New Zealand,9,3,0
Yemen,South Africa,455,40154,27015
Yemen,Japan,57892,75497,119941
Yemen,United States of America,202372,258243,72067
Yemen,India,47762,39714,29940
Yemen,Malaysia,295254,272780,212149
Yemen,France,34691,12240,21013
Yemen,Italy,14081,11866,12753
Yemen,Morocco,849,433,150
Yemen,"Hong Kong, China",8803,5531,5546
Yemen,Australia,35,4,13
Yemen,Syrian Arab Republic,3340,6115,0
Yemen,Spain,8331,5496,17983
Yemen,Sudan (before 2012),1526,1583,1804
Yemen,Pakistan,,,3861
Yemen,Germany,1076,3949,5548
Yemen,Egypt,8625,12083,11615
Yemen,Ethiopia,132718,10444,5785
Yemen,Oman,3687,7289,54369
Yemen,Belgium,1883,2841,4423
Yemen,Lebanon,1077,2367,4255
Yemen,United Kingdom,9568,4023,8833
Yemen,Netherlands,3251,817,705
Yemen,Jordan,1869,1893,2162
Yemen,Sweden,761,114,406
Yemen,Tunisia,456,1115,943
Yemen,"Taipei, Chinese",73315,75130,822
Yemen,Dominican Republic,574,455,656
Yemen,Türkiye,21,341,130
Yemen,Bangladesh,6129,5360,324
Yemen,Angola,,,
Yemen,Mauritius,0,1208,3560
Yemen,Mexico,293,491,653
Yemen,Viet Nam,0,58,102
Yemen,Kuwait,675,248,457
Yemen,Portugal,610,1018,1312
Yemen,Russian Federation,4,3,17740
Yemen,Sri Lanka,114,256,358
Yemen,Qatar,920,1484,947
Yemen,Poland,52,53,61
Yemen,Algeria,208,406,162
Yemen,"Iran, Islamic Republic of",1130,272,1318
Yemen,Greece,668,1585,83
Yemen,Bahrain,253,111,259
Yemen,Indonesia,1002,55128,29229
Yemen,Switzerland,42,338,260
Yemen,Ghana,66,,56
Yemen,Croatia,0,96,70
Yemen,Guinea,156,14,
Yemen,Canada,80,77,146
Yemen,Togo,33,54,75
Yemen,Comoros,6,16,28
Yemen,Ireland,39,58,61
Yemen,Namibia,0,0,0
Yemen,Denmark,37,63,6
Yemen,Austria,17,21,19
Yemen,Madagascar,670,1063,25
Yemen,Mauritania,2,21,0
Yemen,"Tanzania, United Republic of",983,945,2133
Yemen,Gambia,12,4,0
Yemen,Cyprus,1,0,351
Yemen,"Moldova, Republic of",0,0,0
Yemen,Romania,548,43,7
Yemen,Slovenia,188,0,14
Yemen,Finland,1,6,19
Yemen,Costa Rica,1,0,0
Yemen,Côte d'Ivoire,1,0,0
Yemen,Honduras,6,10,2
Yemen,Fiji,,3,0
Yemen,Czech Republic,281,180,9
Yemen,Ukraine,0,0,0
Yemen,Norway,10,17,33
Yemen,Mayotte,0,0,0
Yemen,New Caledonia,1,0,0
Yemen,Cambodia,0,0,0
Yemen,Brazil,37004,1,0
Yemen,Mali,0,0,10
Yemen,Philippines,21770,69467,72283
Yemen,Rwanda,0,0,0
Yemen,Slovakia,0,47,58
Yemen,Uganda,5,0,43
Yemen,Samoa,0,0,0
Yemen,Serbia and Montenegro,0,1,
Yemen,Albania,0,0,0
Yemen,Andorra,0,0,0
Yemen,Senegal,0,181,6
Yemen,Zambia,4,0,15
Yemen,Bosnia and Herzegovina,,,0
Yemen,Azerbaijan,0,37,37
Yemen,Botswana,0,2,0
Yemen,Brunei Darussalam,0,0,0
Yemen,Bulgaria,96,46,0
Yemen,Belarus,0,0,0
Yemen,Cameroon,3,0,0
Yemen,Cabo Verde,0,1,0
Yemen,Benin,5,48,0
Yemen,Ecuador,8,86,9452
Yemen,Estonia,0,0,1
Yemen,Hungary,152,1,0
Yemen,Kenya,16937,20376,3014
Yemen,Lithuania,0,2,0
Yemen,Luxembourg,23,0,14
Yemen,"Macao, China",0,0,8
Yemen,Malta,0,0,0
Yemen,Mozambique,0,16,18
Yemen,Peru,0,80,0
Yemen,Seychelles,3,0,1
Yemen,Zimbabwe,0,0,0
Yemen,Trinidad and Tobago,41,0,28
Yemen,"Macedonia, North",0,0,1
Yemen,Uruguay,0,0,0
Yemen,Nepal,,,93
Yemen,Eritrea,,,3928
Yemen,Nigeria,5424,2190,3009
