reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Vietnam,United States of America,1052859,2584730,4909552
Vietnam,Japan,2608325,2528677,3094972
Vietnam,China,1010786,1115892,1456708
Vietnam,Australia,1174899,1308111,1603544
Vietnam,Germany,1086720,1103608,1312418
Vietnam,United Kingdom,812258,914881,1170661
Vietnam,Singapore,852523,937344,1024794
Vietnam,France,735202,833789,953223
Vietnam,Belgium,456630,468493,561454
Vietnam,"Korea, Republic of",385779,470309,510700
Vietnam,"Taipei, Chinese",419017,450210,453938
Vietnam,Malaysia,317945,328165,365536
Vietnam,Spain,278549,322175,396899
Vietnam,Italy,335107,373207,449275
Vietnam,Netherlands,330686,307943,359502
Vietnam,Philippines,315776,295330,319323
Vietnam,"Hong Kong, China",262425,258555,345302
Vietnam,Thailand,326889,240221,336790
Vietnam,Indonesia,171296,258948,415580
Vietnam,Canada,153129,181164,240748
Vietnam,Mexico,60960,108500,118223
Vietnam,Cambodia,106916,98528,129585
Vietnam,Poland,97687,119137,128745
Vietnam,Cuba,59148,69049,80587
Vietnam,Austria,84725,83972,105230
Vietnam,Switzerland,92807,95270,113993
Vietnam,Sweden,70203,80753,110358
Vietnam,Denmark,64215,77083,111157
Vietnam,Russian Federation,80018,81416,77090
Vietnam,Norway,44383,50402,69805
Vietnam,Türkiye,21086,38128,54671
Vietnam,Czech Republic,50141,57237,55003
Vietnam,India,17383,28053,33557
Vietnam,New Zealand,31493,34066,41037
Vietnam,Ireland,39304,46586,47250
Vietnam,Greece,30987,45303,58655
Vietnam,Côte d'Ivoire,18340,3683,23611
Vietnam,Finland,30631,34922,46525
Vietnam,Senegal,24415,23707,22001
Vietnam,South Africa,20528,21141,30059
Vietnam,Brazil,19223,16544,24569
Vietnam,Israel,18306,19531,23432
Vietnam,Ukraine,20070,22567,25305
Vietnam,Algeria,8408,6483,13491
Vietnam,Chile,13292,12389,11771
Vietnam,Ghana,3954,,15909
Vietnam,Saudi Arabia,12938,13915,16660
Vietnam,Slovakia,15383,16704,20256
Vietnam,Romania,16080,14194,17155
Vietnam,"Tanzania, United Republic of",4986,1014,17743
Vietnam,Hungary,33036,37137,46819
Vietnam,Croatia,6178,9847,14470
Vietnam,Papua New Guinea,135,231,238
Vietnam,Pakistan,,,11062
Vietnam,Portugal,10932,7916,12942
Vietnam,Kuwait,7569,8103,9960
Vietnam,Slovenia,5782,8279,10930
Vietnam,Bulgaria,21020,15013,12298
Vietnam,Angola,,,
Vietnam,Morocco,3036,3558,5668
Vietnam,Serbia and Montenegro,2195,3350,
Vietnam,Argentina,9609,2546,6085
Vietnam,Lebanon,6595,7443,8245
Vietnam,Bangladesh,5820,6554,6283
Vietnam,Uganda,7329,5202,6476
Vietnam,Cameroon,1149,265,4803
Vietnam,Peru,3354,3182,4689
Vietnam,Mozambique,136,23,1031
Vietnam,Niger,2339,1176,1182
