reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Ukraine,Russian Federation,3846461,3230019,4437624
Ukraine,Türkiye,757626,991097,1331505
Ukraine,Syrian Arab Republic,1472450,1054815,1219550
Ukraine,Italy,1020026,1282249,1404947
Ukraine,Germany,750436,703541,840582
Ukraine,China,610437,706315,1246065
Ukraine,Poland,440327,481609,734222
Ukraine,Romania,320180,344104,549195
Ukraine,United States of America,673583,398887,288819
Ukraine,Kazakhstan,154595,217072,323675
Ukraine,Hungary,295225,458389,589561
Ukraine,Bulgaria,235730,248297,429060
Ukraine,"Korea, Republic of",194874,230107,242677
Ukraine,Czech Republic,256859,299213,348218
Ukraine,Belarus,277429,290659,362066
Ukraine,Spain,417235,613668,320380
Ukraine,Algeria,110711,191529,250570
Ukraine,"Moldova, Republic of",152571,203651,309251
Ukraine,Singapore,127524,164606,346047
Ukraine,Indonesia,116487,121970,164598
Ukraine,Austria,238292,238088,307313
Ukraine,Slovakia,194154,188481,234756
Ukraine,India,193309,159414,230981
Ukraine,"Taipei, Chinese",177488,300499,208495
Ukraine,Saudi Arabia,83761,170255,331375
Ukraine,Thailand,195088,340973,229062
Ukraine,"Iran, Islamic Republic of",103835,110888,321739
Ukraine,Egypt,211315,241663,218147
Ukraine,Belgium,115081,147568,154748
Ukraine,Netherlands,175981,166938,209015
Ukraine,Serbia and Montenegro,60120,95361,
Ukraine,France,164139,163849,206886
Ukraine,Jordan,81833,76699,86233
Ukraine,Mexico,118319,83374,79751
Ukraine,Viet Nam,94803,238964,224107
Ukraine,Morocco,147015,153223,105175
Ukraine,Brazil,64436,55819,178879
Ukraine,Latvia,49525,55207,96172
Ukraine,Greece,152213,307755,254287
Ukraine,United Kingdom,117587,197035,150299
Ukraine,Lithuania,103564,126674,141421
Ukraine,Tunisia,64032,149384,115484
Ukraine,Israel,85821,110197,138863
Ukraine,Azerbaijan,39330,79978,118828
Ukraine,Lebanon,125773,102195,166634
Ukraine,Denmark,54981,40309,58787
Ukraine,Japan,140529,147053,111135
Ukraine,Georgia,50506,58813,79888
Ukraine,Estonia,64680,76679,338668
Ukraine,Philippines,103413,127886,140624
Ukraine,Canada,40970,54242,55757
Ukraine,Cyprus,53358,59034,67032
Ukraine,Chile,24296,53306,40850
Ukraine,"Macedonia, North",86205,72745,88028
Ukraine,Croatia,27149,18678,34096
Ukraine,Senegal,0,8067,16215
Ukraine,Albania,14576,18173,46658
Ukraine,Norway,29850,27928,30806
Ukraine,Colombia,21222,14869,26343
Ukraine,Portugal,37244,51720,26290
Ukraine,Armenia,21994,45511,34263
