reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
United Arab Emirates,China,2377322,3450904,5036997
United Arab Emirates,India,2569490,3107769,4231878
United Arab Emirates,United Kingdom,2442159,2723733,3475656
United Arab Emirates,Japan,2565260,2948753,3634781
United Arab Emirates,Germany,2546395,2879700,3654166
United Arab Emirates,United States of America,2637890,3593160,3508017
United Arab Emirates,France,2324024,2262782,3314041
United Arab Emirates,Italy,1680958,1702918,2138090
United Arab Emirates,"Korea, Republic of",2169086,2268781,2207565
United Arab Emirates,Switzerland,1815350,1628012,1525211
United Arab Emirates,"Hong Kong, China",1141010,1395957,1749516
United Arab Emirates,Saudi Arabia,857954,885229,1575836
United Arab Emirates,Singapore,1147654,1214410,1451420
United Arab Emirates,Netherlands,776931,870067,1216205
United Arab Emirates,Malaysia,833470,858483,1115548
United Arab Emirates,Finland,363692,542006,1252173
United Arab Emirates,Belgium,783339,928805,904389
United Arab Emirates,Türkiye,380145,457328,702908
United Arab Emirates,"Taipei, Chinese",756061,726170,768878
United Arab Emirates,"Iran, Islamic Republic of",597221,805523,910178
United Arab Emirates,Oman,816775,1026726,598839
United Arab Emirates,Thailand,636613,716371,759771
United Arab Emirates,Australia,655810,695309,728910
United Arab Emirates,Indonesia,756978,719552,759792
United Arab Emirates,Brazil,438893,652502,550925
United Arab Emirates,Qatar,193000,436062,369311
United Arab Emirates,Spain,334704,489446,682393
United Arab Emirates,Hungary,32762,131814,462217
United Arab Emirates,Russian Federation,248008,385904,269595
United Arab Emirates,Angola,,,
United Arab Emirates,Ukraine,117309,147356,137119
United Arab Emirates,Sweden,216609,315729,259972
United Arab Emirates,Czech Republic,145643,245878,254227
United Arab Emirates,South Africa,145775,152313,300187
United Arab Emirates,Canada,134901,173809,245103
United Arab Emirates,Austria,283800,172258,213081
United Arab Emirates,Denmark,145669,171707,196457
United Arab Emirates,Syrian Arab Republic,254663,376530,176373
United Arab Emirates,Argentina,100147,112172,182277
United Arab Emirates,Kuwait,129632,137905,166870
United Arab Emirates,Kyrgyzstan,549,68817,144344
United Arab Emirates,Ireland,177211,168019,130124
United Arab Emirates,Romania,53903,65087,75998
United Arab Emirates,Norway,64864,77187,123039
United Arab Emirates,Lebanon,72893,94697,104352
United Arab Emirates,Egypt,59048,79724,116015
United Arab Emirates,Jordan,91693,95881,117266
United Arab Emirates,Greece,85789,74901,103233
United Arab Emirates,Sri Lanka,145365,119406,106731
United Arab Emirates,Philippines,96770,96669,102517
United Arab Emirates,Bahrain,85228,97745,111220
United Arab Emirates,Poland,39575,47553,75577
United Arab Emirates,Viet Nam,33133,41209,65993
United Arab Emirates,New Zealand,70008,63575,55762
United Arab Emirates,Sudan (before 2012),23273,60515,85950
United Arab Emirates,Suriname,39,,
United Arab Emirates,Croatia,5620,4028,16476
United Arab Emirates,Chile,33551,135814,51033
United Arab Emirates,Cyprus,76091,29767,20884
United Arab Emirates,Pakistan,,,1121667
United Arab Emirates,Portugal,19026,23864,29464
United Arab Emirates,Mexico,70472,52620,37137
United Arab Emirates,Slovenia,15925,22078,22491
United Arab Emirates,Yemen,,,
United Arab Emirates,Slovakia,10623,12397,21315
United Arab Emirates,Maldives,21,123,1
United Arab Emirates,Uganda,6119,6914,12527
United Arab Emirates,Kazakhstan,330340,472277,215057
United Arab Emirates,Kenya,39490,16287,29897
United Arab Emirates,Luxembourg,11266,18050,33178
United Arab Emirates,Mauritius,2878,1388,1487
United Arab Emirates,Bangladesh,57500,13156,12980
United Arab Emirates,Belarus,22563,34828,37299
United Arab Emirates,"Tanzania, United Republic of",9557,14555,15506
United Arab Emirates,Bosnia and Herzegovina,,,240
United Arab Emirates,Morocco,5677,7019,9323
United Arab Emirates,Zimbabwe,10,4607,6513
United Arab Emirates,Ethiopia,6023,8585,10758
United Arab Emirates,Malta,9829,11392,12461
United Arab Emirates,Bulgaria,7596,9373,14301
United Arab Emirates,Ghana,2142,,1811
United Arab Emirates,Armenia,7241,14067,16580
United Arab Emirates,Côte d'Ivoire,2711,1819,2885
United Arab Emirates,Azerbaijan,10214,7162,6027
United Arab Emirates,Guatemala,9498,10340,9628
United Arab Emirates,Mali,0,0,1004
United Arab Emirates,Burundi,2,4,2
United Arab Emirates,Tunisia,11696,5227,5020
United Arab Emirates,Colombia,1915,2017,1282
United Arab Emirates,Serbia and Montenegro,425,1107,
United Arab Emirates,"Venezuela, Bolivarian Republic of",1119,3701,1592
United Arab Emirates,Benin,37,13,5704
United Arab Emirates,Georgia,1254,2065,1011
United Arab Emirates,Paraguay,0,82,380
United Arab Emirates,"Bolivia, Plurinational State of",176,252,1904
United Arab Emirates,Estonia,735,757,4052
United Arab Emirates,Israel,589,965,879
United Arab Emirates,Brunei Darussalam,1342,1062,949
United Arab Emirates,Lithuania,1477,611,1688
United Arab Emirates,"Moldova, Republic of",3,0,28
United Arab Emirates,Latvia,73,252,462
United Arab Emirates,Cambodia,202,1977,484
United Arab Emirates,"Macedonia, North",949,1525,2344
United Arab Emirates,Uruguay,737,722,868
United Arab Emirates,Senegal,11,33,54
United Arab Emirates,Cameroon,1249,979,1584
United Arab Emirates,Peru,22499,10959,3024
United Arab Emirates,Ecuador,515,1216,792
United Arab Emirates,Zambia,4325,8558,7693
United Arab Emirates,Algeria,112793,1756,690
United Arab Emirates,Madagascar,584,190,1020
United Arab Emirates,Nicaragua,45,105,624
United Arab Emirates,Mozambique,1110,816,244
United Arab Emirates,Costa Rica,436,400,264
United Arab Emirates,Namibia,430,255,203
United Arab Emirates,"Macao, China",264,542,268
United Arab Emirates,Botswana,0,68,117
United Arab Emirates,Trinidad and Tobago,248,1503,958
United Arab Emirates,Gabon,50,2905,80
United Arab Emirates,Dominican Republic,0,44,103
United Arab Emirates,Malawi,177,383,114
United Arab Emirates,Iceland,157,49,626
United Arab Emirates,Rwanda,48,153,32
United Arab Emirates,Togo,187,189,3
United Arab Emirates,Mongolia,1485,,190
United Arab Emirates,Saint Lucia,0,0,0
United Arab Emirates,Niger,0,0,694
United Arab Emirates,Cuba,28,20,24
United Arab Emirates,Guinea,53,0,
United Arab Emirates,Belize,0,43,444
United Arab Emirates,El Salvador,0,95,2
United Arab Emirates,Panama,0,0,0
United Arab Emirates,Honduras,78,0,687
United Arab Emirates,Comoros,211,123,4
United Arab Emirates,Barbados,0,0,54
