reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Tunisia,France,2509336,2646877,2930786
Tunisia,Italy,1870866,1901430,2215700
Tunisia,Germany,1005907,922011,1012449
Tunisia,Spain,439997,499251,617927
Tunisia,Belgium,398014,366398,407416
Tunisia,United Kingdom,203682,202900,246879
Tunisia,Netherlands,173013,196650,222238
Tunisia,United States of America,276026,194810,170509
Tunisia,Türkiye,140593,121142,220015
Tunisia,China,106155,144113,183844
Tunisia,Russian Federation,55502,109099,98601
Tunisia,Algeria,87130,84240,80603
Tunisia,Ukraine,49147,102391,78125
Tunisia,Argentina,83363,92533,101207
Tunisia,Brazil,53516,66644,56291
Tunisia,Sweden,125780,111516,108595
Tunisia,Japan,56554,50851,63138
Tunisia,Switzerland,92196,99108,85810
Tunisia,Finland,44055,44912,60079
Tunisia,"Korea, Republic of",61401,50622,43371
Tunisia,Portugal,37641,30695,50354
Tunisia,Austria,35094,42558,47899
Tunisia,India,42308,52441,70249
Tunisia,Morocco,52774,49193,43029
Tunisia,Saudi Arabia,37770,14450,30300
Tunisia,Greece,40725,46307,37811
Tunisia,Thailand,15252,16179,28086
Tunisia,Malaysia,11983,12947,21573
Tunisia,Syrian Arab Republic,54447,54314,17502
Tunisia,Poland,3101,2809,5147
Tunisia,Romania,26481,18677,16643
Tunisia,Bulgaria,22360,13215,11263
Tunisia,Canada,40590,87646,63587
Tunisia,Czech Republic,8685,10914,20521
Tunisia,Hungary,9146,14460,25949
Tunisia,"Taipei, Chinese",39415,26981,24734
Tunisia,Egypt,21689,17553,18890
Tunisia,Côte d'Ivoire,12213,13852,24143
Tunisia,"Hong Kong, China",13258,13109,11694
Tunisia,Pakistan,,,12674
Tunisia,Slovenia,4365,3699,2842
Tunisia,Denmark,15841,11181,16271
Tunisia,Indonesia,13377,10240,14277
Tunisia,Singapore,8885,6594,7947
Tunisia,Ireland,11777,9299,29516
Tunisia,Jordan,6384,7543,6998
Tunisia,Oman,5454,5257,4850
Tunisia,Cameroon,8532,8687,6179
Tunisia,Sri Lanka,11013,10431,7248
Tunisia,Malta,1939,4464,6731
Tunisia,Qatar,920,2886,712
Tunisia,Luxembourg,10050,6083,4751
Tunisia,Sudan (before 2012),3580,2692,7793
Tunisia,Serbia and Montenegro,267,159,
Tunisia,Uruguay,967,3,330
Tunisia,Bahrain,7522,7314,9545
Tunisia,Slovakia,4155,4782,3077
Tunisia,Senegal,2706,1896,1026
Tunisia,Lebanon,4337,15928,1725
Tunisia,Kuwait,4553,2976,3216
Tunisia,South Africa,4633,3257,3787
Tunisia,Australia,2695,7294,3565
Tunisia,Mali,741,910,1412
Tunisia,Gabon,968,963,568
Tunisia,Norway,4698,1774,2639
Tunisia,Latvia,15,75,219
Tunisia,Cuba,12858,10534,5991
Tunisia,New Zealand,3732,3413,2687
Tunisia,Togo,0,0,295
Tunisia,Colombia,257,6605,3198
Tunisia,Ghana,499,,318
Tunisia,Viet Nam,753,747,1580
Tunisia,Israel,626,624,226
Tunisia,Cyprus,2191,5853,4077
Tunisia,Yemen,,,
Tunisia,Estonia,16,124,61
Tunisia,Bangladesh,1198,358,1715
Tunisia,Ethiopia,214,633,722
Tunisia,"Iran, Islamic Republic of",2224,1192,962
Tunisia,Niger,0,0,17
Tunisia,Chile,183,269,655
Tunisia,Croatia,4158,559,7290
Tunisia,Mexico,4258,711,3898
Tunisia,Belarus,8,272,3541
Tunisia,Mauritania,667,607,50
Tunisia,Philippines,589,493,168
Tunisia,Azerbaijan,1931,0,0
Tunisia,Paraguay,142,0,0
Tunisia,Malawi,146,0,1028
Tunisia,Madagascar,427,177,74
Tunisia,Mauritius,1095,1130,1211
Tunisia,"Macedonia, North",0,0,252
Tunisia,Zimbabwe,0,49,47
Tunisia,Iceland,0,0,0
Tunisia,Lithuania,1699,136,117
Tunisia,Peru,131,53,93
Tunisia,Uganda,53,0,3
Tunisia,Guyana,0,0,0
Tunisia,Papua New Guinea,0,0,62
Tunisia,Kenya,1574,31,75
Tunisia,Bosnia and Herzegovina,,,252
Tunisia,Botswana,0,0,53
Tunisia,"Tanzania, United Republic of",9,40,20
Tunisia,"Venezuela, Bolivarian Republic of",10,129,1
Tunisia,Kazakhstan,0,23639,14792
Tunisia,Benin,1004,0,155
Tunisia,Ecuador,803,39,157
Tunisia,Barbados,25,20,33
Tunisia,Mongolia,0,,0
Tunisia,Guinea,29,0,
Tunisia,Andorra,5,0,53
Tunisia,Burundi,1,0,0
Tunisia,Cambodia,0,3,2
Tunisia,Mayotte,0,0,0
Tunisia,Dominican Republic,445,50,0
Tunisia,Georgia,0,8,0
Tunisia,Guatemala,0,3002,2500
Tunisia,Honduras,0,20,0
Tunisia,"Moldova, Republic of",36,0,0
Tunisia,Panama,25,0,0
Tunisia,Rwanda,0,0,0
Tunisia,Trinidad and Tobago,0,112,12
Tunisia,Burkina Faso,298,3,0
Tunisia,Central African Republic,108,212,0
