reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Liberia,"Korea, Republic of",987018,1426644,1525662
Liberia,Japan,606080,897697,633241
Liberia,Singapore,333103,371419,481908
Liberia,Croatia,138057,179572,100346
Liberia,Germany,216494,261044,385227
Liberia,China,112723,30106,26189
Liberia,Poland,157922,63231,58559
Liberia,France,1040849,439159,21789
Liberia,United States of America,36802,27693,33314
Liberia,Türkiye,8917,2165,19871
Liberia,Côte d'Ivoire,31021,24934,18722
Liberia,Italy,58161,68598,33421
Liberia,Netherlands,12110,8866,12009
Liberia,Norway,260780,62709,116735
Liberia,Brazil,1847,1463,2253
Liberia,Russian Federation,10240,128804,40093
Liberia,India,7000,15051,5811
Liberia,Spain,9554,3474,169828
Liberia,United Kingdom,15164,9500,8114
Liberia,Lebanon,2801,5532,5626
Liberia,Belgium,8750,4350,10902
Liberia,Cameroon,2012,0,2805
Liberia,Bangladesh,13,0,292
Liberia,Switzerland,9816,9993,7697
Liberia,"Hong Kong, China",6142,4854,5852
Liberia,Greece,25161,12596,6132
Liberia,Denmark,4853,25117,72915
Liberia,Lithuania,444,1111,131
Liberia,Malaysia,528,1582,3588
Liberia,Ireland,559,69,1457
Liberia,South Africa,1367,1706,3923
Liberia,Senegal,2163,2535,7959
Liberia,Australia,278,60,291
Liberia,Indonesia,1246,1579,2685
Liberia,Estonia,4558,8011,8823
Liberia,Morocco,2860,2746,3898
Liberia,Argentina,51,434,5514
Liberia,Sweden,797,222,1443
Liberia,Portugal,828,350,478
Liberia,Romania,925,286,238
Liberia,Canada,1388,649,783
Liberia,Austria,565,252,398
Liberia,Israel,4,0,13
Liberia,Thailand,2085,884,1384
Liberia,Bulgaria,179,271,493
Liberia,Ghana,1778,,535
Liberia,Czech Republic,186,361,99
Liberia,Egypt,102,180,1006
Liberia,Pakistan,,,1480
Liberia,Tunisia,32,63,1410
Liberia,Ukraine,3547,3191,1593
Liberia,Chile,1331,1911,1583
Liberia,Saudi Arabia,39,477,393
Liberia,Latvia,322,332,474
Liberia,Viet Nam,983,547,230
Liberia,Syrian Arab Republic,0,0,157
Liberia,Kenya,13,60,405
Liberia,"Taipei, Chinese",8527,6995,920
Liberia,Uruguay,0,241,202
Liberia,Guinea,2327,159,
Liberia,Togo,335,63,174
Liberia,Colombia,728,488,4074
Liberia,Serbia and Montenegro,382,134,
Liberia,Oman,466,172,138
Liberia,Peru,34,0,80
Liberia,Finland,333,32,281
Liberia,New Zealand,0,0,16
Liberia,Slovenia,239,226,285
Liberia,Namibia,53,0,8
Liberia,Suriname,8,,
Liberia,Malta,0,0,31
Liberia,Sri Lanka,452,1290,738
Liberia,Timor-Leste,,,
Liberia,Yemen,,,
Liberia,Bahrain,0,0,1463
Liberia,Jordan,1,5,7
Liberia,Malawi,89,15,33
Liberia,Hungary,478,529,113
Liberia,Angola,,,
Liberia,"Iran, Islamic Republic of",19,115,11
Liberia,Luxembourg,263,235,187
Liberia,Guyana,0,20,31
Liberia,Uganda,207,744,0
Liberia,Georgia,0,4,0
Liberia,Gambia,0,0,22
Liberia,Botswana,0,0,0
Liberia,Philippines,232,57,216
Liberia,Mexico,1896,2132,2307
Liberia,Mali,0,0,0
Liberia,Fiji,,0,0
Liberia,Belarus,30,0,0
Liberia,Benin,0,0,13
Liberia,Madagascar,2,145,133
Liberia,Mauritius,2,6,7
Liberia,Slovakia,349,33,9
Liberia,Algeria,5,11,10
Liberia,Barbados,41,0,0
Liberia,Brunei Darussalam,1,0,0
Liberia,Cambodia,0,0,626
Liberia,Cyprus,48,0,0
Liberia,Gabon,96,0,852
Liberia,Kuwait,0,7,0
Liberia,Mauritania,0,38,130
Liberia,"Moldova, Republic of",12,82,0
Liberia,Qatar,0,1191,33
Liberia,Zimbabwe,0,6,1
Liberia,Trinidad and Tobago,12168,0,329
Liberia,"Tanzania, United Republic of",0,1,208
Liberia,Burkina Faso,0,0,4
Liberia,Samoa,0,0,2
