reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
North Macedonia,Total,1036891,959668,1076762
North Macedonia,Germany,249200,223910,289890
North Macedonia,Italy,103286,108435,155759
North Macedonia,Serbia and Montenegro,130340,135658,
North Macedonia,Greece,77758,53878,106562
North Macedonia,Croatia,62981,66947,74477
North Macedonia,United States of America,111639,77459,64522
North Macedonia,United Kingdom,27189,25817,41098
North Macedonia,Türkiye,9115,14914,27342
North Macedonia,Bulgaria,19544,18114,23970
North Macedonia,Netherlands,47689,46232,50401
North Macedonia,Belgium,17207,31083,42000
North Macedonia,Slovenia,26677,24363,25443
North Macedonia,Bosnia and Herzegovina,,,13541
North Macedonia,Spain,23133,13213,17817
North Macedonia,Russian Federation,16856,16467,18893
North Macedonia,Albania,15295,16563,5478
North Macedonia,France,18205,15113,12250
North Macedonia,Algeria,7414,0,21859
North Macedonia,Portugal,3226,3455,6974
North Macedonia,Austria,10182,8887,9994
North Macedonia,Czech Republic,3255,3125,4755
North Macedonia,Egypt,10366,10010,6045
North Macedonia,Japan,3751,6980,3713
North Macedonia,Switzerland,10145,13293,6954
North Macedonia,Sweden,2642,3159,4991
North Macedonia,Poland,2110,1739,1347
North Macedonia,Slovakia,0,1351,1609
North Macedonia,Hungary,4143,1784,3027
North Macedonia,Canada,5611,2769,2107
North Macedonia,Australia,2084,2240,2414
North Macedonia,Ukraine,1319,535,1541
North Macedonia,Denmark,2572,1543,1968
North Macedonia,Norway,669,1030,1318
North Macedonia,"Korea, Republic of",8,1,122
North Macedonia,Romania,1812,1351,2324
North Macedonia,China,150,642,14727
North Macedonia,Finland,575,641,909
North Macedonia,"Taipei, Chinese",338,90,286
North Macedonia,Mexico,35,31,405
North Macedonia,Belarus,338,316,719
North Macedonia,Barbados,939,0,665
North Macedonia,Kuwait,270,196,693
North Macedonia,Saudi Arabia,330,118,108
North Macedonia,Lithuania,115,221,129
North Macedonia,Israel,251,126,134
North Macedonia,Armenia,125,176,163
North Macedonia,Kazakhstan,264,651,336
North Macedonia,Argentina,473,1303,29
North Macedonia,Chile,0,1,0
North Macedonia,Philippines,47,172,3
North Macedonia,Lebanon,1300,230,886
North Macedonia,Azerbaijan,21,147,76
North Macedonia,Estonia,250,208,189
North Macedonia,Morocco,1,18,176
North Macedonia,Cyprus,140,292,240
North Macedonia,"Iran, Islamic Republic of",1251,244,545
North Macedonia,Bahrain,5,4,33
North Macedonia,Iceland,33,45,60
North Macedonia,Latvia,5,8,5
North Macedonia,"Venezuela, Bolivarian Republic of",0,0,4
North Macedonia,"Moldova, Republic of",17,218,135
North Macedonia,Ireland,98,269,205
North Macedonia,"Hong Kong, China",30,38,94
North Macedonia,Indonesia,24,104,9
North Macedonia,India,880,902,81
North Macedonia,South Africa,112,4,37
North Macedonia,Brazil,0,14,29
North Macedonia,Luxembourg,66,2,43
North Macedonia,Malta,0,3,0
North Macedonia,Andorra,0,1,44
North Macedonia,Malaysia,374,1,621
North Macedonia,New Zealand,16,29,77
North Macedonia,Cuba,2,1,0
North Macedonia,Colombia,9,0,0
North Macedonia,Honduras,0,13,1
North Macedonia,Peru,0,0,0
North Macedonia,"Macao, China",0,0,2
North Macedonia,Thailand,15,407,54
North Macedonia,Faroe Islands,2,4,7
North Macedonia,Georgia,61,129,52
North Macedonia,Jordan,434,44,14
North Macedonia,Ecuador,0,0,4
North Macedonia,Mayotte,0,0,0
North Macedonia,Côte d'Ivoire,0,0,0
North Macedonia,Cambodia,0,1,1
North Macedonia,Kyrgyzstan,1,0,1
North Macedonia,New Caledonia,4,7,3
North Macedonia,"Bolivia, Plurinational State of",0,0,0
North Macedonia,Mauritius,0,0,1
North Macedonia,Bangladesh,0,0,2
North Macedonia,Belize,0,0,4
North Macedonia,French Polynesia,3,0,0
North Macedonia,Gabon,9,0,989
North Macedonia,Guatemala,21,1,0
North Macedonia,Mozambique,5,0,0
North Macedonia,Nicaragua,3,0,0
North Macedonia,Singapore,26,123,0
North Macedonia,Viet Nam,0,30,41
North Macedonia,Zimbabwe,0,2,1
North Macedonia,Sudan (before 2012),0,23,0
North Macedonia,Syrian Arab Republic,0,0,185
North Macedonia,Uruguay,0,0,0
