reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Serbia,Italy,379639,483461,597532
Serbia,Bosnia and Herzegovina,,,84763
Serbia,Germany,266911,295480,333220
Serbia,"Macedonia, North",158020,185191,212799
Serbia,Russian Federation,65325,89565,114701
Serbia,Greece,91071,104626,111342
Serbia,Slovenia,47842,58756,78879
Serbia,Croatia,39265,53237,76726
Serbia,Austria,33240,66132,89257
Serbia,France,58763,77392,123683
Serbia,Hungary,55426,66839,74615
Serbia,United States of America,6052,10291,16007
Serbia,Türkiye,7484,11146,29988
Serbia,United Kingdom,33195,42597,49549
Serbia,Romania,34191,25539,29804
Serbia,Netherlands,42155,51264,61939
Serbia,Bulgaria,20546,24347,34229
Serbia,Czech Republic,17600,27015,28974
Serbia,Ukraine,22680,27664,34895
Serbia,Poland,8407,9061,16728
Serbia,Spain,19656,42872,40184
Serbia,Syrian Arab Republic,0,0,12784
Serbia,Slovakia,15567,14625,15414
Serbia,Sweden,10386,11524,18696
Serbia,Switzerland,57870,12802,13971
Serbia,Albania,6114,12974,10259
Serbia,China,9985,2631,13931
Serbia,Israel,3792,4841,3957
Serbia,Mexico,555,181,7616
Serbia,Bangladesh,26,0,3421
Serbia,Canada,0,5510,5385
Serbia,Belarus,6409,7646,4797
Serbia,Denmark,3265,5635,5905
Serbia,India,1916,1426,1752
Serbia,Latvia,1502,1720,655
Serbia,Finland,1603,2458,3455
Serbia,Malaysia,3190,3328,3823
Serbia,Cyprus,1679,6920,2744
Serbia,Norway,2507,2894,3287
Serbia,"Iran, Islamic Republic of",2381,4984,2863
Serbia,Mauritania,0,6,1744
Serbia,"Moldova, Republic of",1155,1712,1917
Serbia,Indonesia,666,750,1272
Serbia,Côte d'Ivoire,1199,627,5037
Serbia,Tunisia,1160,1342,776
Serbia,Japan,3200,1863,2133
Serbia,Lebanon,1005,1088,1577
Serbia,Australia,924,810,1904
Serbia,Ireland,71,189,2566
Serbia,South Africa,1425,1621,1693
Serbia,Kazakhstan,1028,2425,985
Serbia,Ethiopia,5440,3994,3244
Serbia,Egypt,2853,727,293
Serbia,Georgia,427,971,875
Serbia,Malta,220,322,444
Serbia,Estonia,806,199,1614
Serbia,Morocco,0,886,2946
Serbia,Kuwait,655,384,401
Serbia,Luxembourg,317,414,0
Serbia,Portugal,3986,480,2564
Serbia,Lithuania,1047,813,1458
Serbia,Senegal,1134,298,1422
Serbia,Sudan (before 2012),182,0,0
Serbia,Brazil,332,57,381
Serbia,Armenia,621,205,200
Serbia,Burundi,18,0,58
Serbia,Honduras,860,49,2
Serbia,Madagascar,81,35,146
Serbia,Pakistan,,,351
Serbia,"Korea, Republic of",63,150,329
Serbia,Kyrgyzstan,68,191,264
Serbia,Argentina,751,203,487
Serbia,Jordan,651,317,341
Serbia,New Zealand,105,223,407
Serbia,Iceland,115,252,74
Serbia,Ecuador,277,150,18
Serbia,Yemen,,,
Serbia,"Hong Kong, China",2665,698,520
Serbia,Uganda,0,2,0
Serbia,New Caledonia,3,4,16
Serbia,Niger,1,36,2841
Serbia,Bahrain,60,127,147
Serbia,Mongolia,145,,52
Serbia,Thailand,515,629,422
Serbia,Peru,8,15,35
Serbia,Cameroon,156,183,49
Serbia,Burkina Faso,524,68,36
Serbia,Cuba,20,41,0
Serbia,Rwanda,5,262,0
Serbia,Saint Lucia,19,19,70
Serbia,Grenada,0,2,0
Serbia,Saint Vincent and the Grenadines,22,7,4
Serbia,French Polynesia,3,8,144
Serbia,"Venezuela, Bolivarian Republic of",99,117,0
Serbia,Togo,2850,3090,62
Serbia,Guinea,469,126,
Serbia,Paraguay,0,0,3
Serbia,Namibia,1,31,7
Serbia,Mauritius,11,65,59
Serbia,Uruguay,0,30,64
Serbia,Barbados,0,8,1
Serbia,Faroe Islands,9,21,7
Serbia,Andorra,6,6,4
Serbia,Bahamas,38,3,4
Serbia,"Bolivia, Plurinational State of",0,0,6
Serbia,Mozambique,40,9,21
Serbia,Panama,18,0,0
Serbia,Zimbabwe,3,7,4
Serbia,Dominica,78,12,9
Serbia,Gabon,913,0,0
Serbia,Botswana,23,18,63
Serbia,"Macao, China",0,0,0
Serbia,Malawi,1,4,1
Serbia,Montserrat,0,0,0
Serbia,Nicaragua,0,7,0
Serbia,Papua New Guinea,0,1,0
Serbia,Zambia,38,1,60
Serbia,Ghana,2973,,167
Serbia,Algeria,0,18925,0
Serbia,Azerbaijan,0,257,0
Serbia,Belgium,20331,23924,32613
Serbia,Belize,0,0,89
Serbia,Brunei Darussalam,1,3,0
Serbia,Cabo Verde,7,15,0
Serbia,Chile,28,0,0
Serbia,Colombia,268,173,545
Serbia,Mayotte,4,0,2
Serbia,Costa Rica,2,38,9
Serbia,Benin,292,395,2
Serbia,El Salvador,167,0,0
Serbia,Gambia,237,0,0
Serbia,Guatemala,0,2,1
Serbia,Guyana,0,1,0
Serbia,Jamaica,0,0,8
Serbia,Kenya,0,0,487
Serbia,Maldives,0,0,5
Serbia,Mali,12,17,18
Serbia,"Taipei, Chinese",187,219,25
Serbia,Oman,1,0,0
Serbia,Qatar,40,25,25
Serbia,Seychelles,2,5,1
Serbia,Singapore,1493,490,0
Serbia,Viet Nam,13,0,0
Serbia,Trinidad and Tobago,2570,27,0
Serbia,"Tanzania, United Republic of",465,23,15
Serbia,Lesotho,6,0,0
Serbia,Nigeria,15755,2608,1859
Serbia,Anguilla,1,2,0
