reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Lebanon,United States of America,78099,91253,92733,110106,102171,79335,87771,82918,84614,96323,75856,96404,110963,131586,111985,153761,198332,198313,221345,205160
Lebanon,Netherlands,16749,18240,26103,38624,25208,17210,30306,48499,29864,15705,35981,50158,68485,76974,69788,78928,64826,67636,60017,202254
Lebanon,Switzerland,358530,325731,590459,601477,576564,984486,182474,224885,837664,474521,298912,228630,218968,239202,205517,1093180,1083997,460034,160498,176499
Lebanon,Türkiye,147355,144973,126685,116014,178781,108800,228536,282744,176393,206954,150216,67228,81805,131205,169556,64239,51549,48417,104204,107809
Lebanon,France,37097,40301,42917,61739,51721,40941,44113,56772,49416,50374,64518,60514,52611,53198,64694,69127,47632,60058,81733,106413
Lebanon,Greece,33222,17073,20223,42944,46383,16522,31317,30957,24569,33373,29731,37835,27016,36744,52468,61896,82568,109037,98818,81526
Lebanon,Spain,18056,17684,13619,13867,35251,20780,23871,46738,42495,37218,37194,40706,29439,49676,67307,47715,42825,63015,47773,68928
Lebanon,China,9704,4189,8600,18621,13274,8977,27275,25950,20327,45579,25387,17378,17596,22930,49081,26007,31798,47905,64027,64427
Lebanon,Germany,28329,21284,24541,41503,57473,36802,40338,61570,61648,65985,59213,50457,58120,51842,50712,44838,59156,49526,57350,59966
Lebanon,Italy,25153,28813,30387,39527,51187,25861,37596,49142,44051,56478,40008,40792,38231,46558,49372,41242,59183,62471,73687,59864
Lebanon,Bulgaria,744,395,356,1134,16806,8363,9389,8758,12431,18358,23240,29896,33163,50483,93392,32403,37331,59461,76449,49173
Lebanon,United Kingdom,23348,35592,35147,77732,90596,45252,53126,63610,59109,41777,35684,40351,38978,43113,40866,41924,53198,51794,46729,48608
Lebanon,Belgium,28104,33906,35429,49860,80650,93211,102966,139902,118767,75641,47433,37387,49979,43843,55539,39313,38281,66580,43506,39911
Lebanon,Canada,7682,8959,10316,14544,15507,13717,16720,17565,20845,19789,22355,21961,21410,24292,25616,27986,29047,34175,37009,36890
Lebanon,"Korea, Republic of",10234,11970,17842,33051,28892,13347,19890,29841,33589,65695,27061,23556,18967,41778,35400,437074,20431,33388,25440,33080
Lebanon,Cyprus,22226,26025,21634,23347,34610,22457,16068,24029,13087,15924,14323,11669,12207,13041,14328,21380,25155,27422,34546,31932
Lebanon,Denmark,3367,1464,1399,1857,2767,3344,4230,4500,4062,3183,4205,4278,3131,2836,1635,2264,1848,4338,1731,28994
Lebanon,Australia,6867,9286,9598,13143,11477,11521,13990,12109,11771,12834,13235,12120,13018,13874,15161,14587,15418,16645,15836,19173
Lebanon,Sweden,8817,9859,10288,13509,12878,9626,9946,10659,9644,12553,15892,15925,18942,17824,14983,15795,16094,15046,14314,15067
Lebanon,Brazil,12082,6055,7249,15931,56387,1470,1735,2127,13062,28095,15413,23797,2051,19564,27517,9721,2979,20317,29902,12592
Lebanon,Poland,6700,12982,15277,14687,17294,12809,10686,11153,9252,12882,11589,12686,12294,9188,11715,12613,16087,15671,20423,12364
Lebanon,Portugal,1783,3516,220,565,581,436,1416,652,797,832,2304,4184,8412,10520,5824,16183,16186,18916,16787,12043
Lebanon,Malaysia,2027,1965,3823,7439,2212,886,4974,14279,6160,12382,10447,8508,9870,6363,5776,3407,3652,7883,10935,9792
Lebanon,South Africa,1002,2230,2007,617,9710,2159,2933,3995,3816,3530,2574,3639,3165,2814,2642,2832,1587,1967,2459,8701
Lebanon,Ukraine,1967,1966,2717,4356,6586,3544,4172,3174,3376,1813,1413,1311,1078,2324,2790,3145,4287,4603,983,6079
Lebanon,Japan,6327,3164,7237,5188,4637,2515,10008,26868,22387,36912,31305,16074,26784,21858,16630,14468,23081,13711,2693,5961
Lebanon,"Hong Kong, China",8015,5883,4185,4918,6001,5423,5005,6381,8160,14464,13605,10546,10894,6160,24125,30298,58088,17984,10137,5716
Lebanon,Romania,2920,2403,4063,5944,15861,7179,4008,9173,7815,3869,3258,2102,3119,2783,3693,2917,2072,4220,5705,5228
Lebanon,"Taipei, Chinese",3101,3329,7462,2384,6958,1453,2435,5494,5715,8088,2780,4438,2377,4163,4914,2542,3055,3119,2369,4757
