reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Russia,China,12127411,15889943,17554327,19688579,23832762,21282952,25913994,40362600,44138279,39667828,41593505,33216612,32131140,41351921,58887066,61190632,57114667,78142344,114148971,128484735
Russia,Türkiye,9033138,12905620,17806239,23508494,31364477,19450086,21600641,23952914,26625286,26046541,25411700,20401756,15160961,19514094,21989574,23116867,17829236,28959030,58853499,45602217
Russia,Brazil,910580,805945,1026258,1834039,3542340,1536527,2099434,3174923,2990299,2878657,3220485,2220890,2021090,2644883,3373742,3680500,2747251,5698759,7852300,10004969
Russia,"Korea, Republic of",3671455,3936616,4572967,6977473,8340055,5788759,9899448,10852171,11353882,11496259,15674507,11312618,8633474,12049114,17500351,14549761,10622976,17352293,14817362,8891986
Russia,"Hong Kong, China",483007,454995,435498,389101,574969,805041,1000208,868060,1266216,2936695,1332183,816032,692493,1010446,849892,982636,1081055,1411097,1975603,8253074
Russia,Japan,5710048,6184259,6659124,10562819,13417765,8847998,16128248,19012311,20808821,23653100,24755660,15749477,11294493,13826508,15604960,14345365,10737751,14144775,14997745,7462781
Russia,Hungary,3385003,4868346,6179246,6491158,10157294,5680583,6828202,8880717,8283260,8540719,7292484,3642934,2636732,3574317,4604945,4471451,2589051,4269443,9643093,6225280
Russia,United States of America,12618720,16177976,20730748,20219113,27931765,18993424,26538543,35557790,30232471,27851650,24465063,17169926,15292785,17776033,21570691,23174692,17771592,30700533,15071129,4902443
Russia,Italy,8171035,9783962,17065906,20021962,23662623,16934758,19383140,23517090,23564321,26818515,22945929,15981505,11774070,13951093,17694456,16037183,10336950,22052574,28599840,4380091
Russia,"Taipei, Chinese",2482583,2182614,1904433,1905376,2662244,2191106,2348454,2361278,3139883,3239493,3640143,2514354,2610128,3304317,4265731,3148510,3253666,5024199,4879381,4270191
Russia,Belgium,3895130,5235346,5961304,6715093,8076336,5573397,8220167,12375543,11008342,13267404,14142344,9233015,8350245,10541788,11873020,9088326,6645151,9227157,13517787,4094060
Russia,Netherlands,7611634,10370085,13780568,14280135,19208015,13429264,18590129,23597010,26133128,27379121,24161229,15456846,15141966,17223786,20362868,17505863,10821468,21904162,22705315,4068205
Russia,Slovakia,2744435,3674490,5074554,5429878,7744482,4846506,5894200,7996832,7091097,7570952,6266146,4439501,3612813,4126393,5401200,4995012,3895687,6587112,8625496,4064267
Russia,France,9126501,10067573,12588663,15135157,20159583,12938862,16136083,19387250,15367533,14051154,13573509,7012009,6132384,8689130,11825325,9755077,6524736,11981296,16379470,3942760
