reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Tuvalu,Japan,176,9535,1802
Tuvalu,Australia,2258,2392,3135
Tuvalu,Fiji,,3112,4288
Tuvalu,China,0,3,67
Tuvalu,New Zealand,1346,1120,1394
Tuvalu,Germany,54,694,2276
Tuvalu,Chile,0,0,0
Tuvalu,United States of America,0,70,77
Tuvalu,Pakistan,,,323
Tuvalu,India,833,22,0
Tuvalu,Thailand,0,22,35
Tuvalu,"Korea, Republic of",130,128,156
Tuvalu,Italy,286,137,240
Tuvalu,Philippines,0,18,46
Tuvalu,Ireland,0,59,5
Tuvalu,"Taipei, Chinese",24,0,0
Tuvalu,Malaysia,14,21,46
Tuvalu,Indonesia,22,10,30
Tuvalu,Tunisia,0,0,3
Tuvalu,"Hong Kong, China",28,30,46
Tuvalu,Portugal,0,10,0
Tuvalu,Switzerland,14,16,0
Tuvalu,United Kingdom,227,51,34
Tuvalu,Denmark,255,2,16
Tuvalu,Netherlands,2,10,0
Tuvalu,Azerbaijan,0,2,0
Tuvalu,Bangladesh,0,0,2
Tuvalu,Belgium,147,120,111
Tuvalu,Brazil,0,0,27
Tuvalu,Colombia,5,70,0
Tuvalu,Czech Republic,0,0,8
Tuvalu,Finland,0,6,0
Tuvalu,France,5,4,2
Tuvalu,Greece,0,14,0
Tuvalu,Hungary,0,0,1
Tuvalu,Kenya,0,0,2
Tuvalu,Lebanon,6,0,0
Tuvalu,Mexico,153,0,0
Tuvalu,Poland,0,0,2320
Tuvalu,Romania,6,0,0
Tuvalu,Singapore,255,183,0
Tuvalu,Slovakia,0,4,0
Tuvalu,Viet Nam,0,14,6
Tuvalu,South Africa,0,0,1063
Tuvalu,Spain,0,3,0
Tuvalu,Sweden,397732,474702,0
Tuvalu,Trinidad and Tobago,0,0,1
Tuvalu,Türkiye,0,0,12
