reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
United States of America,China,125148956,163180459,203801046,233168790,252843531,221295020,283780323,325010988,352438221,369063859,397099250,410804880,388145454,431664273,479701581,419322837,452492932,577125500,582756120,502003682
United States of America,Canada,267804200,302195424,316556507,331601972,353782675,236480912,289418959,331755016,338260043,346035155,364959373,315164419,297633759,319343226,338049252,336175533,285718621,379998644,460541708,441156224
United States of America,Germany,80545783,86050473,98010962,100560788,105759527,76297833,87421805,103181346,112269321,119125993,127776387,126090209,118236226,126254167,133896931,132857659,118372610,144213202,163972415,170784891
United States of America,Japan,128693890,135946685,147197747,145624196,138704955,95302741,120338243,127674665,142084775,134539553,130773312,126388404,130718068,135071360,140656292,140468605,118723609,136046461,140775993,144819375
United States of America,"Korea, Republic of",43026562,41499402,43320311,45883922,46500676,37802594,49991458,56421431,58806901,62330016,70597707,70129929,66757968,68854696,73059980,73626605,74439935,96313665,110177328,116322826
United States of America,"Taipei, Chinese",28224525,28548267,32401019,32035922,30754180,23565577,31530264,36326571,33029514,32535797,34862224,34247625,33433291,36853571,39609584,46351140,50827727,65932771,74995061,76283888
United States of America,Italy,27691637,29666679,30833553,33247913,33873739,23857712,26826432,31662267,34246957,35909527,39508766,39881613,40821344,45684759,50118654,50990415,48473451,58372634,68540910,71545380
United States of America,United Kingdom,52721236,56706302,59470792,65259143,65168292,52754317,58649953,62900789,64195617,62795007,64197476,69381207,61568659,59098116,65985305,73528705,57379185,59301922,63818198,71188396
United States of America,Switzerland,12956698,14296361,16428002,16885788,19656006,17704099,19798455,24091992,25493124,27262094,31498715,30723779,36933139,36856429,40992996,43932802,73330907,63113986,65426610,62929438
United States of America,Ireland,20759009,19301630,20484086,22071511,25578086,26627823,28686607,30894585,24120240,25180779,27585868,29803356,35308078,37600169,46466807,52913042,57722044,62173544,66570620,55862337
United States of America,Thailand,15502663,17024771,19646952,19372064,20297685,16684947,20230501,21893128,22816643,23017138,23967867,23757510,24376995,26527135,27893610,31362113,34134647,41351369,47238814,47853778
United States of America,France,28711499,31113171,33165277,34096800,35110119,27346847,29230606,32552098,34123265,35765163,36433613,36216096,36146087,38374871,45275665,47031801,37023612,41325680,49111536,47444352
United States of America,Singapore,23293558,23870564,27635189,26675303,24169856,17709243,22951030,22205372,22633860,23952300,24237918,23224952,22639327,24170044,31888993,34405723,40249832,39340475,45315933,44940141
United States of America,Netherlands,14815764,16893022,20289209,23904586,24293453,19381023,22351271,27353419,26087282,22427187,25230276,20000755,19528168,22343210,27233418,29803576,27675366,33382281,36278811,43800333
United States of America,Brazil,20303166,22912152,24755775,25321716,26859042,15741892,19458889,25914834,26795355,24857208,27133857,24215796,23274525,27045669,29132910,29701879,21615716,31336286,37643829,37103763
United States of America,Malaysia,23767415,27815727,30186525,27543325,24810581,17235960,18981095,18850437,19718960,18440580,19702600,18992742,19399587,20662227,22546148,23146016,25940693,34372619,38075981,35441357
United States of America,"Hong Kong, China",43952933,46491775,47875353,47318696,46219739,36854325,42816343,42660146,43694387,42761432,44151112,44348749,42031390,42421550,45872085,39120065,39943233,40202593,38208816,34905926
United States of America,Belgium,20021282,21952627,22755464,24890998,23064900,20135860,23452998,26461122,26160532,23703900,25461825,23891444,23158317,20859482,24279937,27590511,29650891,32740933,37297895,33842724
United States of America,Spain,7097349,7950926,9453202,10209013,11132984,7963860,8748581,11043287,11596503,11636027,14161248,12755792,12585687,14069810,15113663,15383387,13956276,17468710,19861077,20437309
United States of America,Sweden,13169164,13757965,13683751,12832056,12111317,8382141,11128501,11122841,10362257,9749160,10306942,10161580,9797671,10082724,10692900,12244073,12621523,15301714,17555091,17097973
United States of America,Chile,4760200,6462802,9211309,8827717,8267787,6104691,6621376,8906273,9243505,9816908,8874321,8455116,8306926,9818419,10728766,10892222,10176267,15774702,15586384,16415049
United States of America,Austria,6605723,6649756,7763137,7917987,7646753,5629841,6568379,8703587,8391870,8912427,9945557,9647449,9353426,10560651,12485990,11366169,10477546,12746473,13298190,15931954
