reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Zimbabwe,China,141178,157918,139093,142769,148214,140850,246058,464055,584427,687839,835714,766420,727602,872842,890333,973925,872724,960121,1298454,1714625
Zimbabwe,South Africa,430068,488332,686180,854189,759278,187955,190733,432807,379385,342117,185070,343495,389628,170556,277801,173753,112370,186682,230452,257303
Zimbabwe,Belgium,21240,17874,17189,16223,7660,18254,11998,9227,38706,69165,129727,58823,57706,58832,44822,40041,149798,115781,144133,179694
Zimbabwe,United States of America,80677,98060,107156,75117,114275,23737,60063,52346,53318,14716,67174,69000,24424,48987,79066,48743,37999,44243,89771,119693
Zimbabwe,Netherlands,81752,72477,61055,98708,52552,68505,81654,79779,78165,92455,106931,65437,50854,67549,69859,73157,65771,37918,56168,94037
Zimbabwe,Germany,119465,109159,143208,139033,94512,37291,42444,56259,76403,66125,52408,40341,68820,67228,50318,47605,32404,40150,57465,77486
Zimbabwe,Italy,109680,89718,95876,112794,121028,40107,88859,166098,126779,113785,114570,83694,53797,108105,130781,108711,84787,125161,143757,47316
Zimbabwe,France,21791,17526,11959,21254,23415,13100,20513,26602,25622,24611,58810,65109,28799,53970,61545,60613,46040,59772,39839,40816
Zimbabwe,Türkiye,41048,11358,5709,22478,27992,3156,6549,5768,7930,15268,8302,4844,11925,10742,10330,12924,13637,16478,15960,22973
Zimbabwe,United Kingdom,137048,123370,92825,61681,61253,86217,49243,98238,29699,55093,47830,46480,59573,102867,111898,90072,16203,14154,21939,21562
Zimbabwe,Spain,39327,45391,39844,36189,50398,10352,31358,65367,23332,15533,38120,29073,10075,14071,12713,14456,12248,18176,25988,21466
Zimbabwe,"Korea, Republic of",16823,12715,19390,50291,38139,4839,2639,7244,1548,13291,4731,6476,3248,15632,4909,13098,11377,9627,10415,20862
Zimbabwe,Japan,124007,134384,131109,225634,118239,45074,53868,57670,30960,16777,16592,16940,13610,7778,14904,22577,33760,32035,26291,20594
Zimbabwe,"Hong Kong, China",7551,2911,286,4809,203,181,13992,56900,47889,53539,14427,28465,17203,37613,34124,30288,20530,22751,10721,16910
Zimbabwe,Romania,2687,1839,1460,643,1037,3192,20553,13681,70111,8673,31263,15830,17174,3043,2627,2374,5682,6956,5985,10921
Zimbabwe,Singapore,5738,8225,18576,14776,6495,10936,10559,5136,14801,25431,29440,14552,41969,20130,16002,15069,10067,8604,9912,8314
Zimbabwe,Canada,2577,1995,4841,2937,3662,2481,4113,6960,2146,7329,1715,1758,1798,11578,3958,6680,6347,7770,9862,7588
Zimbabwe,Switzerland,220572,6392,5274,3745,2343,2221,2986,5542,3729,27438,5722,3909,3404,3545,3138,4203,6027,5469,8838,7584
Zimbabwe,Portugal,14402,22568,22584,8248,31238,37349,29449,63848,59940,25292,45102,3547,4511,12950,4906,3657,6353,6467,6370,6793
Zimbabwe,Poland,8271,7343,4969,9382,10025,7848,10003,35118,18941,21892,31274,27897,31185,15478,16060,27628,23545,29241,37534,6753
Zimbabwe,Greece,7589,5027,2469,3956,1435,961,2329,63,272,2893,172,1699,5651,6281,2798,1674,3554,726,4298,6560
Zimbabwe,Hungary,1013,1247,938,5078,583,112,1772,771,467,2169,1645,1344,1872,3984,4089,2886,5295,4305,1292,5741
Zimbabwe,Madagascar,189,46,773,306,0,40,27,12,23,638,470,1108,1535,2314,2493,3394,3488,2921,5546,5376
Zimbabwe,Ukraine,5147,3119,2910,3295,2974,3440,7785,10451,9366,5242,5496,6599,8881,8829,12539,3695,2014,2545,3453,5372
Zimbabwe,Thailand,48000,47457,30181,31274,36883,21017,23319,28839,25288,14546,6612,3287,2228,1215,2912,3950,2049,3835,5255,3827
Zimbabwe,Bulgaria,8497,5514,6176,4200,6530,9074,700,12077,6010,13106,11710,2989,1049,279,603,1517,2113,1091,1797,3763
Zimbabwe,Slovenia,2486,1215,1126,1771,1290,805,1188,2071,1866,2077,1767,1587,1574,2937,2136,2545,2061,2379,3888,3231
Zimbabwe,Malaysia,1644,2504,1677,4048,561,4389,1871,13678,14718,10921,15620,8458,3418,672,769,1039,1900,895,1298,3007
Zimbabwe,Serbia,,,1569,1117,1352,1065,811,1421,787,1527,1373,1385,1121,1847,1578,1723,2242,2617,5233,2881
Zimbabwe,Norway,4809,5844,3737,4004,2925,3666,6799,2010,2280,3707,1918,20534,1653,1538,2171,1783,1547,1180,887,1325
Zimbabwe,Ireland,858,796,461,303,131,421,178,629,759,752,621,1436,630,1117,636,746,659,798,958,1269
Zimbabwe,Croatia,2433,863,265,562,229,91,137,99,68,41,22,8752,76,1558,1920,1059,1947,2031,1822,1144
Zimbabwe,"Taipei, Chinese",26592,15410,27832,12059,10673,8407,7537,10067,10774,5715,9333,5511,5728,19098,28178,11067,5096,6074,9885,1085
Zimbabwe,Sweden,440,610,1736,1892,3681,2555,494,182,671,1379,1323,1371,1844,7171,2231,1594,1313,4579,16487,678
Zimbabwe,Chile,10,12,213,3,45,97,41,55,344,231,725,53,7,385,489,431,166,23,551,563
Zimbabwe,Brazil,5476,13207,9084,6361,2903,2126,1756,22223,17,61780,48,18806,18392,437,1060,373,62,502,217,439
Zimbabwe,Denmark,14051,5010,4068,4681,5424,2868,526,203,323,387,391,335,153,226,1047,611,772,168,866,421
Zimbabwe,Austria,7295,2442,2976,10467,9383,1087,1413,2845,2431,3393,2464,1666,828,766,1344,1865,2008,2548,2951,382
Zimbabwe,Australia,5692,2847,5178,9664,1827,8325,10138,6221,1092,255,338,776,604,386,1307,312,381,266,402,362
Zimbabwe,Lithuania,33,0,4,14,35,40,35,7,33,466,732,387,175,13,8,0,0,5,11,350
Zimbabwe,Argentina,0,0,12,44,203,0,1320,3450,1157,2195,476,908,631,673,301,335,450,434,520,307
Zimbabwe,New Zealand,2556,1284,697,504,314,504,1592,950,1086,691,1557,2398,1707,921,2121,2287,239,682,732,243
Zimbabwe,Malta,20,0,188,275,66,0,0,0,0,0,29,0,87,138,144,181,71,1,174,232
Zimbabwe,Bosnia and Herzegovina,932,205,767,316,748,1654,2019,1416,1840,1024,167,390,162,269,569,315,1075,286,558,200
Zimbabwe,Czech Republic,1387,432,792,1751,1200,1461,1692,896,1727,1438,1412,1045,1085,2157,2079,1646,3646,4342,6245,93
Zimbabwe,Iceland,41,49,96,108,54,37,18,28,54,36,33,85,47,51,188,190,208,224,174,58
Zimbabwe,Colombia,0,27,4728,4041,3312,3337,1139,8,665,11,0,9,184,235,8,51,1,0,14,24
Zimbabwe,Peru,47,125,238,82,20,0,438,4,0,18,0,0,0,35,45,1,5,2,2,7
Zimbabwe,Ecuador,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,5
Zimbabwe,Cyprus,60,43,10,9,4,1,0,3,305,56,10,1,0,15,0,1,13,8,5,3
Zimbabwe,Costa Rica,0,3,0,0,2,0,2,0,0,1,0,3,1,0,34,3,8,0,9,2
Zimbabwe,Luxembourg,0,0,0,0,25895,25317,32768,3068,1071,223,1098,438,336,335,512,510,1475,1900,1946,2
Zimbabwe,Slovakia,202,118,148,77,88,67,85,700,84,117,169,124,161,146,136,69,606,329,790,2
Zimbabwe,El Salvador,0,0,7,40,8,2,1,0,6,4,6,5,262,8,13,0,6,0,3,1
Zimbabwe,Finland,1275,1366,3634,516,1116,461,369,55,468,481,1107,810,3492,512,456,444,345,6532,1772,1
Zimbabwe,"Bolivia, Plurinational State of",0,28,39,8,3,4,1,8,0,27,0,40,30,0,1,0,1,0,0,0
Zimbabwe,Belize,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
Zimbabwe,Cabo Verde,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
Zimbabwe,Estonia,7,38,41,90,17,12,55,142,105,240,273,253,461,556,232,347,458,175,347,0
Zimbabwe,Guatemala,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zimbabwe,Latvia,282,215,160,51,161,234,0,0,0,0,14,50,1,0,0,241,0,0,0,0
Zimbabwe,Paraguay,6728,7679,0,0,0,707,2922,2756,1668,3308,5703,5609,6375,4093,2516,0,110,0,352,0
Zimbabwe,Cayman Islands,,,,,,,,,,,,,,,,,0,1,,
Zimbabwe,Uzbekistan,,,,,,,,,,,,,,2497,1041,1622,1457,884,2289,
Zimbabwe,Curaçao,,,,,,,,,,,,,,21,27,0,0,,,
Zimbabwe,"Congo, Democratic Republic of the",,,,,,,,,,,,39234,2837,16416,31424,26615,38735,66058,84262,
Zimbabwe,Sierra Leone,,,,,,,,,,,625,45,28,67,0,,,,,
Zimbabwe,Haiti,,,,,,,,,,0,0,0,0,1,,,,,,
Zimbabwe,Palau,,,,,,,,,0,,0,0,0,13,0,,,,,
Zimbabwe,Sudan,,,,,,,,,9484,18621,28213,19380,25388,13183,21480,,,,,
Zimbabwe,Myanmar,,,,,,,0,0,0,109,6009,137,433,489,267,191,0,0,0,
Zimbabwe,Lao People's Democratic Republic,,,,,,,0,0,130,0,0,0,1,1071,2467,4243,579,132,,
Zimbabwe,Nepal,,,,,,0,16,11,5,0,4,0,1,0,0,0,0,0,0,
Zimbabwe,Afghanistan,,,,,0,0,0,0,31,48,0,0,0,0,0,0,,,,
Zimbabwe,"Libya, State of",,,,0,0,0,0,,,,,0,38,0,0,0,,,,
Zimbabwe,Congo,,,,0,14,5,5,152,9,0,11,0,15,0,0,0,0,0,1,
Zimbabwe,"Palestine, State of",,,,0,11,18,34,421,254,117,0,16,0,714,1528,1260,727,1930,871,
Zimbabwe,Vanuatu,,,0,2,,0,0,0,,,,,,,,,,,,
Zimbabwe,Montenegro,,,0,73,8,0,1,4,2,1,3,43,206,91,35,43,153,53,109,
Zimbabwe,Central African Republic,,,0,0,0,0,19,0,14,0,0,38,0,25,1,46,0,0,0,
Zimbabwe,Nigeria,,,2950,2670,7378,421,1277,672,906,1882,3043,1923,2296,1378,696,3225,3094,3648,6998,
Zimbabwe,Antigua and Barbuda,,0,,0,,0,0,0,1,1,0,0,0,1,0,0,0,0,0,
Zimbabwe,United Arab Emirates,,29519,,7035,14281,,,,563916,372233,307173,206408,175811,366754,1005353,901794,1463485,2099161,2708467,
Zimbabwe,Lesotho,,0,0,0,0,0,2545,3344,1256,8432,2117,3883,3483,9635,3628,4660,2233,5864,71940,
Zimbabwe,Netherlands Antilles,,60,101,0,84,,,,,,,,,,,,,,,
Zimbabwe,Papua New Guinea,0,,,,,,,0,72,,,,,,,1,211,45,,
Zimbabwe,Andorra,0,,0,23,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,
Zimbabwe,Kuwait,371,,108,154,2,220,215,492,755,280,446,1286,138,145,222,107,313,451,246,
Zimbabwe,Timor-Leste,0,0,,,,,,,,0,,,,0,0,0,0,0,1,
Zimbabwe,Guinea-Bissau,0,0,,,,,,,,0,0,15,4,0,0,,,,,
Zimbabwe,Suriname,2,36,,178,,92,133,0,31,0,31,0,0,289,2,0,0,51,0,
Zimbabwe,Mauritania,0,0,,1,0,0,3,0,186,15,1,0,0,0,0,0,0,0,12,
Zimbabwe,Togo,0,0,,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,
Zimbabwe,Comoros,8,0,,0,0,0,0,1,26,8,0,6,0,1,0,0,0,0,,
Zimbabwe,Cuba,0,0,0,,,,,,,,,,0,0,0,0,0,0,3,
Zimbabwe,Seychelles,22,20,0,,0,23,43,26,9,1,0,121,0,9,4,108,287,0,13,
Zimbabwe,Mongolia,0,0,0,0,,,0,84,87,5,0,5,1,0,0,0,0,0,64,
Zimbabwe,Angola,195,152,637,545,,540,642,1327,2730,1152,599,658,470,817,783,4987,587,592,1351,
Zimbabwe,Saint Lucia,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,,,
Zimbabwe,Mali,26,10,2,20,0,,0,0,10,,,,526,0,8,40,2,3,9,
Zimbabwe,Bangladesh,5039,5309,6510,7792,7735,13310,9943,9432,42380,20833,,4961,,,,,,,,
Zimbabwe,Qatar,4,24,11,17,8,0,41,236,222,243,376,528,,371,113,74,136,78,460,
Zimbabwe,Sri Lanka,0,45,6,0,172,46,0,21,203,0,33,0,16,974,,5,39,102,14,
Zimbabwe,Albania,9,2,60,25,1,16,1,45,0,0,0,0,0,11,1,77,114,335,35,
Zimbabwe,Azerbaijan,264,217,348,357,0,0,51,799,254,30,0,0,30,470,775,1384,1313,766,1379,
Zimbabwe,Bahamas,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
Zimbabwe,Bahrain,0,16,0,2,0,1,19,39,1543,3123,44,53,22,87,1383,3243,161,69,135,
Zimbabwe,Armenia,0,0,0,0,0,3,3,624,2,9481,6035,7822,6814,11634,19251,17189,14396,13877,5433,
Zimbabwe,Barbados,7,22,69,226,46,10,84,1,24,99,24,26,1,29,39,2,0,21,94,
Zimbabwe,Botswana,51022,48799,47603,49906,47383,38355,38084,57889,56219,37580,23594,31008,21204,19612,25105,47585,27351,37888,27660,
Zimbabwe,Brunei Darussalam,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,10,
Zimbabwe,Burundi,206,153,239,551,163,184,152,177,119,211,154,7,168,6,56,57,41,79,1487,
Zimbabwe,Cambodia,2,1,0,48,3,0,64,1,0,0,179,88,112,215,798,320,244,863,2050,
Zimbabwe,Benin,0,0,0,0,7,0,44,0,0,30,7,18,2,4,0,0,0,19,0,
Zimbabwe,Dominican Republic,3498,361,0,0,0,6,0,2,0,1,0,15,26,29,72,2,2,190,1,
Zimbabwe,Ethiopia,6084,2323,1138,51,268,140,46,138,234,54,38,171,44,41,92,56,517,771,344,
Zimbabwe,Fiji,10,1,0,0,0,0,0,0,0,0,1,0,0,0,33,0,0,0,0,
Zimbabwe,French Polynesia,10,0,6,1,0,0,0,0,0,0,0,0,1,1,2,3,4,4,4,
Zimbabwe,Georgia,0,0,124,0,0,0,0,0,0,19,14,0,0,0,9,15,1,0,0,
Zimbabwe,Gambia,1,0,0,1,0,0,5,0,0,0,3,3,10,0,5,0,0,23,4,
Zimbabwe,Guyana,0,0,0,0,0,0,0,8,1,18,0,0,0,0,0,0,0,0,0,
Zimbabwe,Indonesia,15877,12249,14340,14054,29396,23881,20993,20284,46991,29496,28649,25332,32206,36238,147041,67639,57576,80626,61275,
Zimbabwe,"Iran, Islamic Republic of",1379,1106,0,48,310,3527,690,5420,3673,25,73,666,4802,6086,6429,7377,6705,3852,3462,
Zimbabwe,Israel,668,24,13,598,3,40,121,189,266,61,227,70,389,90,1127,1197,479,149,13,
Zimbabwe,Côte d'Ivoire,74,4,3,429,1,0,46,18,2167,1286,3247,35,48,0,11,0,91,23,16,
Zimbabwe,Jamaica,19,9,42,25,73,12,75,81,35,37,56,45,0,56,0,0,0,0,4,
Zimbabwe,Kazakhstan,2782,1770,592,934,445,5,1393,1184,3708,1073,1182,450,1138,644,700,163,374,706,77,
Zimbabwe,Jordan,20639,28050,25792,26674,19416,20150,21829,10577,7024,31099,21396,13357,3010,2107,3,317,526,665,952,
Zimbabwe,Kenya,0,4290,2844,6457,2254,7787,7211,18797,12510,9515,5625,2289,12382,28496,17449,42281,53232,17261,14133,
Zimbabwe,Kyrgyzstan,0,1936,327,0,0,0,0,2,458,7,0,0,0,0,0,0,0,52,0,
Zimbabwe,Lebanon,4239,108,20,58,19,201,534,112,18,589,6,12,1944,633,876,1680,2,2,101,
Zimbabwe,"Macao, China",2,138,0,58,0,54,1,1,0,191,2,0,1,2,7,106,57,259,350,
Zimbabwe,Malawi,44144,90277,42622,50746,38744,39134,31648,34170,31864,36058,33022,25860,16663,18652,26802,27614,31218,29245,11125,
Zimbabwe,Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,
Zimbabwe,Mauritius,2503,2849,2814,4202,4377,4077,6737,10053,7938,7767,287,2109,595,3200,4916,8965,521,5032,13534,
Zimbabwe,Mexico,880,1172,1867,2946,772,1355,4870,4471,3038,4527,421,1112,1072,2352,1102,1263,1094,160,135,
Zimbabwe,"Moldova, Republic of",0,152,0,129,164,5,5,12,12,61,19,5,10,14,132,443,214,194,480,
Zimbabwe,Morocco,881,266,17,105,9,4,0,276,19,2827,1385,891,418,291,925,14,10,1,0,
Zimbabwe,Mozambique,9553,15538,24123,12439,15167,7747,3245,20975,9975,50932,24877,94351,10570,11937,9089,18593,17754,26370,32256,
Zimbabwe,Oman,943,1364,6712,1684,131,110,2,125,0,83,1,0,14,0,0,0,0,18,0,
Zimbabwe,Namibia,18851,20533,18754,19524,28418,4992,2564,2485,5682,2575,4663,4469,1612,2268,4303,3532,4291,18133,6747,
Zimbabwe,Nicaragua,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,
Zimbabwe,Niger,0,0,0,0,145,8,0,0,0,0,8,0,8,0,0,0,0,8,1,
Zimbabwe,Pakistan,1278,2096,1653,6344,3001,1202,7813,4415,3111,2444,2057,1698,1387,1028,1890,1274,1567,14321,12306,
Zimbabwe,Philippines,1073,0,2527,1367,4872,4,1272,1288,21,358,1519,1930,1801,1614,4332,2924,938,5909,4728,
Zimbabwe,Rwanda,178,73,33,720,71,164,39,211,75,569,463,298,522,2472,351,648,703,693,2048,
Zimbabwe,Saint Vincent and the Grenadines,0,0,0,4,3,1,2,1,2,5,1,1,0,0,0,0,0,1,0,
Zimbabwe,Sao Tome and Principe,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
Zimbabwe,Saudi Arabia,1706,1370,1301,3029,958,709,331,1248,975,1578,878,1396,2235,1532,1785,2055,1922,2620,2060,
Zimbabwe,Senegal,527,129,106,416,596,0,85,0,26,3,0,0,9,25,7,0,0,0,10,
Zimbabwe,India,28206,23214,30733,24186,15826,18537,12468,8865,33376,10352,30489,22512,48433,71299,16744,12087,2483,5715,15117,
Zimbabwe,Viet Nam,844,732,2031,0,3257,0,8305,12675,8686,16779,17230,19810,16371,15669,0,0,0,0,0,
Zimbabwe,Trinidad and Tobago,1,0,2,53,0,79,144,562,118,714,535,143,62,16,18,172,124,0,155,
Zimbabwe,Tunisia,1299,2564,0,2312,0,0,0,0,0,0,223,2253,946,5305,2692,6366,3378,4853,1283,
