reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Chad,France,94665,126894,88944
Chad,United States of America,137043,127340,64374
Chad,Portugal,1132,10566,4263
Chad,Cameroon,11577,38992,45904
Chad,Germany,8334,22189,12280
Chad,Belgium,9348,11938,10349
Chad,Netherlands,8812,8199,13769
Chad,Gabon,163,461,3508
Chad,United Kingdom,5277,6659,5528
Chad,Italy,6968,7984,7772
Chad,Ukraine,790,5316,7003
Chad,China,283,1712,1680
Chad,Sweden,851,345,1375
Chad,Côte d'Ivoire,1903,3222,3722
Chad,Senegal,2143,503,1159
Chad,Saudi Arabia,1268,2034,1670
Chad,India,4604,903,2707
Chad,South Africa,2137,917,3429
Chad,Canada,2157,718,2984
Chad,Pakistan,,,329
Chad,Benin,240,225,924
Chad,Spain,789,1216,1173
Chad,Austria,111,151,2794
Chad,Morocco,151,821,1031
Chad,Switzerland,1415,463,504
Chad,Denmark,2913,3225,1773
Chad,Togo,1342,1306,1136
Chad,Türkiye,741,3352,1787
Chad,Norway,0,89,100
Chad,Australia,428,3580,48
Chad,Oman,332,2970,529
Chad,Tunisia,384,598,381
Chad,Romania,0,12,2
Chad,Poland,696,209,517
Chad,Japan,2016,765,1441
Chad,"Tanzania, United Republic of",0,0,50
Chad,Argentina,329,0,510
Chad,Serbia and Montenegro,0,9,
Chad,Mali,78,33,2
Chad,Niger,1367,132,99
Chad,Egypt,103,90,578
Chad,Thailand,204,327,376
Chad,Israel,0,6,41
Chad,Colombia,0,0,0
Chad,Ireland,166,136,913
Chad,Finland,92,105,596
Chad,Brazil,158,261,341
Chad,"Korea, Republic of",325,1251,619
Chad,Kenya,3,26,49
Chad,Czech Republic,60,140,31
Chad,Indonesia,0,102,224
Chad,Kazakhstan,0,0,70
Chad,Guinea,22,0,
Chad,Russian Federation,0,8699,721
Chad,Jordan,35,7,0
Chad,Belarus,10,53,360
Chad,Malaysia,0,14,58
Chad,Greece,104,136,88
Chad,Mozambique,0,250,196
Chad,"Taipei, Chinese",21,8,52
Chad,Angola,,,
Chad,Ethiopia,0,0,0
Chad,Malawi,0,0,0
Chad,Dominican Republic,0,0,1
Chad,"Iran, Islamic Republic of",3,4,166
Chad,Lebanon,74,13,19
Chad,Burkina Faso,6,0,6
Chad,Algeria,0,0,1
Chad,Mexico,83,0,11
Chad,Fiji,,0,0
Chad,New Zealand,0,0,112
Chad,Ghana,0,,0
Chad,Rwanda,0,0,0
Chad,Uganda,0,21,0
Chad,Andorra,0,0,20
Chad,"Bolivia, Plurinational State of",0,0,14
Chad,Botswana,0,1,0
Chad,Bulgaria,10,10,0
Chad,Sri Lanka,26,0,2
Chad,Costa Rica,0,0,1
Chad,Ecuador,69,0,2
Chad,Estonia,47,0,0
Chad,"Hong Kong, China",124,14,87
Chad,Hungary,44,1778,253
Chad,Kuwait,0,1,2
Chad,Luxembourg,51,209,137
Chad,Madagascar,0,9,36
Chad,Mauritius,0,0,0
Chad,Philippines,2,0,0
Chad,Singapore,141,246,0
Chad,Slovakia,295,0,0
Chad,Viet Nam,0,0,62
Chad,Slovenia,196,194,0
Chad,Zimbabwe,0,1,9
Chad,Sudan (before 2012),7,138,2
Chad,Syrian Arab Republic,0,0,39
Chad,Central African Republic,7,50,32
Chad,Nigeria,2064,341,6759
