reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
Ethiopia,United States of America,45421,66658,85443,93335,158943,119458,134563,149423,189520,200872,214044,319046,247102,302822,458394,587370,539666,622463,746451,515606
Ethiopia,China,14386,85709,131823,87130,81656,214756,273970,292059,309366,315688,489954,380295,421157,357495,345313,343953,338771,366007,453605,436047
Ethiopia,Netherlands,8574,15765,31352,62332,112014,106506,53930,72510,76920,97111,77225,268625,347456,262761,163417,124768,145723,142231,213146,227663
Ethiopia,Germany,87961,118737,159943,111569,152584,168480,223774,303596,259240,204600,233242,192265,196171,195404,180871,163775,177132,236575,326800,176205
Ethiopia,"Korea, Republic of",1286,17393,2644,4931,3859,14796,11722,19730,24662,24802,55220,55434,53497,61976,54448,57224,64808,80600,127436,119120
Ethiopia,Japan,73853,74292,92151,78888,31910,10533,45134,48508,61782,91137,104832,87151,76660,110494,105822,137219,106876,89226,159256,113849
Ethiopia,France,19276,27547,32301,34335,36855,34822,55091,83761,66896,54932,56875,53702,49788,45785,45592,44138,49181,76895,86955,90042
Ethiopia,Italy,40909,58592,62132,86822,89182,61279,60029,119644,71832,68842,74987,64357,57328,55659,67049,78682,77478,68612,100880,87333
Ethiopia,Belgium,18844,29623,37044,42957,46744,65278,148792,185580,182911,172475,193066,29373,27210,30236,91494,109322,100436,121479,95251,85895
Ethiopia,Switzerland,58026,61621,58507,68414,93737,109501,23927,45987,211399,188543,281960,462762,216793,288394,93503,126220,169331,63920,78667,81519
Ethiopia,United Kingdom,26732,31546,30044,33852,33368,40668,37994,67101,69964,56705,42546,67739,54553,111009,78753,74022,46543,55742,74804,65204
Ethiopia,Singapore,696,1911,315,3072,6771,5130,2020,4077,6567,20146,10450,3339,10297,2761,6115,33499,100514,100175,4101,56283
Ethiopia,Canada,4941,7139,6136,7957,11923,14738,14662,17640,17732,17309,22221,19151,25116,25606,30780,32894,35138,41135,51731,51721
Ethiopia,Türkiye,18017,30293,23678,42746,39304,35115,40934,41799,46956,72701,79192,35718,35310,31527,34441,51484,40527,24418,20386,37334
Ethiopia,"Taipei, Chinese",2948,1179,1062,1679,1905,1388,2189,3776,4426,8063,7750,7774,10276,17863,15100,17727,24286,24904,41015,35316
Ethiopia,"Hong Kong, China",1898,2102,2276,2568,3380,3057,4896,14327,19976,23770,29673,24815,21382,17736,11342,39959,241187,7723,60240,33441
Ethiopia,Australia,1395,2236,3044,4092,6367,6211,11008,12713,18022,13826,21689,20302,18083,21871,18134,18303,16475,27944,29321,29252
Ethiopia,Spain,3920,5920,5044,8843,14031,7422,7683,12365,13846,23778,11025,51861,9145,15963,18166,31165,31442,28830,34930,20411
Ethiopia,Malaysia,2276,5564,3882,3649,2572,1545,1256,641,252,4874,1750,1720,1117,2366,1699,6362,8478,9942,15290,16471
Ethiopia,Norway,2357,4648,13644,8430,6317,6071,13540,15183,16510,16184,16164,18364,18889,15751,13254,14291,14137,16979,15815,15007
Ethiopia,Greece,4412,10424,6313,13037,15585,18682,18014,6828,9076,7379,17292,6231,9035,7425,9592,7667,5562,14098,7804,9584
Ethiopia,Sweden,7212,13843,18899,14879,19057,11377,29809,48828,35220,19428,22505,16669,17690,15513,9311,8996,10835,13453,15924,9119
Ethiopia,South Africa,3573,1424,3580,4531,5214,4925,5964,5789,12608,9431,13581,8703,8303,8228,7195,6967,5650,7359,17827,9030
Ethiopia,Ukraine,126,119,153,191,327,378,1019,1192,1584,1471,1434,1386,3125,2873,3309,4235,4434,7260,11298,8622
Ethiopia,Portugal,10834,9473,9706,18966,18383,19148,1466,816,2399,3788,7537,4018,5319,7926,8193,7629,6942,4186,9523,8193
Ethiopia,Thailand,1129,1711,2035,1137,2453,1307,2412,9543,11498,12955,10078,9002,7247,5631,7643,7912,2309,2075,3499,6388
Ethiopia,Croatia,120,161,237,870,1437,1719,1523,1929,1901,542,989,899,387,678,665,2326,8574,6909,6667,6196
Ethiopia,Poland,2595,4336,2090,4201,3168,3111,2779,9672,3020,5909,5743,4855,4771,4711,5637,5650,10876,15047,15641,5092
Ethiopia,El Salvador,0,0,0,1,0,1,244,11974,3408,23,3025,3926,1315,1399,105,362,2665,1815,2154,4716
Ethiopia,Czech Republic,1243,2157,2879,4717,4535,3211,4974,7328,6901,4953,6669,30333,11343,7539,9804,6875,8082,5171,6963,4301
Ethiopia,Bulgaria,6,107,89,263,1123,684,884,2231,5858,5975,9800,8251,6123,4610,5915,3015,2696,3407,3711,3428
Ethiopia,New Zealand,377,587,690,1180,1875,1979,2664,3805,4929,4198,4927,4288,4103,3652,3997,4669,3664,4881,4241,3176
Ethiopia,Madagascar,7,507,3,15,52,362,588,11,9,0,17,24,267,160,523,325,501,1529,6231,2848
Ethiopia,Denmark,1660,2043,2880,650,1285,2643,1582,1672,1639,1555,758,1347,1657,2690,1494,2615,1475,1483,3627,2528
Ethiopia,Finland,3446,4909,5354,7827,9377,4992,11928,10700,8720,6009,5676,4239,6189,8066,5203,5693,6979,7077,6829,2272
Ethiopia,Serbia,,,143,282,581,363,335,426,430,1115,1591,696,245,363,472,800,1600,1221,1344,1730
Ethiopia,Romania,2273,2647,1895,1721,3006,2251,1717,4486,4298,3974,2970,1420,1584,590,786,781,795,297,273,1675
Ethiopia,Slovenia,303,325,464,485,739,845,570,877,1013,703,770,707,719,1054,1315,1201,1367,1257,2356,1653
Ethiopia,Lithuania,50,155,103,269,464,157,193,219,325,689,1061,414,345,423,305,351,344,899,964,1540
Ethiopia,Austria,1673,2183,3369,2624,5134,3767,4493,8155,7464,8858,10847,8555,8345,6607,6840,4427,5198,3167,4629,1529
Ethiopia,Hungary,1114,962,1072,1225,640,570,464,459,1460,2539,1883,1256,1102,647,749,1994,6850,1823,631,817
Ethiopia,Bosnia and Herzegovina,25,45,30,121,99,302,329,230,155,203,350,342,191,429,304,289,237,324,582,731
Ethiopia,Ireland,140,284,615,1383,294,216,463,537,310,1595,1436,1038,1676,4623,1414,1217,800,1566,1145,599
Ethiopia,Iceland,58,38,166,224,357,140,143,241,415,225,166,223,240,168,205,184,159,432,345,584
Ethiopia,Slovakia,814,1077,1574,2590,3385,4998,2871,6010,5094,6132,7147,4231,4130,5386,5385,4342,4143,3983,4541,473
Ethiopia,Cyprus,100,290,197,336,531,590,173,194,143,128,37,331,58,422,752,648,679,33,384,240
Ethiopia,Chile,0,520,589,7,0,34,41,92,68,184,74,154,413,350,701,642,441,444,319,214
Ethiopia,Brazil,408,150,47,42,33,40,38,58,174,67,150,97,54,330,59,98,98,335,389,191
Ethiopia,Argentina,0,0,20,6,12,13,391,142,251,134,194,43,62,63,33,104,219,520,199,99
Ethiopia,Peru,0,1,1,0,5,2,275,256,103,2,1,14,244,461,431,424,128,132,95,99
Ethiopia,Latvia,0,9,0,14,25,0,0,0,3,50,0,0,0,72,96,58,90,213,228,78
Ethiopia,Ecuador,0,0,0,4,0,0,0,5,0,19,22,6,29,21,3,85,35,23,82,65
Ethiopia,Costa Rica,0,6,130,0,99,2,2,0,0,0,0,25,1,17,22,65,40,77,55,54
Ethiopia,Luxembourg,5,0,0,0,25,6,9,14,57,92,7,55,102,135,154,148,179,247,226,48
Ethiopia,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,221,33
Ethiopia,Malta,0,1,33,0,0,0,3,2,0,5,264,20,8,2,2,0,1,2,9,32
Ethiopia,Colombia,23,2,3,17,107,40,3,16,6,10,0,12,22,61,16,96,76,37,69,14
Ethiopia,"Bolivia, Plurinational State of",11,0,0,1,1,0,2,0,12,2,6,60,24,0,1,18,0,6,12,13
Ethiopia,Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
Ethiopia,Guatemala,96,187,74,17,62,58,181,5,1,0,0,291,111,368,6,0,70,1,611,1
Ethiopia,Estonia,863,6,15,331,133,176,854,489,28,45,79,61,235,124,169,541,1219,1154,2434,0
Ethiopia,Paraguay,0,0,0,0,6,0,4,0,0,4,0,0,0,0,0,1,8,56,11,0
Ethiopia,Liberia,,,,,,,,,,,,,,45,0,0,9,89,0,
Ethiopia,Uzbekistan,,,,,,,,,,,,,,13,36,1,42,14,34,
Ethiopia,"Congo, Democratic Republic of the",,,,,,,,,,,,66,73,20,172,150,952,575,45990,
Ethiopia,Tajikistan,,,,,,,,,,,0,0,3,0,0,0,0,0,0,
Ethiopia,Sierra Leone,,,,,,,,,,,0,0,21,12,4,,,,,
Ethiopia,Iraq,,,,,,,,,,,65,,,,,,,,,
Ethiopia,Haiti,,,,,,,,,,403,0,6,0,12,,,,,,
Ethiopia,Bermuda,,,,,,,,,5,1,0,2,0,0,1,4,3,2,5,
Ethiopia,Sudan,,,,,,,,,10054,23525,23869,35913,44130,26277,41281,,,,,
Ethiopia,Myanmar,,,,,,,0,0,0,0,0,178,26,72,277,59,140,126,41,
Ethiopia,Lao People's Democratic Republic,,,,,,,0,0,0,0,0,0,31,0,0,5,0,60,,
Ethiopia,Nepal,,,,,,34,93,185,124,584,1917,0,2401,0,171,41,737,504,1108,
