reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Cabo Verde,Portugal,120466,139697,154976
Cabo Verde,United States of America,7702,9644,9119
Cabo Verde,Netherlands,22810,19934,28842
Cabo Verde,Spain,10906,11490,12252
Cabo Verde,Italy,14232,10412,10528
Cabo Verde,Brazil,5375,5440,8947
Cabo Verde,Belgium,9150,8931,13103
Cabo Verde,France,10989,9362,7253
Cabo Verde,Germany,4598,16454,7239
Cabo Verde,Japan,2849,4903,6285
Cabo Verde,United Kingdom,9799,8783,9807
Cabo Verde,Türkiye,3092,6758,5594
Cabo Verde,China,2213,1839,2596
Cabo Verde,Gabon,0,1791,2118
Cabo Verde,Côte d'Ivoire,8398,8431,4210
Cabo Verde,Senegal,1213,5734,1648
Cabo Verde,South Africa,1571,1290,2642
Cabo Verde,Morocco,471,388,701
Cabo Verde,Singapore,24,254,1656
Cabo Verde,Algeria,2481,7686,361
Cabo Verde,Denmark,872,1046,895
Cabo Verde,Malta,0,202,90
Cabo Verde,Ireland,145,79,136
Cabo Verde,Kenya,0,0,1
Cabo Verde,Croatia,0,0,0
Cabo Verde,Argentina,0,41,234
Cabo Verde,Sweden,1241,136,178
Cabo Verde,"Korea, Republic of",135,48,73
Cabo Verde,Switzerland,447,574,350
Cabo Verde,Thailand,45,2900,957
Cabo Verde,"Hong Kong, China",0,0,550
Cabo Verde,Australia,3,24,0
Cabo Verde,Austria,1259,946,1161
Cabo Verde,Indonesia,621,458,422
Cabo Verde,Luxembourg,1556,1471,1520
Cabo Verde,Romania,663,339,629
Cabo Verde,Finland,144,28,142
Cabo Verde,Philippines,29,7,38
Cabo Verde,"Taipei, Chinese",1,156,659
Cabo Verde,India,99,90,91
Cabo Verde,Colombia,0,0,0
Cabo Verde,Peru,0,0,42
Cabo Verde,Slovakia,1,77,3
Cabo Verde,Norway,676,13,0
Cabo Verde,Tunisia,0,0,1
Cabo Verde,Malaysia,32,43,273
Cabo Verde,Canada,37,94,43
Cabo Verde,Russian Federation,0,73,674
Cabo Verde,Greece,54,36,4
Cabo Verde,New Zealand,0,0,1
Cabo Verde,Hungary,2,0,6
Cabo Verde,Uganda,0,0,0
Cabo Verde,Namibia,2,0,104
Cabo Verde,Uruguay,0,0,31
Cabo Verde,Guinea-Bissau,,,29
Cabo Verde,Czech Republic,51,14,349
Cabo Verde,Poland,0,343,0
Cabo Verde,Cyprus,0,1,0
Cabo Verde,Israel,405,36,88
Cabo Verde,Mauritania,0,0,0
Cabo Verde,Benin,0,0,0
Cabo Verde,Burkina Faso,0,0,2
Cabo Verde,Angola,,,
Cabo Verde,Timor-Leste,,,
Cabo Verde,Suriname,79,,
Cabo Verde,Ghana,0,,566
Cabo Verde,Guinea,0,0,
Cabo Verde,Ukraine,56,122,0
Cabo Verde,Barbados,1,0,0
Cabo Verde,Bulgaria,514,7,3
Cabo Verde,Cambodia,0,0,61
Cabo Verde,Cameroon,1293,0,1898
Cabo Verde,Sri Lanka,1,0,7
Cabo Verde,Chile,42,4,9
Cabo Verde,Dominica,0,667,0
Cabo Verde,Dominican Republic,5098,0,0
Cabo Verde,Ecuador,295,44,0
Cabo Verde,Estonia,180,0,0
Cabo Verde,Guatemala,0,0,1
Cabo Verde,Honduras,0,2,0
Cabo Verde,Latvia,1,0,0
Cabo Verde,Madagascar,5,0,0
Cabo Verde,Mexico,349,116,11
Cabo Verde,Mozambique,0,0,33
Cabo Verde,Niger,0,0,3
Cabo Verde,Rwanda,0,8,0
Cabo Verde,Viet Nam,158,11,6
Cabo Verde,Togo,19,128,0
Cabo Verde,Trinidad and Tobago,151,1753,0
Cabo Verde,Egypt,0,0,1
Cabo Verde,Nigeria,0,0,16
