reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Croatia,Italy,1510209,1937551,2400312
Croatia,Germany,1358139,1703209,2287239
Croatia,Austria,793958,937675,1167977
Croatia,Slovenia,798767,901983,1140690
Croatia,Hungary,227352,309907,426286
Croatia,Russian Federation,393202,449178,358748
Croatia,France,322814,436275,553338
Croatia,Netherlands,215922,259514,354821
Croatia,Czech Republic,188883,262791,287694
Croatia,China,142120,112649,169154
Croatia,Bosnia and Herzegovina,,,208204
Croatia,Syrian Arab Republic,49149,788662,326051
Croatia,Belgium,170486,208954,245212
Croatia,Spain,108920,159530,227247
Croatia,United Kingdom,127531,141824,228662
Croatia,Poland,97118,114022,161565
Croatia,Romania,17258,35893,124218
Croatia,Sweden,83100,93847,160721
Croatia,Switzerland,109883,131968,159716
Croatia,Serbia and Montenegro,33051,42846,
Croatia,Slovakia,64753,91064,126874
Croatia,United States of America,109835,78146,196602
Croatia,Denmark,59507,70217,94972
Croatia,Türkiye,30111,42873,85598
Croatia,Azerbaijan,24348,7277,61076
Croatia,Kazakhstan,411,3675,22871
Croatia,"Macedonia, North",58488,59078,66174
Croatia,"Korea, Republic of",29696,60986,49859
Croatia,Brazil,41366,29196,57272
Croatia,Ukraine,29786,7844,20464
Croatia,Greece,24500,25157,47706
Croatia,Norway,34043,36080,46654
Croatia,Bulgaria,5707,15725,44112
Croatia,Finland,32342,31635,35967
Croatia,Ireland,24977,32997,38807
Croatia,"Hong Kong, China",19697,23171,31510
Croatia,"Taipei, Chinese",13428,20794,28095
Croatia,Japan,7978,10439,24265
Croatia,Argentina,2583,5170,8232
Croatia,India,4321,8243,14796
Croatia,Indonesia,2412,5262,7774
Croatia,Belarus,13472,10461,14582
Croatia,Canada,8901,8746,34171
Croatia,Israel,11337,8018,9705
Croatia,Thailand,5931,7190,10064
Croatia,Morocco,13701,23245,8583
Croatia,Singapore,7398,7490,9400
Croatia,Portugal,3918,5744,7234
Croatia,Malaysia,5057,3344,8521
Croatia,Lithuania,595,2057,3001
Croatia,Ghana,0,,0
Croatia,South Africa,3231,4929,7034
Croatia,Luxembourg,5102,4455,5363
Croatia,Australia,2858,7768,8843
Croatia,Colombia,2348,73,5068
Croatia,Viet Nam,796,1320,3249
Croatia,New Zealand,1029,465,1432
Croatia,Malawi,1146,1529,3498
Croatia,Egypt,4558,3372,3011
Croatia,Estonia,209,594,1535
Croatia,Pakistan,,,2722
Croatia,Sri Lanka,2907,2460,2527
Croatia,Tunisia,201,886,1633
Croatia,Philippines,2575,609,747
Croatia,Zimbabwe,0,1793,2583
Croatia,Latvia,103,920,1185
Croatia,Chile,172,136,895
Croatia,Cyprus,2073,1100,1127
Croatia,Iceland,167,307,724
Croatia,Malta,623,461,512
Croatia,Uruguay,94,332,0
Croatia,Bangladesh,0,2,55
Croatia,Albania,50,119,317
Croatia,Mexico,43,1154,717
Croatia,"Iran, Islamic Republic of",211,55,473
Croatia,Oman,8,46,103
Croatia,Ecuador,165,1398,340
Croatia,Jordan,4,2792,2
Croatia,Saudi Arabia,0,0,0
Croatia,Namibia,12,3,12
Croatia,Mauritius,0,0,1
Croatia,Faroe Islands,0,0,75
Croatia,Cuba,0,0,44
Croatia,El Salvador,0,0,0
Croatia,Peru,0,180,45
Croatia,"Macao, China",26,21,18
Croatia,Kenya,0,0,10
Croatia,Honduras,0,26,9
Croatia,Qatar,0,0,0
Croatia,Cambodia,0,0,0
Croatia,Guatemala,0,1905,0
Croatia,Kuwait,1,0,1
Croatia,Papua New Guinea,0,0,11
Croatia,Côte d'Ivoire,0,0,0
Croatia,Bahrain,16,0,0
Croatia,Dominican Republic,112,4,33
Croatia,"Venezuela, Bolivarian Republic of",363,90,2
Croatia,Suriname,0,,
Croatia,"Moldova, Republic of",102,279,204
Croatia,Armenia,0,0,0
Croatia,Kyrgyzstan,35,0,1
Croatia,Fiji,,0,1
Croatia,Andorra,5,55,32
Croatia,Panama,0,0,0
Croatia,Timor-Leste,,,
Croatia,Algeria,2508,24276,8208
Croatia,Mongolia,148,,0
Croatia,"Bolivia, Plurinational State of",3,1,1
Croatia,Costa Rica,0,18,1
Croatia,Ethiopia,0,20,39
Croatia,Gabon,0,0,1
Croatia,Georgia,0,0,0
Croatia,Greenland,0,42,0
Croatia,Guyana,0,0,1
Croatia,Lebanon,0,4,1
Croatia,Mali,0,1,0
Croatia,Mozambique,14,208,1
Croatia,Nicaragua,0,0,0
Croatia,Uganda,0,0,0
Croatia,"Tanzania, United Republic of",86,0,0
Croatia,Zambia,0,4,89
