reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
El Salvador,United States of America,1880152,2038417,2077134
El Salvador,Guatemala,414354,383007,398974
El Salvador,Honduras,145517,146887,153436
El Salvador,Nicaragua,110951,96308,83749
El Salvador,Costa Rica,88945,101945,97926
El Salvador,Germany,53569,43385,44068
El Salvador,Panama,26387,35671,46448
El Salvador,Mexico,29811,36342,44267
El Salvador,Canada,28630,35002,31757
El Salvador,Spain,6883,13899,15989
El Salvador,Czech Republic,46972,10627,10275
El Salvador,Dominican Republic,14152,22226,19988
El Salvador,Japan,12037,12556,14534
El Salvador,United Kingdom,14485,17216,78728
El Salvador,Russian Federation,31063,13531,25861
El Salvador,Singapore,753,12929,11628
El Salvador,Kazakhstan,6998,0,14434
El Salvador,Belize,6142,5444,6198
El Salvador,"Hong Kong, China",1998,1847,4042
El Salvador,France,11344,13363,11630
El Salvador,Bulgaria,5,12,7
El Salvador,Belgium,4015,6212,7647
El Salvador,Italy,3091,7473,4788
El Salvador,Netherlands,3865,2907,4422
El Salvador,Cuba,897,1764,1515
El Salvador,China,433,1899,2056
El Salvador,Austria,4708,3398,3109
El Salvador,Ukraine,5715,4,2069
El Salvador,Chile,2617,403,919
El Salvador,"Korea, Republic of",1120,2244,7946
El Salvador,"Taipei, Chinese",1158,9028,2319
El Salvador,Jamaica,1135,1158,2740
El Salvador,Switzerland,1699,4871,2128
El Salvador,"Venezuela, Bolivarian Republic of",5981,3436,3161
El Salvador,India,469,1204,912
El Salvador,Poland,573,684,693
El Salvador,Portugal,964,1217,1186
El Salvador,Lithuania,25,20,148
El Salvador,Finland,2612,3227,2010
El Salvador,Sweden,161,68,279
El Salvador,Denmark,541,554,452
El Salvador,Trinidad and Tobago,494,433,913
El Salvador,Colombia,1173,1034,674
El Salvador,Australia,341,1130,758
El Salvador,Barbados,238,2143,1186
El Salvador,Thailand,398,2355,442
El Salvador,Ethiopia,28,24,707
El Salvador,Brazil,180,57,87
El Salvador,Ecuador,15506,333,7618
El Salvador,Türkiye,31,928,47
El Salvador,Romania,246,142,153
El Salvador,Norway,892,1274,738
El Salvador,Malaysia,247,1541,152
El Salvador,"Bolivia, Plurinational State of",68,54,110
El Salvador,Croatia,3,253,312
El Salvador,New Zealand,74,75,101
El Salvador,Belarus,22100,0,1913
El Salvador,Paraguay,69,78,97
El Salvador,Indonesia,13,123,19
El Salvador,Georgia,0,0,89
El Salvador,South Africa,22,138,272
El Salvador,Greece,22,35,160
El Salvador,Peru,172,118,285
El Salvador,Algeria,39,363,218
El Salvador,Azerbaijan,0,0,17
El Salvador,Slovenia,54,141,32
El Salvador,Saudi Arabia,12867,34,403
El Salvador,Saint Lucia,80,48,32
El Salvador,Viet Nam,0,22,20
El Salvador,Morocco,110,82,65
El Salvador,Suriname,62,,
El Salvador,Cambodia,0,12,30
El Salvador,Serbia and Montenegro,3,32,
El Salvador,Hungary,334,132,332
El Salvador,Pakistan,,,0
El Salvador,Côte d'Ivoire,0,0,0
El Salvador,Lebanon,35,56,59
El Salvador,Argentina,274,58,60
El Salvador,Ireland,40,193,35
El Salvador,Kuwait,165,60,96
El Salvador,Uruguay,58,19,7
El Salvador,Slovakia,497,348,106
El Salvador,Albania,0,0,0
El Salvador,Jordan,132,0,0
El Salvador,Guyana,30,41,24
El Salvador,Grenada,32,50,16
El Salvador,Estonia,11,19,36
El Salvador,Cyprus,2,1,63
El Salvador,Sudan (before 2012),11,229,0
El Salvador,Andorra,16,13,27
El Salvador,Ghana,5644,,209
El Salvador,Saint Vincent and the Grenadines,3,16,12
El Salvador,Bosnia and Herzegovina,,,14
El Salvador,Israel,33,43,21
El Salvador,Saint Kitts and Nevis,8,18,1
El Salvador,Iceland,3,8,7
El Salvador,Philippines,4,179,0
El Salvador,Rwanda,32,64,13
El Salvador,French Polynesia,15,3,6
El Salvador,Malta,0,6,7
El Salvador,Egypt,2,73,0
El Salvador,"Tanzania, United Republic of",0,0,0
El Salvador,Cameroon,0,1,1
El Salvador,Guinea,0,2,
El Salvador,Faroe Islands,0,0,1
El Salvador,Bangladesh,0,15,22
El Salvador,Sri Lanka,0,8,0
El Salvador,Montserrat,2,1,1
El Salvador,New Caledonia,0,0,0
El Salvador,Tunisia,0,0,4
El Salvador,Bahamas,0,9,12
El Salvador,Bahrain,0,2,3
El Salvador,Mayotte,0,1,0
El Salvador,Benin,54,0,0
El Salvador,Dominica,7,1,0
El Salvador,Greenland,0,0,104
El Salvador,Kenya,0,0,26
El Salvador,Luxembourg,0,2,0
El Salvador,Madagascar,0,0,5
El Salvador,Mauritius,1,44,0
El Salvador,Namibia,0,0,1
El Salvador,Niger,19,0,0
El Salvador,Papua New Guinea,1,0,0
El Salvador,Qatar,2,0,54
El Salvador,Senegal,0,7,0
El Salvador,Togo,0,3,0
El Salvador,Uganda,28,0,0
El Salvador,"Macedonia, North",0,3521,2
El Salvador,Nigeria,185,25,190
