reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Qatar,Japan,6026385,5253482,6529234
Qatar,"Korea, Republic of",2572109,2173041,3139809
Qatar,Singapore,699469,1066821,1372303
Qatar,Spain,84633,201666,278721
Qatar,Thailand,256292,423677,476558
Qatar,India,83963,100446,158834
Qatar,United States of America,502154,536102,372660
Qatar,China,377048,174006,293078
Qatar,"Taipei, Chinese",67615,84884,173851
Qatar,Saudi Arabia,133387,142980,167264
Qatar,Philippines,161255,156239,135342
Qatar,Australia,219172,121400,124564
Qatar,United Kingdom,11415,16714,73404
Qatar,Syrian Arab Republic,29712,10688,86
Qatar,South Africa,22370,40959,45849
Qatar,Pakistan,,,29883
Qatar,New Zealand,51057,31857,71377
Qatar,Switzerland,518,4209,3806
Qatar,Greece,14,3474,16237
Qatar,"Iran, Islamic Republic of",4332,20436,22404
Qatar,Italy,4527,13249,29296
Qatar,Belgium,5204,18742,12994
Qatar,Germany,3022,14034,26784
Qatar,Canada,9258,309,5487
Qatar,Bahrain,10459,17083,24139
Qatar,Viet Nam,39569,31319,26474
Qatar,"Hong Kong, China",9629,11331,21732
Qatar,Morocco,1732,6341,9481
Qatar,Lebanon,8478,2198,12510
Qatar,Malaysia,47640,16651,14108
Qatar,Portugal,1,217,8593
Qatar,Türkiye,5779,10659,8310
Qatar,Bangladesh,5172,2317,9367
Qatar,Sri Lanka,9148,15573,13701
Qatar,France,22061,15962,31564
Qatar,Zimbabwe,1593,1577,1184
Qatar,Kuwait,15147,15939,11990
Qatar,Algeria,0,1347,1813
Qatar,Indonesia,22006,8843,10129
Qatar,Oman,8571,11973,82967
Qatar,Egypt,12165,4454,5571
Qatar,Tunisia,2049,3115,4400
Qatar,Netherlands,1216,678,8959
Qatar,Jordan,15673,12157,11043
Qatar,Malawi,0,1025,2449
Qatar,Mozambique,11,98,0
Qatar,Peru,1163,440,168
Qatar,Yemen,,,
Qatar,"Tanzania, United Republic of",526,552,552
Qatar,Israel,0,17,116
Qatar,Cyprus,421,443,926
Qatar,Ethiopia,1080,5698,6134
Qatar,Benin,0,0,0
Qatar,Senegal,56,776,1809
Qatar,Côte d'Ivoire,0,1419,2515
Qatar,Uganda,173,138,155
Qatar,Sweden,146,2342,3535
Qatar,Sudan (before 2012),1850,694,1130
Qatar,Denmark,226,2614,463
Qatar,Serbia and Montenegro,2,5,
Qatar,Czech Republic,0,17,91
Qatar,Ireland,337,5819,1769
Qatar,Slovakia,2,0,1
Qatar,Madagascar,28686,17613,478
Qatar,Cameroon,0,112,181
Qatar,Mexico,19118,134,93
Qatar,Chile,2866,559,728
Qatar,Austria,129,68,78
Qatar,Botswana,0,0,0
Qatar,Norway,60,20,74
Qatar,Angola,,,
Qatar,Mali,1,168,54
Qatar,Dominican Republic,423,39,133
Qatar,Gabon,38,0,0
Qatar,Papua New Guinea,181,27,125
Qatar,Ghana,5,,30
Qatar,Ecuador,0,71,11
Qatar,Latvia,0,0,0
Qatar,Finland,3,1,3
Qatar,Suriname,0,,
Qatar,Colombia,259,69,328
Qatar,Honduras,4,12,0
Qatar,Rwanda,0,0,0
Qatar,Burkina Faso,0,85,74
Qatar,Slovenia,196,1,28
Qatar,Costa Rica,100,44,0
Qatar,"Venezuela, Bolivarian Republic of",0,3,1
Qatar,Hungary,1,23,69
Qatar,Burundi,1,16,0
Qatar,Croatia,0,4,6
Qatar,Trinidad and Tobago,29,0,0
Qatar,Bosnia and Herzegovina,,,0
Qatar,Togo,0,34,70
Qatar,Poland,0,0,0
Qatar,Azerbaijan,0,0,1
Qatar,Kazakhstan,4,0,40
Qatar,Saint Lucia,0,0,0
Qatar,Russian Federation,0,0,76
Qatar,Brazil,0,0,7891
Qatar,Bulgaria,4,0,0
Qatar,"Macedonia, North",0,0,1
Qatar,Faroe Islands,0,1,6
Qatar,"Bolivia, Plurinational State of",5,0,0
Qatar,Brunei Darussalam,0,15,5
Qatar,Maldives,9,0,0
Qatar,Mauritania,24,30,0
Qatar,Romania,937,10,1
Qatar,Guinea,183,217,
Qatar,Argentina,5968,0,0
Qatar,Cabo Verde,0,0,0
Qatar,Seychelles,0,0,0
Qatar,Ukraine,11,25,15
Qatar,Albania,0,7,0
Qatar,Andorra,0,1,1
Qatar,Barbados,0,1,0
Qatar,Cambodia,0,0,2
Qatar,El Salvador,0,0,1
Qatar,Estonia,0,0,0
Qatar,French Polynesia,7,0,0
Qatar,Iceland,40,25,8
Qatar,Kenya,6044,5326,8621
Qatar,Lithuania,1,0,1
Qatar,Luxembourg,0,0,10
Qatar,Malta,0,0,0
Qatar,Mauritius,0,0,1
Qatar,"Moldova, Republic of",0,0,5
Qatar,New Caledonia,13,0,3
Qatar,Nicaragua,0,0,0
Qatar,Panama,256,246,548
Qatar,Paraguay,0,0,1
Qatar,Saint Kitts and Nevis,1,1,1
Qatar,Uruguay,919,0,0
Qatar,Samoa,0,363,0
Qatar,Zambia,9,0,2
Qatar,Eritrea,,,202
Qatar,Nigeria,51,603,86
