reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
South Africa,Germany,3922845,4105048,5712122
South Africa,United Kingdom,2246448,2418982,2914657
South Africa,United States of America,2959581,2524908,2819271
South Africa,China,1048574,1310635,2029364
South Africa,Japan,1494967,1553833,2031662
South Africa,France,973935,1254822,1584297
South Africa,Italy,950286,939501,1073830
South Africa,Netherlands,736109,694240,910735
South Africa,Australia,670872,705220,863126
South Africa,Zimbabwe,682061,950629,475180
South Africa,Brazil,423607,477153,732631
South Africa,Belgium,591999,602733,704610
South Africa,"Korea, Republic of",422933,394478,530185
South Africa,Eswatini,429068,205903,521502
South Africa,India,326689,470318,467434
South Africa,"Hong Kong, China",463046,400727,511110
South Africa,Thailand,315437,331493,378372
South Africa,"Taipei, Chinese",493822,463781,548854
South Africa,Namibia,420634,326061,410594
South Africa,Sweden,272150,282606,445566
South Africa,Spain,293709,335217,423244
South Africa,Ghana,59572,,87793
South Africa,Austria,295328,287653,379461
South Africa,Malaysia,255632,250872,334075
South Africa,Singapore,259857,239034,306258
South Africa,Switzerland,308411,334035,389952
South Africa,Zambia,240763,232585,217483
South Africa,Finland,244151,213996,301310
South Africa,Botswana,162449,248836,285177
South Africa,Ireland,344793,259363,304343
South Africa,Mali,213636,1804,17732
South Africa,Canada,120523,162075,226120
South Africa,Indonesia,160061,167205,233204
South Africa,Israel,166193,164149,178199
South Africa,Mozambique,107635,127054,169636
South Africa,Türkiye,77871,87644,121528
South Africa,Saudi Arabia,72858,87803,98237
South Africa,Hungary,31500,61751,98135
South Africa,Denmark,85996,93770,102423
South Africa,"Tanzania, United Republic of",8718,16712,37757
South Africa,Pakistan,,,114737
South Africa,Yemen,,,
South Africa,Poland,18016,32591,33077
South Africa,New Zealand,52116,55915,63183
South Africa,Portugal,52671,56577,54705
South Africa,Qatar,51141,46906,38398
South Africa,Czech Republic,18671,44213,41079
South Africa,Malawi,43049,63498,81306
South Africa,"Venezuela, Bolivarian Republic of",352,552,486
South Africa,Norway,36512,32821,60013
South Africa,Viet Nam,29130,15526,22669
South Africa,Chile,34005,37160,58592
South Africa,New Caledonia,40,2471,26568
South Africa,Slovakia,4710,5904,13067
South Africa,Philippines,28433,30995,46597
South Africa,Gabon,61179,52902,4041
South Africa,Colombia,6689,4238,15101
South Africa,Mauritius,15930,19139,20504
South Africa,Slovenia,7585,8187,8987
South Africa,Mexico,18623,28397,27909
South Africa,Kenya,4934,8833,16149
