reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Slovenia,Switzerland,241020,248428,281250,331999,406354,299632,326013,356772,379266,450780,497355,429900,422965,535162,936086,3292245,5144830,8747943,12069418,17443105
Slovenia,Germany,3327274,3700412,4393133,5698762,6362866,4252917,4757583,5498041,4947226,5439204,5444589,5045761,5253677,5909076,6588125,6133509,5602894,7252936,7465168,7289200
Slovenia,Italy,3073091,3352172,3964894,5221173,5854787,3990948,4740547,5527148,5344454,4797438,5010774,4114256,4077112,4798756,5679275,5268978,4161199,5444474,7465680,6425405
Slovenia,China,206899,265565,446442,701450,964206,770101,1385669,1675371,1566641,1832812,1991942,2092396,2281868,2889919,4435174,3411523,3452194,5363255,6861226,6200606
Slovenia,Austria,2426456,2127276,2436857,3227263,3749111,2865910,2941480,3175480,2799667,3180443,3227671,2875693,2854989,3194774,3648012,3542554,3208614,4058588,5072804,4521772
Slovenia,Croatia,600767,711670,851142,1021317,1098127,776520,923899,1106211,1064642,1326340,1571047,1575563,1703664,1688932,1903938,1834456,1761141,2344425,2932827,2771316
Slovenia,Hungary,561593,731746,776476,1048843,1255332,897006,999954,1232309,1178308,1249807,1238154,989734,1058463,1258715,1346907,1315323,1303047,1598032,2227705,2349080
Slovenia,Türkiye,188559,332410,417729,486766,648705,595004,356502,617476,548314,696772,756711,810415,928159,1158253,1430254,1843367,1641841,1797614,1773798,2039318
Slovenia,Netherlands,471846,575000,765821,869347,956152,737096,811511,1047534,845465,912401,998220,747713,879983,920091,1123645,1048198,1049453,1308835,1336114,1876598
Slovenia,France,1439091,1637458,1625333,1658958,1741230,1313016,1338404,1401542,1131951,1021373,1042499,811403,821163,1100426,1203966,1521220,1207743,1468104,1468347,1503447
Slovenia,Poland,243957,292218,354310,465519,663500,517805,551590,640575,588050,634433,746498,677616,728716,863517,1087486,941919,975151,1469517,1695543,1502513
Slovenia,"Korea, Republic of",75312,91608,147757,426215,932970,402858,586130,1276771,1408374,1412402,1665424,1625993,1656159,1912488,1888231,1787939,805217,1360559,1649980,1396508
Slovenia,Czech Republic,370199,444300,484901,666980,830426,612166,699889,812446,652006,679280,739086,656464,699278,854897,990523,975796,983655,1143178,1207737,1178718
Slovenia,Belgium,345688,445047,514824,683654,776190,557994,591323,685689,615621,679680,670896,571270,632031,720191,761118,745951,686873,968526,1056113,1010355
Slovenia,Spain,410647,505507,554972,661928,725096,553455,534068,613116,487245,612874,741514,524832,526872,696717,755560,677708,573411,711287,689020,873123
Slovenia,Slovakia,242690,301946,358819,455243,544565,363598,472370,578315,596656,652574,635011,528527,516844,587648,695985,699984,649874,926721,896816,845509
Slovenia,Serbia,,,253385,408986,501989,343820,425897,526119,421920,478511,471114,416182,475425,554335,669695,648159,600998,810550,775568,776678
Slovenia,Bosnia and Herzegovina,136216,230563,417916,451338,459917,330998,414014,502845,429060,465887,473451,424865,456467,560579,637820,575976,558410,736548,764673,749463
Slovenia,Romania,118494,127921,115863,227068,237834,237116,242869,283983,221187,250334,334920,356106,344901,482451,449988,519252,426079,509963,495246,462541
Slovenia,Greece,62666,46920,252545,285480,373122,147139,122674,204555,283742,223296,124615,173765,232805,223043,503741,582777,365076,477264,583368,414404
Slovenia,United States of America,191999,233830,239059,296956,309596,241243,328109,668167,307878,269534,301219,346054,331367,371606,321719,344202,298392,242585,394219,368802
Slovenia,Brazil,132222,128771,174030,231913,296527,281873,283553,315525,346224,339605,392198,380791,428004,399871,503432,297320,314039,423899,515949,365201
Slovenia,Sweden,149765,122289,183033,227298,221844,130591,115940,154992,122812,123948,138578,128716,145110,194765,207065,212583,187046,245416,253038,321660
Slovenia,United Kingdom,291938,303372,364844,408113,408934,273485,332595,381990,323310,316274,398880,308107,329223,350576,438333,356161,363456,336928,308548,299016
Slovenia,Bulgaria,29495,53063,115062,292034,176870,69640,155950,124384,240365,164450,164376,204345,218677,233747,246017,275670,209717,253900,551093,259981
Slovenia,Japan,118141,127627,121785,198744,226954,86454,102179,83500,78968,92162,90031,98811,120308,126462,127606,167973,161215,200304,208183,224321
Slovenia,Malaysia,10098,11514,10711,14842,24992,15555,33891,33030,30115,104355,113161,102694,204793,478185,410725,345665,469106,609030,392018,189022
