reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Poland,Germany,11908058,13270872,17887035
Poland,Italy,1969694,2261664,3046522
Poland,France,1908130,2328268,3081270
Poland,Czech Republic,1368242,1880905,2129850
Poland,United Kingdom,1673613,1866870,2492213
Poland,Sweden,958791,1288410,1936222
Poland,Netherlands,1387127,1499379,1875315
Poland,Russian Federation,961666,1299766,1714584
Poland,Belgium,1050967,1178938,1568221
Poland,Spain,702236,793273,1373313
Poland,United States of America,952542,1179602,1417724
Poland,Hungary,777071,950560,1322166
Poland,Austria,840519,874390,1107900
Poland,Denmark,823985,939313,1012216
Poland,Slovakia,479351,535517,797015
Poland,Türkiye,168070,245134,415359
Poland,Ukraine,450052,536701,802386
Poland,Lithuania,308260,369226,505770
Poland,Romania,275364,349354,555984
Poland,Norway,351181,463503,532314
Poland,Finland,334135,334653,399536
Poland,Switzerland,242133,320968,391054
Poland,China,226389,218649,359158
Poland,Belarus,201970,221798,348491
Poland,Portugal,270015,356688,360398
Poland,Latvia,175418,204079,268056
Poland,Canada,190912,199404,266626
Poland,Croatia,111052,149165,213471
Poland,Slovenia,150613,165885,225375
Poland,Bulgaria,106863,100381,153186
Poland,Japan,91813,89263,126417
Poland,Estonia,91396,123545,172715
Poland,Serbia and Montenegro,41334,67039,
Poland,Kazakhstan,61350,74655,117160
Poland,Greece,117648,135744,157361
Poland,Ireland,108349,119581,178841
Poland,Australia,26789,52052,68839
Poland,Brazil,113868,106986,131327
Poland,Morocco,53876,72036,71911
Poland,Saudi Arabia,44310,70059,91594
Poland,South Africa,23287,40467,60249
Poland,Thailand,61972,47452,65627
Poland,Algeria,124360,84893,84642
Poland,Mexico,160251,86364,78427
Poland,"Taipei, Chinese",62149,82779,60734
Poland,Syrian Arab Republic,74060,71626,0
Poland,"Korea, Republic of",45571,47111,73546
Poland,Bosnia and Herzegovina,,,87459
Poland,India,40366,33298,48974
Poland,Israel,53191,67636,59750
Poland,"Macedonia, North",15396,21781,26423
Poland,Malaysia,38855,54650,50298
Poland,Luxembourg,31445,41346,49182
Poland,Singapore,21163,20546,46198
Poland,"Moldova, Republic of",17992,24658,39518
Poland,Argentina,28152,12119,27735
Poland,Tunisia,14336,17320,15353
Poland,Viet Nam,18176,14190,38000
Poland,"Hong Kong, China",19139,23514,22968
Poland,Egypt,40597,47368,43743
Poland,"Iran, Islamic Republic of",51977,37019,54297
Poland,Costa Rica,3214,3956,8832
Poland,Iceland,18782,14743,24851
Poland,Kuwait,17172,19088,23389
Poland,Chile,10340,14091,26144
Poland,Indonesia,7539,18343,13904
Poland,"Venezuela, Bolivarian Republic of",9810,13515,6600
Poland,Colombia,12495,12034,15450
Poland,Lebanon,17031,12658,12385
Poland,Azerbaijan,11774,7133,8941
Poland,New Zealand,4352,6460,8399
Poland,Côte d'Ivoire,5043,8474,9075
Poland,Ghana,16107,,3348
Poland,Cyprus,9044,9581,11835
Poland,Bangladesh,1364,552,5132
Poland,Jordan,3591,4641,6228
Poland,Peru,4979,7326,7918
Poland,Kyrgyzstan,4886,3863,6065
Poland,Pakistan,,,6135
Poland,Cuba,4498,10239,23726
Poland,Cameroon,2978,5269,6350
Poland,Mongolia,5037,,8049
Poland,Georgia,3538,2964,3638
Poland,Yemen,,,
Poland,Bahrain,2382,4815,6678
Poland,Senegal,3081,2067,2881
Poland,Ecuador,4961,9535,5950
Poland,Albania,929,1759,4587
Poland,Sudan (before 2012),4624,4391,7171
Poland,Dominican Republic,1822,3558,842
Poland,Oman,5422,8137,306
Poland,Malta,5036,3594,5200
Poland,Sri Lanka,1488,1337,2944
Poland,Trinidad and Tobago,3309,4390,5684
Poland,Armenia,2413,2505,3273
Poland,Ethiopia,3937,2448,3906
Poland,Qatar,3014,2534,2601
Poland,Uruguay,3321,4415,8336
Poland,Philippines,1308,419,7761
Poland,Faroe Islands,1025,1527,1802
Poland,French Polynesia,1425,1547,1586
Poland,Mauritius,445,535,1012
Poland,New Caledonia,1245,1631,2077
Poland,Burkina Faso,330,968,767
Poland,Honduras,162,695,498
Poland,Jamaica,1658,1088,933
Poland,Andorra,849,506,367
Poland,"Tanzania, United Republic of",1894,707,1039
Poland,Uganda,116,151,192
Poland,Madagascar,395,518,844
Poland,Botswana,2472,106,3
Poland,Benin,296,748,913
Poland,Malawi,1,2921,1191
Poland,Mali,180,903,935
Poland,El Salvador,212,334,195
Poland,"Macao, China",134,362,565
Poland,Guinea,123,80,
Poland,Panama,784,328,629
Poland,"Bolivia, Plurinational State of",555,564,299
Poland,Togo,2542,668,377
Poland,Gabon,932,0,3396
Poland,Mayotte,390,381,321
Poland,Guatemala,993,430,340
Poland,Niger,805,403,314
Poland,Nicaragua,119,112,147
Poland,Barbados,173,70,154
Poland,Paraguay,259,268,141
Poland,Fiji,,41,13
Poland,Suriname,32,,
Poland,Rwanda,21,0,63
Poland,Brunei Darussalam,114,133,11
Poland,Angola,,,
Poland,Mozambique,135,345,301
Poland,Zimbabwe,23,23,0
Poland,Saint Lucia,2,5,29
Poland,Cambodia,1,26,17
Poland,Gambia,66,3,49
Poland,Namibia,119,6,135
Poland,Saint Kitts and Nevis,4,30,0
Poland,Saint Vincent and the Grenadines,21,30,18
Poland,Samoa,0,0,4
Poland,Grenada,27,7,31
Poland,Zambia,13,36,9
Poland,Belize,0,4,1
Poland,Comoros,3,0,69
Poland,Papua New Guinea,0,17,178
Poland,Guyana,48,17,31
Poland,Dominica,6,0,1
Poland,Greenland,0,2,1701
Poland,Maldives,0,20,17
Poland,"Micronesia, Federated States of",,0,1
Poland,Bahamas,2,0,4
Poland,Burundi,45,0,0
Poland,Cabo Verde,4,0,50
Poland,Kenya,2357,298,409
Poland,Mauritania,5,25,64
Poland,Eswatini,0,3092,0
Poland,Nepal,,,38
Poland,Eritrea,,,189
Poland,Sierra Leone,,108,
Poland,Central African Republic,2,0,0
Poland,Nigeria,15922,24091,28296
