reporter,partner,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022,Exported value in 2023
United Arab Emirates,China,1304476,2045599,2796745,3012027,4613250,2595229,4451552,8306606,10851924,12823526,15763357,11531801,9977742,12224129,16281247,15336739,17054552,28567889,45407517,39254948
United Arab Emirates,Japan,18336883,25322503,31575379,32361779,47052341,22665338,29341036,42863623,43989643,42527755,41595447,23514011,17331269,20764354,27609974,26196772,16391766,27147184,46136111,36907631
United Arab Emirates,Thailand,3714212,5695938,7190492,6842627,11278476,6666492,8654886,14468790,15645229,17286318,12718491,8094496,6194573,7847582,10951461,7572707,5551188,9882605,18161378,16730187
United Arab Emirates,"Korea, Republic of",7290117,10018317,12930857,12656189,19248495,9310021,12170134,14759366,15115287,18124004,16196064,8613919,6941006,9544779,9285698,8987122,5696121,7318613,15492751,16422761
United Arab Emirates,"Hong Kong, China",1310884,1317097,1407531,1501986,1685254,1776016,2319978,3707119,4757133,5398761,4489687,4435995,3915484,4365509,4426958,4453042,7169418,10251739,10034231,14576038
United Arab Emirates,Singapore,1976343,2548677,4212820,4667396,6468252,4412586,6597754,12600844,15693401,16534329,15359747,8161947,6726349,8828234,9706118,11520400,6243465,12555654,15702719,12221652
United Arab Emirates,Türkiye,183485,205442,352284,470092,691202,667857,698421,1649456,3596545,5437605,3485288,2008690,3701152,5546921,3780736,4388996,5603801,2442660,4470951,11530506
United Arab Emirates,Switzerland,984571,1234238,2313286,1538786,2284764,3761820,726266,559993,17023039,3131485,3317738,3849315,16327106,10037329,10353931,15055492,10115265,8752837,9206120,10372305
United Arab Emirates,United States of America,1215401,1539848,1447037,1394074,1347550,1565393,1196291,2508100,2326200,2382005,2939276,2600835,3556619,4474142,5224351,4571422,3217070,6223657,7315078,6872279
United Arab Emirates,Germany,400244,463473,585161,583486,769598,657360,666597,1413640,1065828,1096879,1066835,974310,983475,1180903,1433001,1175246,749361,1013507,2304677,5889318
United Arab Emirates,Malaysia,470553,762401,968318,1289204,2500864,1737217,2356876,2676915,4012030,4778328,4754662,3129762,2341474,3067506,2873676,3728404,2880638,2825937,5156394,5563170
United Arab Emirates,South Africa,108116,409964,577535,696832,881078,476775,887028,949703,1078304,952968,1450122,1076881,1056142,1113094,1450530,2196650,1198554,1895731,4139055,3992729
United Arab Emirates,"Taipei, Chinese",1327699,1695300,3118053,3488144,4580221,2485719,3537879,4287828,4651440,4594065,5473105,3434384,2526882,3870568,4601436,4600302,2826525,4954780,6627072,3566349
United Arab Emirates,United Kingdom,1543487,1770985,1492862,1654360,1448132,920708,1479074,1737705,1743823,1408802,1770149,1302559,1357286,2235426,2217950,1876708,1610618,2232768,4092133,3030390
United Arab Emirates,France,648411,905797,1368879,1313015,1400071,808579,971908,1753769,1517308,1664641,1419840,1158329,1160744,1246917,1516451,1719459,883436,1700397,2412105,2471917
United Arab Emirates,Belgium,1518568,1496205,1593510,1924831,2146503,1291426,2018367,3444243,3156597,3228542,3207277,3118169,2658944,2533453,2899744,1434934,1223913,2281709,2273784,2321307
United Arab Emirates,Italy,313442,323959,334318,444780,668303,491762,597187,1191209,837025,1725212,833379,943686,1047729,1161810,1350877,1014928,5196925,2451193,2148418,2319271
United Arab Emirates,Netherlands,552146,1145274,729536,1283388,1091141,524701,903891,1525666,1110778,1327858,1005212,944086,1089145,1099604,1903373,1214174,1003495,1405762,2009987,1929319
United Arab Emirates,Brazil,66301,81211,361140,329968,619891,116598,204059,529767,330702,636958,525494,461778,366277,186919,561444,554450,733994,977816,2518546,1200493
United Arab Emirates,Spain,114234,137030,107055,132094,362226,105068,167374,338851,296632,493799,272496,506166,367578,382857,431069,552935,343225,961183,1521002,1070053
United Arab Emirates,Australia,759644,324985,1043242,1871231,2048063,1736288,2131163,4265851,3078511,3618188,2516218,1728418,1518818,1536887,2224377,1780782,1272342,897311,1086953,867973
United Arab Emirates,Canada,69622,54717,87540,28476,311078,171820,148725,910388,202248,142525,78400,110791,96666,145462,158792,160334,186870,438802,574626,598712
United Arab Emirates,Ireland,35824,36044,46451,79717,26271,21577,145311,24949,29893,22227,25000,38095,29436,28114,89843,81196,25365,210628,650292,570803
United Arab Emirates,Poland,50886,54939,78554,119078,100285,44078,70778,115867,101922,113013,161371,126146,122266,195730,295582,179101,135462,214689,331949,516524
United Arab Emirates,Greece,41095,41379,56635,60050,88042,44305,56545,212900,96873,84311,71651,69079,42966,63630,119991,68286,73261,185490,135347,408986
United Arab Emirates,Norway,9753,8779,17740,141306,151402,28575,19352,18860,19730,28996,295713,47750,73234,45379,25759,30749,70216,86964,314902,257878
United Arab Emirates,Paraguay,35,17,47,67,4692,294,464,6480,982,1221,2374,17645,20504,12857,21805,27061,29917,45933,209972,249569
United Arab Emirates,Austria,9647,31438,65255,51497,32015,27152,51708,101774,150945,208203,238887,161445,196132,129273,115233,113502,94403,95755,205987,206120
United Arab Emirates,Madagascar,13978,20268,13294,18431,61285,51113,72733,459506,375706,554681,566882,178866,163779,278822,439651,381684,212715,227079,189366,203105
United Arab Emirates,Argentina,2864,16160,521,18021,5007,2819,14829,48117,32942,49494,29829,40070,70894,48704,137890,186096,91540,337555,818703,184132
United Arab Emirates,Czech Republic,22222,21850,43536,27936,42454,35460,35137,41041,33205,48712,78806,89444,83313,96369,105455,100888,88948,89917,156040,165759
United Arab Emirates,Ukraine,3027,10357,20789,32277,78384,35646,50866,72879,68281,68566,66613,57607,63288,59401,79195,80545,60983,85490,87961,163695
United Arab Emirates,Portugal,6938,27773,21904,57878,74603,25039,30022,95659,29536,65833,20403,23096,18785,19211,56794,44805,22796,185030,34268,137363
United Arab Emirates,Sweden,20554,355393,33536,17438,65819,21291,41560,75337,34445,31138,78899,41005,25629,43758,87701,66024,42233,98612,67401,108395
United Arab Emirates,New Zealand,227966,360978,433408,562335,555113,296020,639476,777736,269434,843916,735721,319212,769548,1431884,1952891,1762131,982545,1807544,644958,94690
United Arab Emirates,Romania,8111,4998,6251,22123,59666,48951,38423,69723,49550,137613,91173,34676,38123,52996,72312,44538,40785,78956,106870,90744
United Arab Emirates,Lithuania,2252,1223,6799,9628,3074,6813,3582,6405,5574,7554,6071,1993,5172,3466,3001,2748,5203,11845,14563,85292
United Arab Emirates,Bulgaria,32104,10119,8075,12898,20126,13806,29634,49423,69911,54286,66711,78226,23528,30964,31842,36111,33548,43281,51271,53953
United Arab Emirates,Peru,2144,1515,279,623,30902,5698,6297,8304,14892,10264,14781,18199,73392,22375,31034,32580,55486,106190,53378,48814
United Arab Emirates,Bosnia and Herzegovina,15188,1642,680,2878,4528,478,1635,3482,2091,4581,6193,7225,7249,8431,11377,12971,16631,54064,69596,47340
United Arab Emirates,Chile,1009,2002,22194,1925,7768,2035,3219,3411,8484,22898,15527,15601,11173,19226,20851,36481,18665,31905,36894,44522
United Arab Emirates,Denmark,331990,317573,221478,255332,205335,45508,119052,90782,262248,170572,140835,58842,52336,40564,114282,399158,65679,50664,79578,44520
United Arab Emirates,Cyprus,41382,93078,99093,71554,91209,36236,39085,32364,22694,22347,18756,18799,69183,35197,37290,33092,38088,68578,95017,44055
United Arab Emirates,Colombia,698,936,1432,1858,16825,9316,9590,42448,32554,9600,17644,41998,11965,18111,21135,48278,68858,59125,65145,44007
United Arab Emirates,Slovenia,2971,520,1027,1211,1567,1751,2305,16263,1476,33699,1606,5737,8636,6582,5551,9752,3723,35968,48610,42339
United Arab Emirates,Malta,4463,8924,8602,12812,14334,9023,17718,10865,55808,21269,18075,39047,8479,9802,59664,17892,18455,12225,15663,40846
United Arab Emirates,Serbia,,,2429,3360,4540,12098,12405,17224,8863,16616,8367,14282,32193,15536,25605,27963,25912,9054,16476,38397
United Arab Emirates,Estonia,598,303,509,14957,711,744,746,2691,21979,1568,13169,2889,4164,3283,3649,10587,2635,6344,10496,32793
United Arab Emirates,Luxembourg,14860,23966,7936,19214,6114,7946,3361,19196,19783,22044,22581,27782,31934,30264,18583,18169,12098,17905,40328,28062
United Arab Emirates,Hungary,4880,14800,23222,35824,75650,36957,29694,17530,23353,49408,33776,16585,7263,12343,42315,102151,117519,94545,70183,20700
United Arab Emirates,Finland,4001,7106,8623,13237,19723,8951,10700,12453,16558,17201,14314,20734,13246,11348,13273,10605,19729,17708,25114,19272
United Arab Emirates,Ecuador,1727,2934,3343,35247,6292,6447,15169,18569,34615,15669,45019,41198,10606,13673,16078,9452,5648,43922,14971,18691
United Arab Emirates,Guatemala,837,468,862,1237,1661,403,6982,1753,3416,2906,4727,9174,6673,6200,11629,11253,12169,27830,21308,17611
United Arab Emirates,El Salvador,180,156,183,129,354,426,380,4048,7763,8652,8765,12270,10754,9389,18330,10117,9002,15249,17853,16412
United Arab Emirates,Cabo Verde,16,15,32,227,41,102,198,122,265,612,414,466,121,543,812,1313,807,1074,11105,13134
United Arab Emirates,"Bolivia, Plurinational State of",338,13,91,30,93,159,1465,734,10519,13497,1933,2716,1736,7103,5438,6960,3543,7620,13957,10074
United Arab Emirates,Costa Rica,636,713,706,376,935,4882,1174,1037,1349,5828,5465,5938,3596,3973,40582,8884,7128,10919,31532,9599
United Arab Emirates,Latvia,5333,4858,3846,2557,2700,1413,2061,2859,3357,4435,12464,6500,5369,5931,9325,9095,13508,16738,6847,7438
United Arab Emirates,Croatia,5098,1904,2445,13677,3066,2428,10732,12100,7798,12853,11473,8835,3558,1010,1447,2314,2002,31847,18061,7352
United Arab Emirates,Slovakia,3022,2293,2749,3779,3059,2300,2011,13149,6375,2670,7702,11749,12637,17891,31200,41863,18720,25868,22632,4530
