reporter,partner,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022,Imported value in 2023
Tunisia,France,3282925,3224022,3779849,4370789,4858714,4300736,4491095,5023843,4646161,4916785,4457242,3984268,3582062,3674369,3909601,3741442,2925056,3618958,3968738,3649542
Tunisia,Italy,2582569,3010578,3251932,3981942,4344322,3546681,4529910,4228623,4057080,4293105,4368467,3365860,3234581,3606907,4094872,3501837,2733297,3371238,4212823,3605321
Tunisia,China,245090,295537,357545,491798,696861,711181,994893,1112727,1391786,1263159,1235779,1240208,1306518,1327095,1415924,1364202,1427658,1865635,1880427,2024786
Tunisia,Germany,1175532,1253046,1475203,1771632,1980188,1741016,2143764,2179570,1816936,1769065,1764754,1498358,1529486,1786205,1766340,1626000,1416949,1658571,1832947,1978544
Tunisia,Türkiye,256162,294785,324893,530277,778098,645767,713632,802302,796738,1029160,953229,819061,910720,912703,904663,886779,928098,1376446,1598584,1219952
Tunisia,Spain,699071,736232,743203,937795,1019810,925716,1187116,1183133,1279271,1225825,1210702,813432,960365,970792,995927,883320,770644,925028,1062971,930751
Tunisia,United States of America,258166,261167,362818,403055,502520,502111,572781,597008,614866,870178,831402,602417,526955,544452,597395,460657,428995,466138,552091,559367
Tunisia,Belgium,470806,485300,477429,557783,605390,502047,566660,546771,554140,503157,442482,369331,393228,419607,474182,418532,462337,506478,555078,463889
Tunisia,Netherlands,271318,278098,329565,356402,361510,322453,360268,367501,313032,352952,355849,300731,318651,322282,388879,355543,287706,356246,379735,395998
Tunisia,Brazil,112665,108841,150182,169232,221175,137928,217817,376474,351416,290583,237465,302969,197236,286617,283984,219253,234214,303023,309166,379709
Tunisia,Czech Republic,23831,30712,41384,39484,54216,61797,90712,94994,69074,78092,81992,90341,128459,148175,165624,171811,156668,188877,238208,238357
Tunisia,Switzerland,102810,89712,106348,104714,134066,192563,187062,258357,224126,230640,275076,200322,195796,242532,206607,218770,215551,207500,209915,219700
Tunisia,Greece,44928,40578,63135,48113,100236,127578,120449,113276,230348,103804,361517,174382,113155,163038,346332,224241,205486,593492,567669,189387
